PXD,SampleGroup,BaseAccession,IsDdr
PXD060185,MDA-MB-468,P62424,FALSE
PXD060185,MDA-MB-468,P62633,FALSE
PXD060185,MDA-MB-468,P62750,FALSE
PXD060185,MDA-MB-468,P62753,FALSE
PXD060185,MDA-MB-468,P62805,FALSE
PXD060185,MDA-MB-468,P62826,FALSE
PXD060185,MDA-MB-468,P62841,FALSE
PXD060185,MDA-MB-468,P62851,FALSE
PXD060185,MDA-MB-468,P62888,FALSE
PXD060185,MDA-MB-468,P62899,FALSE
PXD060185,MDA-MB-468,P62906,FALSE
PXD060185,MDA-MB-468,P62913,FALSE
PXD060185,MDA-MB-468,P62917,FALSE
PXD060185,MDA-MB-468,P62937,FALSE
PXD060185,MDA-MB-468,P62979,FALSE
PXD060185,MDA-MB-468,P62995,FALSE
PXD060185,MDA-MB-468,P63104,FALSE
PXD060185,MDA-MB-468,P63151,FALSE
PXD060185,MDA-MB-468,P63167,FALSE
PXD060185,MDA-MB-468,P63208,FALSE
PXD060185,MDA-MB-468,P63220,FALSE
PXD060185,MDA-MB-468,P63241,FALSE
PXD060185,MDA-MB-468,P63279,FALSE
PXD060185,MDA-MB-468,P67870,FALSE
PXD060185,MDA-MB-468,P67936,FALSE
PXD060185,MDA-MB-468,P68104,FALSE
PXD060185,MDA-MB-468,P68363,FALSE
PXD060185,MDA-MB-468,P68371,FALSE
PXD060185,MDA-MB-468,P78316,FALSE
PXD060185,MDA-MB-468,P78324,FALSE
PXD060185,MDA-MB-468,P78332,FALSE
PXD060185,MDA-MB-468,P78344,FALSE
PXD060185,MDA-MB-468,P78345,FALSE
PXD060185,MDA-MB-468,P78346,FALSE
PXD060185,MDA-MB-468,P78347,FALSE
PXD060185,MDA-MB-468,P78371,FALSE
PXD060185,MDA-MB-468,P78406,FALSE
PXD060185,MDA-MB-468,P78411,FALSE
PXD060185,MDA-MB-468,P78527,TRUE
PXD060185,MDA-MB-468,P81274,FALSE
PXD060185,MDA-MB-468,P81877,FALSE
PXD060185,MDA-MB-468,P82979,FALSE
PXD060185,MDA-MB-468,P83731,FALSE
PXD060185,MDA-MB-468,P83876,FALSE
PXD060185,MDA-MB-468,P83881,FALSE
PXD060185,MDA-MB-468,P83916,TRUE
PXD060185,MDA-MB-468,P84077,FALSE
PXD060185,MDA-MB-468,P84090,FALSE
PXD060185,MDA-MB-468,P84098,FALSE
PXD060185,MDA-MB-468,P84243,FALSE
PXD060185,MDA-MB-468,P98175,FALSE
PXD060185,MDA-MB-468,P99999,FALSE
PXD060185,MDA-MB-468,Q00325,FALSE
PXD060185,MDA-MB-468,Q00341,FALSE
PXD060185,MDA-MB-468,Q00610,FALSE
PXD060185,MDA-MB-468,Q00688,FALSE
PXD060185,MDA-MB-468,Q00765,FALSE
PXD060185,MDA-MB-468,Q00839,FALSE
PXD060185,MDA-MB-468,Q01105,FALSE
PXD060185,MDA-MB-468,Q01167,FALSE
PXD060185,MDA-MB-468,Q01518,FALSE
PXD060185,MDA-MB-468,Q01658,FALSE
PXD060185,MDA-MB-468,Q01780,FALSE
PXD060185,MDA-MB-468,Q01813,FALSE
PXD060185,MDA-MB-468,Q01826,FALSE
PXD060185,MDA-MB-468,Q01831,TRUE
PXD060185,MDA-MB-468,Q01844,FALSE
PXD060185,MDA-MB-468,Q02241,FALSE
PXD060185,MDA-MB-468,Q02543,FALSE
PXD060185,MDA-MB-468,Q02790,FALSE
PXD060185,MDA-MB-468,Q02878,FALSE
PXD060185,MDA-MB-468,Q02880,FALSE
PXD060185,MDA-MB-468,Q03111,FALSE
PXD060185,MDA-MB-468,Q03112,FALSE
PXD060185,MDA-MB-468,Q03164,FALSE
PXD060185,MDA-MB-468,Q03188,FALSE
PXD060185,MDA-MB-468,Q04323,FALSE
PXD060185,MDA-MB-468,Q04637,FALSE
PXD060185,MDA-MB-468,Q04724,FALSE
PXD060185,MDA-MB-468,Q04726,FALSE
PXD060185,MDA-MB-468,Q05086,FALSE
PXD060185,MDA-MB-468,Q05639,FALSE
PXD060185,MDA-MB-468,Q05D32,FALSE
PXD060185,MDA-MB-468,Q06124,FALSE
PXD060185,MDA-MB-468,Q06546,FALSE
PXD060185,MDA-MB-468,Q06830,FALSE
PXD060185,MDA-MB-468,Q07021,FALSE
PXD060185,MDA-MB-468,Q07666,FALSE
PXD060185,MDA-MB-468,Q07955,FALSE
PXD060185,MDA-MB-468,Q07960,FALSE
PXD060185,MDA-MB-468,Q08211,FALSE
PXD060185,MDA-MB-468,Q08378,FALSE
PXD060185,MDA-MB-468,Q08379,FALSE
PXD060185,MDA-MB-468,Q08945,FALSE
PXD060185,MDA-MB-468,Q08J23,FALSE
PXD060185,MDA-MB-468,Q09472,TRUE
PXD060185,MDA-MB-468,Q09666,FALSE
PXD060185,MDA-MB-468,Q0JRZ9,FALSE
PXD060185,MDA-MB-468,Q0VDG4,FALSE
PXD060185,MDA-MB-468,Q10567,FALSE
PXD060185,MDA-MB-468,Q10570,FALSE
PXD060185,MDA-MB-468,Q12789,FALSE
PXD060185,MDA-MB-468,Q12792,FALSE
PXD060185,MDA-MB-468,Q12824,FALSE
PXD060185,MDA-MB-468,Q12830,FALSE
PXD060185,MDA-MB-468,Q12872,FALSE
PXD060185,MDA-MB-468,Q12873,FALSE
PXD060185,MDA-MB-468,Q12874,FALSE
PXD060185,MDA-MB-468,Q12888,TRUE
PXD060185,MDA-MB-468,Q12904,FALSE
PXD060185,MDA-MB-468,Q12906,FALSE
PXD060185,MDA-MB-468,Q12972,FALSE
PXD060185,MDA-MB-468,Q12996,FALSE
PXD060185,MDA-MB-468,Q13017,FALSE
PXD060185,MDA-MB-468,Q13029,FALSE
PXD060185,MDA-MB-468,Q13057,FALSE
PXD060185,MDA-MB-468,Q13111,FALSE
PXD060185,MDA-MB-468,Q13123,FALSE
PXD060185,MDA-MB-468,Q13148,FALSE
PXD060185,MDA-MB-468,Q13151,FALSE
PXD060185,MDA-MB-468,Q13177,FALSE
PXD060185,MDA-MB-468,Q13185,TRUE
PXD060185,MDA-MB-468,Q13188,FALSE
PXD060185,MDA-MB-468,Q13190,FALSE
PXD060185,MDA-MB-468,Q13200,FALSE
PXD060185,MDA-MB-468,Q13227,FALSE
PXD060185,MDA-MB-468,Q13243,FALSE
PXD060185,MDA-MB-468,Q13247,FALSE
PXD060185,MDA-MB-468,Q13263,TRUE
PXD060185,MDA-MB-468,Q13315,TRUE
PXD060185,MDA-MB-468,Q13330,TRUE
PXD060185,MDA-MB-468,Q13347,FALSE
PXD060185,MDA-MB-468,Q13356,FALSE
PXD060185,MDA-MB-468,Q13362,FALSE
PXD060185,MDA-MB-468,Q13404,FALSE
PXD060185,MDA-MB-468,Q13409,FALSE
PXD060185,MDA-MB-468,Q13416,FALSE
PXD060185,MDA-MB-468,Q13426,TRUE
PXD060185,MDA-MB-468,Q13427,FALSE
PXD060185,MDA-MB-468,Q13428,FALSE
PXD060185,MDA-MB-468,Q13435,FALSE
PXD060185,MDA-MB-468,Q13442,FALSE
PXD060185,MDA-MB-468,Q13451,FALSE
PXD060185,MDA-MB-468,Q13523,FALSE
PXD060185,MDA-MB-468,Q13541,FALSE
PXD060185,MDA-MB-468,Q13547,FALSE
PXD060185,MDA-MB-468,Q13555,FALSE
PXD060185,MDA-MB-468,Q13561,FALSE
PXD060185,MDA-MB-468,Q13569,TRUE
PXD060185,MDA-MB-468,Q13572,FALSE
PXD060185,MDA-MB-468,Q13573,TRUE
PXD060185,MDA-MB-468,Q13574,FALSE
PXD060185,MDA-MB-468,Q13595,FALSE
PXD060185,MDA-MB-468,Q13596,FALSE
PXD060185,MDA-MB-468,Q13601,FALSE
PXD060185,MDA-MB-468,Q13616,FALSE
PXD060185,MDA-MB-468,Q13618,FALSE
PXD060185,MDA-MB-468,Q13619,TRUE
PXD060185,MDA-MB-468,Q13620,TRUE
PXD060185,MDA-MB-468,Q13765,FALSE
PXD060185,MDA-MB-468,Q13838,FALSE
PXD060185,MDA-MB-468,Q13889,TRUE
PXD060185,MDA-MB-468,Q13951,FALSE
PXD060185,MDA-MB-468,Q14004,FALSE
PXD060185,MDA-MB-468,Q14019,FALSE
PXD060185,MDA-MB-468,Q14103,FALSE
PXD060185,MDA-MB-468,Q14119,FALSE
PXD060185,MDA-MB-468,Q14126,FALSE
PXD060185,MDA-MB-468,Q14149,FALSE
PXD060185,MDA-MB-468,Q14151,FALSE
PXD060185,MDA-MB-468,Q14152,FALSE
PXD060185,MDA-MB-468,Q14157,FALSE
PXD060185,MDA-MB-468,Q14166,FALSE
PXD060185,MDA-MB-468,Q14202,FALSE
PXD060185,MDA-MB-468,Q14241,FALSE
PXD060185,MDA-MB-468,Q14247,FALSE
PXD060185,MDA-MB-468,Q14258,FALSE
PXD060185,MDA-MB-468,Q14320,FALSE
PXD060185,MDA-MB-468,Q14331,FALSE
PXD060185,MDA-MB-468,Q14493,FALSE
PXD060185,MDA-MB-468,Q14498,FALSE
PXD060185,MDA-MB-468,Q14527,TRUE
PXD060185,MDA-MB-468,Q14562,FALSE
PXD060185,MDA-MB-468,Q14573,FALSE
PXD060185,MDA-MB-468,Q14669,TRUE
PXD060185,MDA-MB-468,Q14676,TRUE
PXD060185,MDA-MB-468,Q14677,FALSE
PXD060185,MDA-MB-468,Q14683,TRUE
PXD060185,MDA-MB-468,Q14684,FALSE
PXD060185,MDA-MB-468,Q14686,TRUE
PXD060185,MDA-MB-468,Q14687,FALSE
PXD060185,MDA-MB-468,Q14692,FALSE
PXD060185,MDA-MB-468,Q14738,FALSE
PXD060185,MDA-MB-468,Q14807,TRUE
PXD060185,MDA-MB-468,Q14839,TRUE
PXD060185,MDA-MB-468,Q14847,FALSE
PXD060185,MDA-MB-468,Q14919,FALSE
PXD060185,MDA-MB-468,Q14966,FALSE
PXD060185,MDA-MB-468,Q14978,FALSE
PXD060185,MDA-MB-468,Q14980,FALSE
PXD060185,MDA-MB-468,Q14C86,FALSE
PXD060185,MDA-MB-468,Q15003,FALSE
PXD060185,MDA-MB-468,Q15020,FALSE
PXD060185,MDA-MB-468,Q15021,FALSE
PXD060185,MDA-MB-468,Q15022,FALSE
PXD060185,MDA-MB-468,Q15050,FALSE
PXD060185,MDA-MB-468,Q15054,TRUE
PXD060185,MDA-MB-468,Q15056,FALSE
PXD060185,MDA-MB-468,Q15057,FALSE
PXD060185,MDA-MB-468,Q15059,FALSE
PXD060185,MDA-MB-468,Q15075,FALSE
PXD060185,MDA-MB-468,Q15126,FALSE
PXD060185,MDA-MB-468,Q15149,FALSE
PXD060185,MDA-MB-468,Q15170,FALSE
PXD060185,MDA-MB-468,Q15181,FALSE
PXD060185,MDA-MB-468,Q15185,FALSE
PXD060185,MDA-MB-468,Q15233,FALSE
PXD060185,MDA-MB-468,Q15269,FALSE
PXD060185,MDA-MB-468,Q15274,FALSE
PXD060185,MDA-MB-468,Q15287,FALSE
PXD060185,MDA-MB-468,Q15291,TRUE
PXD060185,MDA-MB-468,Q15365,FALSE
PXD060185,MDA-MB-468,Q15366,FALSE
PXD060185,MDA-MB-468,Q15386,FALSE
PXD060185,MDA-MB-468,Q15397,FALSE
PXD060185,MDA-MB-468,Q15417,FALSE
PXD060185,MDA-MB-468,Q15424,FALSE
PXD060185,MDA-MB-468,Q15428,FALSE
PXD060185,MDA-MB-468,Q15459,FALSE
PXD060185,MDA-MB-468,Q15527,FALSE
PXD060185,MDA-MB-468,Q15596,FALSE
PXD060185,MDA-MB-468,Q15599,FALSE
PXD060185,MDA-MB-468,Q15631,FALSE
PXD060185,MDA-MB-468,Q15637,FALSE
PXD060185,MDA-MB-468,Q15648,FALSE
PXD060185,MDA-MB-468,Q15650,FALSE
PXD060185,MDA-MB-468,Q15652,FALSE
PXD060185,MDA-MB-468,Q15691,FALSE
PXD060185,MDA-MB-468,Q15717,FALSE
PXD060185,MDA-MB-468,Q15742,FALSE
PXD060185,MDA-MB-468,Q15813,FALSE
PXD060185,MDA-MB-468,Q15819,TRUE
PXD060185,MDA-MB-468,Q15847,FALSE
PXD060185,MDA-MB-468,Q16204,FALSE
PXD060185,MDA-MB-468,Q16513,FALSE
PXD060185,MDA-MB-468,Q16534,FALSE
PXD060185,MDA-MB-468,Q16543,FALSE
PXD060185,MDA-MB-468,Q16555,FALSE
PXD060185,MDA-MB-468,Q16576,FALSE
PXD060185,MDA-MB-468,Q16625,FALSE
PXD060185,MDA-MB-468,Q16630,FALSE
PXD060185,MDA-MB-468,Q16637,FALSE
PXD060185,MDA-MB-468,Q16881,FALSE
PXD060185,MDA-MB-468,Q16890,FALSE
PXD060185,MDA-MB-468,Q1ED39,FALSE
PXD060185,MDA-MB-468,Q1KMD3,FALSE
PXD060185,MDA-MB-468,Q29RF7,FALSE
PXD060185,MDA-MB-468,Q2KHR3,FALSE
PXD060185,MDA-MB-468,Q2NL82,FALSE
PXD060185,MDA-MB-468,Q2TAL8,FALSE
PXD060185,MDA-MB-468,Q2TB10,FALSE
PXD060185,MDA-MB-468,Q2TBE0,FALSE
PXD060185,MDA-MB-468,Q32MZ4,FALSE
PXD060185,MDA-MB-468,Q32P41,FALSE
PXD060185,MDA-MB-468,Q3MHD2,FALSE
PXD060185,MDA-MB-468,Q3T8J9,FALSE
PXD060185,MDA-MB-468,Q3YEC7,FALSE
PXD060185,MDA-MB-468,Q499Z4,FALSE
PXD060185,MDA-MB-468,Q4G0J3,FALSE
PXD060185,MDA-MB-468,Q4LE39,FALSE
PXD060185,MDA-MB-468,Q4V328,FALSE
PXD060185,MDA-MB-468,Q4ZG55,FALSE
PXD060185,MDA-MB-468,Q53EL6,FALSE
PXD060185,MDA-MB-468,Q53ET0,FALSE
PXD060185,MDA-MB-468,Q53F19,FALSE
PXD060185,MDA-MB-468,Q53FA7,FALSE
PXD060185,MDA-MB-468,Q53GG5,FALSE
PXD060185,MDA-MB-468,Q53TQ3,FALSE
PXD060185,MDA-MB-468,Q562R1,FALSE
PXD060185,MDA-MB-468,Q56P03,FALSE
PXD060185,MDA-MB-468,Q58FF6,FALSE
PXD060185,MDA-MB-468,Q5CZC0,FALSE
PXD060185,MDA-MB-468,Q5HYJ3,FALSE
PXD060185,MDA-MB-468,Q5JSH3,FALSE
PXD060185,MDA-MB-468,Q5JTH9,FALSE
PXD060185,MDA-MB-468,Q5JUX0,FALSE
PXD060185,MDA-MB-468,Q5JVS0,FALSE
PXD060185,MDA-MB-468,Q5MNZ6,FALSE
PXD060185,MDA-MB-468,Q5PSV4,FALSE
PXD060185,MDA-MB-468,Q5QNW6,FALSE
PXD060185,MDA-MB-468,Q5SSJ5,FALSE
PXD060185,MDA-MB-468,Q5SWX8,FALSE
PXD060185,MDA-MB-468,Q5T0N5,FALSE
PXD060185,MDA-MB-468,Q5T1M5,FALSE
PXD060185,MDA-MB-468,Q5T2W1,FALSE
PXD060185,MDA-MB-468,Q5T3I0,FALSE
PXD060185,MDA-MB-468,Q5T481,FALSE
PXD060185,MDA-MB-468,Q5T5X7,FALSE
PXD060185,MDA-MB-468,Q5T8P6,FALSE
PXD060185,MDA-MB-468,Q5TBB1,TRUE
PXD060185,MDA-MB-468,Q5TFE4,FALSE
PXD060185,MDA-MB-468,Q5UIP0,TRUE
PXD060185,MDA-MB-468,Q5VT52,FALSE
PXD060185,MDA-MB-468,Q5VTL8,FALSE
PXD060185,MDA-MB-468,Q5VTR2,FALSE
PXD060185,MDA-MB-468,Q5VUA4,FALSE
PXD060185,MDA-MB-468,Q5VWG9,FALSE
PXD060185,MDA-MB-468,Q5VWN6,FALSE
PXD060185,MDA-MB-468,Q5VYK3,FALSE
PXD060185,MDA-MB-468,Q5VZL5,FALSE
PXD060185,MDA-MB-468,Q5W0B1,FALSE
PXD060185,MDA-MB-468,Q659A1,FALSE
PXD060185,MDA-MB-468,Q66LE6,FALSE
PXD060185,MDA-MB-468,Q66PJ3,FALSE
PXD060185,MDA-MB-468,Q68CP9,FALSE
PXD060185,MDA-MB-468,Q68D06,FALSE
PXD060185,MDA-MB-468,Q68DA7,FALSE
PXD060185,MDA-MB-468,Q68DK7,FALSE
PXD060185,MDA-MB-468,Q68E01,TRUE
PXD060185,MDA-MB-468,Q69YN2,FALSE
PXD060185,MDA-MB-468,Q6DD87,FALSE
PXD060185,MDA-MB-468,Q6FI81,FALSE
PXD060185,MDA-MB-468,Q6GYQ0,FALSE
PXD060185,MDA-MB-468,Q6IN85,TRUE
PXD060185,MDA-MB-468,Q6ISB3,FALSE
PXD060185,MDA-MB-468,Q6KC79,TRUE
PXD060185,MDA-MB-468,Q6L8Q7,FALSE
PXD060185,MDA-MB-468,Q6MZP7,FALSE
PXD060185,MDA-MB-468,Q6NS38,TRUE
PXD060185,MDA-MB-468,Q6NUJ5,FALSE
PXD060185,MDA-MB-468,Q6NWY9,FALSE
PXD060185,MDA-MB-468,Q6NZY4,FALSE
PXD060185,MDA-MB-468,Q6P1J9,FALSE
PXD060185,MDA-MB-468,Q6P1M0,FALSE
PXD060185,MDA-MB-468,Q6P1R4,FALSE
PXD060185,MDA-MB-468,Q6P2C8,FALSE
PXD060185,MDA-MB-468,Q6P6C2,FALSE
PXD060185,MDA-MB-468,Q6PCB5,FALSE
PXD060185,MDA-MB-468,Q6PCB7,FALSE
PXD060185,MDA-MB-468,Q6PIW4,TRUE
PXD060185,MDA-MB-468,Q6PJG2,FALSE
PXD060185,MDA-MB-468,Q6PJT7,FALSE
PXD060185,MDA-MB-468,Q6PKG0,FALSE
PXD060185,MDA-MB-468,Q6SJ93,TRUE
PXD060185,MDA-MB-468,Q6SPF0,FALSE
PXD060185,MDA-MB-468,Q6UN15,FALSE
PXD060185,MDA-MB-468,Q6UWZ7,TRUE
PXD060185,MDA-MB-468,Q6UX04,FALSE
PXD060185,MDA-MB-468,Q6VY07,FALSE
PXD060185,MDA-MB-468,Q6W2J9,FALSE
PXD060185,MDA-MB-468,Q6WKZ4,FALSE
PXD060185,MDA-MB-468,Q6Y7W6,FALSE
PXD060185,MDA-MB-468,Q6ZNE5,FALSE
PXD060185,MDA-MB-468,Q6ZRV2,FALSE
PXD060185,MDA-MB-468,Q6ZUM4,FALSE
PXD060185,MDA-MB-468,Q6ZUT1,FALSE
PXD060185,MDA-MB-468,Q6ZUX3,FALSE
PXD060185,MDA-MB-468,Q6ZW49,TRUE
PXD060185,MDA-MB-468,Q70Z53,FALSE
PXD060185,MDA-MB-468,Q71DI3,FALSE
PXD060185,MDA-MB-468,Q71UI9,FALSE
PXD060185,MDA-MB-468,Q75N03,FALSE
PXD060185,MDA-MB-468,Q75QN2,FALSE
PXD060185,MDA-MB-468,Q7L014,FALSE
PXD060185,MDA-MB-468,Q7L1Q6,FALSE
PXD060185,MDA-MB-468,Q7L4I2,FALSE
PXD060185,MDA-MB-468,Q7LBC6,FALSE
PXD060185,MDA-MB-468,Q7LBR1,FALSE
PXD060185,MDA-MB-468,Q7LFL8,FALSE
PXD060185,MDA-MB-468,Q7RTV0,FALSE
PXD060185,MDA-MB-468,Q7Z2W4,FALSE
PXD060185,MDA-MB-468,Q7Z333,TRUE
PXD060185,MDA-MB-468,Q7Z3K3,TRUE
PXD060185,MDA-MB-468,Q7Z417,FALSE
PXD060185,MDA-MB-468,Q7Z478,FALSE
PXD060185,MDA-MB-468,Q7Z4V5,TRUE
PXD060185,MDA-MB-468,Q7Z589,FALSE
PXD060185,MDA-MB-468,Q7Z5J4,FALSE
PXD060185,MDA-MB-468,Q7Z5K2,FALSE
PXD060185,MDA-MB-468,Q7Z5L9,FALSE
PXD060185,MDA-MB-468,Q7Z6E9,TRUE
PXD060185,MDA-MB-468,Q7Z6I8,FALSE
PXD060185,MDA-MB-468,Q7Z6J9,FALSE
PXD060185,MDA-MB-468,Q7Z6K5,FALSE
PXD060185,MDA-MB-468,Q7Z6Z7,TRUE
PXD060185,MDA-MB-468,Q7Z7F0,FALSE
PXD060185,MDA-MB-468,Q86TM6,FALSE
PXD060185,MDA-MB-468,Q86TX2,FALSE
PXD060185,MDA-MB-468,Q86U44,TRUE
PXD060185,MDA-MB-468,Q86U86,FALSE
PXD060185,MDA-MB-468,Q86UA6,FALSE
PXD060185,MDA-MB-468,Q86UE4,FALSE
PXD060185,MDA-MB-468,Q86UE8,FALSE
PXD060185,MDA-MB-468,Q86UU0,FALSE
PXD060185,MDA-MB-468,Q86V15,FALSE
PXD060185,MDA-MB-468,Q86V21,FALSE
PXD060185,MDA-MB-468,Q86V81,FALSE
PXD060185,MDA-MB-468,Q86VM9,FALSE
PXD060185,MDA-MB-468,Q86VP6,FALSE
PXD060185,MDA-MB-468,Q86W56,TRUE
PXD060185,MDA-MB-468,Q86WB0,FALSE
PXD060185,MDA-MB-468,Q86WJ1,TRUE
PXD060185,MDA-MB-468,Q86XP3,FALSE
PXD060185,MDA-MB-468,Q86YP4,FALSE
PXD060185,MDA-MB-468,Q8IU81,FALSE
PXD060185,MDA-MB-468,Q8IUD2,FALSE
PXD060185,MDA-MB-468,Q8IUE6,FALSE
PXD060185,MDA-MB-468,Q8IV63,TRUE
PXD060185,MDA-MB-468,Q8IVD9,FALSE
PXD060185,MDA-MB-468,Q8IVF2,FALSE
PXD060185,MDA-MB-468,Q8IVT2,FALSE
PXD060185,MDA-MB-468,Q8IVW6,FALSE
PXD060185,MDA-MB-468,Q8IWI9,FALSE
PXD060185,MDA-MB-468,Q8IWS0,FALSE
PXD060185,MDA-MB-468,Q8IWX8,FALSE
PXD060185,MDA-MB-468,Q8IWZ3,FALSE
PXD060185,MDA-MB-468,Q8IWZ8,FALSE
PXD060185,MDA-MB-468,Q8IXK0,FALSE
PXD060185,MDA-MB-468,Q8IXM2,FALSE
PXD060185,MDA-MB-468,Q8IXQ3,FALSE
PXD060185,MDA-MB-468,Q8IXQ4,FALSE
PXD060185,MDA-MB-468,Q8IXT5,FALSE
PXD060185,MDA-MB-468,Q8IY18,TRUE
PXD060185,MDA-MB-468,Q8IY33,FALSE
PXD060185,MDA-MB-468,Q8IY37,FALSE
PXD060185,MDA-MB-468,Q8IY47,FALSE
PXD060185,MDA-MB-468,Q8IY81,FALSE
PXD060185,MDA-MB-468,Q8IYB3,FALSE
PXD060185,MDA-MB-468,Q8IYI6,FALSE
PXD060185,MDA-MB-468,Q8IYL3,FALSE
PXD060185,MDA-MB-468,Q8IZH2,FALSE
PXD060185,MDA-MB-468,Q8IZL8,FALSE
PXD060185,MDA-MB-468,Q8IZQ5,FALSE
PXD060185,MDA-MB-468,Q8N1G0,FALSE
PXD060185,MDA-MB-468,Q8N1G2,FALSE
PXD060185,MDA-MB-468,Q8N201,FALSE
PXD060185,MDA-MB-468,Q8N257,FALSE
PXD060185,MDA-MB-468,Q8N2M8,FALSE
PXD060185,MDA-MB-468,Q8N2W9,TRUE
PXD060185,MDA-MB-468,Q8N302,FALSE
PXD060185,MDA-MB-468,Q8N3X1,FALSE
PXD060185,MDA-MB-468,Q8N488,FALSE
PXD060185,MDA-MB-468,Q8N4J0,FALSE
PXD060185,MDA-MB-468,Q8N5C6,FALSE
PXD060185,MDA-MB-468,Q8N5F7,FALSE
PXD060185,MDA-MB-468,Q8N5I9,FALSE
PXD060185,MDA-MB-468,Q8N5P1,FALSE
PXD060185,MDA-MB-468,Q8N6H7,FALSE
PXD060185,MDA-MB-468,Q8N6T3,FALSE
PXD060185,MDA-MB-468,Q8N7H5,FALSE
PXD060185,MDA-MB-468,Q8N8R7,FALSE
PXD060185,MDA-MB-468,Q8N8S7,FALSE
PXD060185,MDA-MB-468,Q8N8U2,FALSE
PXD060185,MDA-MB-468,Q8N954,FALSE
PXD060185,MDA-MB-468,Q8N9N2,TRUE
PXD060185,MDA-MB-468,Q8NAP3,TRUE
PXD060185,MDA-MB-468,Q8NAV1,FALSE
PXD060185,MDA-MB-468,Q8NB78,FALSE
PXD060185,MDA-MB-468,Q8NC51,FALSE
PXD060185,MDA-MB-468,Q8NC96,FALSE
PXD060185,MDA-MB-468,Q8NCF5,FALSE
PXD060185,MDA-MB-468,Q8NCN4,TRUE
PXD060185,MDA-MB-468,Q8ND56,FALSE
PXD060185,MDA-MB-468,Q8ND82,FALSE
PXD060185,MDA-MB-468,Q8NDH3,FALSE
PXD060185,MDA-MB-468,Q8NDX5,FALSE
PXD060185,MDA-MB-468,Q8NE71,FALSE
PXD060185,MDA-MB-468,Q8NEY8,FALSE
PXD060185,MDA-MB-468,Q8NEZ4,FALSE
PXD060185,MDA-MB-468,Q8NFC6,TRUE
PXD060185,MDA-MB-468,Q8NFH8,FALSE
PXD060185,MDA-MB-468,Q8NG31,FALSE
PXD060185,MDA-MB-468,Q8NHM5,FALSE
PXD060185,MDA-MB-468,Q8NHU0,FALSE
PXD060185,MDA-MB-468,Q8NI27,FALSE
PXD060185,MDA-MB-468,Q8NI35,FALSE
PXD060185,MDA-MB-468,Q8TAQ2,FALSE
PXD060185,MDA-MB-468,Q8TB61,FALSE
PXD060185,MDA-MB-468,Q8TBE0,FALSE
PXD060185,MDA-MB-468,Q8TBF4,FALSE
PXD060185,MDA-MB-468,Q8TBX8,FALSE
PXD060185,MDA-MB-468,Q8TCF1,FALSE
PXD060185,MDA-MB-468,Q8TCJ2,FALSE
PXD060185,MDA-MB-468,Q8TD19,FALSE
PXD060185,MDA-MB-468,Q8TDD1,FALSE
PXD060185,MDA-MB-468,Q8TDN6,FALSE
PXD060185,MDA-MB-468,Q8TE68,FALSE
PXD060185,MDA-MB-468,Q8TE76,FALSE
PXD060185,MDA-MB-468,Q8TE77,FALSE
PXD060185,MDA-MB-468,Q8TEA8,FALSE
PXD060185,MDA-MB-468,Q8TEK3,TRUE
PXD060185,MDA-MB-468,Q8TEQ6,FALSE
PXD060185,MDA-MB-468,Q8TF01,FALSE
PXD060185,MDA-MB-468,Q8WTT2,FALSE
PXD060185,MDA-MB-468,Q8WTW3,FALSE
PXD060185,MDA-MB-468,Q8WU90,FALSE
PXD060185,MDA-MB-468,Q8WUA2,FALSE
PXD060185,MDA-MB-468,Q8WUA4,FALSE
PXD060185,MDA-MB-468,Q8WUB8,FALSE
PXD060185,MDA-MB-468,Q8WUF5,FALSE
PXD060185,MDA-MB-468,Q8WUI4,FALSE
PXD060185,MDA-MB-468,Q8WUM0,FALSE
PXD060185,MDA-MB-468,Q8WVC0,FALSE
PXD060185,MDA-MB-468,Q8WVM7,FALSE
PXD060185,MDA-MB-468,Q8WW12,FALSE
PXD060185,MDA-MB-468,Q8WWH5,FALSE
PXD060185,MDA-MB-468,Q8WWM7,FALSE
PXD060185,MDA-MB-468,Q8WWQ0,FALSE
PXD060185,MDA-MB-468,Q8WWY3,FALSE
PXD060185,MDA-MB-468,Q8WXA9,FALSE
PXD060185,MDA-MB-468,Q8WXE1,TRUE
PXD060185,MDA-MB-468,Q8WXF1,FALSE
PXD060185,MDA-MB-468,Q8WXI9,FALSE
PXD060185,MDA-MB-468,Q8WY36,FALSE
PXD060185,MDA-MB-468,Q8WYP5,FALSE
PXD060185,MDA-MB-468,Q8WYQ5,TRUE
PXD060185,MDA-MB-468,Q8WZA9,FALSE
PXD060185,MDA-MB-468,Q92466,TRUE
PXD060185,MDA-MB-468,Q92499,TRUE
PXD060185,MDA-MB-468,Q92522,FALSE
PXD060185,MDA-MB-468,Q92541,FALSE
PXD060185,MDA-MB-468,Q92547,TRUE
PXD060185,MDA-MB-468,Q92564,FALSE
PXD060185,MDA-MB-468,Q92576,FALSE
PXD060185,MDA-MB-468,Q92598,FALSE
PXD060185,MDA-MB-468,Q92609,FALSE
PXD060185,MDA-MB-468,Q92610,FALSE
PXD060185,MDA-MB-468,Q92616,FALSE
PXD060185,MDA-MB-468,Q92618,FALSE
PXD060185,MDA-MB-468,Q92620,FALSE
PXD060185,MDA-MB-468,Q92733,FALSE
PXD060185,MDA-MB-468,Q92754,FALSE
