PXD,SampleGroup,ReferencePXD,SourceProteinID,IdentifierType,MappedBaseAccessions,IsDdr
PXD036307,normal human lung,PXD010154,ENSP00000369106,ENSEMBLPROT,A0A0S2Z3I8;P11597,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369115,ENSEMBLPROT,Q16875,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369118,ENSEMBLPROT,Q15011,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369127,ENSEMBLPROT,P31689,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369129,ENSEMBLPROT,P15924,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369147,ENSEMBLPROT,Q7Z2E3,TRUE
PXD036307,normal human lung,PXD010154,ENSP00000369162,ENSEMBLPROT,Q9BRS2,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369176,ENSEMBLPROT,O95139,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369181,ENSEMBLPROT,Q9UHY1,TRUE
PXD036307,normal human lung,PXD010154,ENSP00000369187,ENSEMBLPROT,Q9NS56,TRUE
PXD036307,normal human lung,PXD010154,ENSP00000369213,ENSEMBLPROT,O95786,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369218,ENSEMBLPROT,Q5W009;Q96I25,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369232,ENSEMBLPROT,Q63HR2,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369255,ENSEMBLPROT,P21399;V9HWB7,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369270,ENSEMBLPROT,Q92766,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369274,ENSEMBLPROT,P46019,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369292,ENSEMBLPROT,Q5K651,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369299,ENSEMBLPROT,Q8IYM9,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369312,ENSEMBLPROT,Q13261,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369314,ENSEMBLPROT,P35754,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369319,ENSEMBLPROT,Q9BZF9,TRUE
PXD036307,normal human lung,PXD010154,ENSP00000369323,ENSEMBLPROT,Q6UXI9,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369333,ENSEMBLPROT,Q96LT7,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369339,ENSEMBLPROT,Q96LT7,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369351,ENSEMBLPROT,A0A158SIU0;Q6N021,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369373,ENSEMBLPROT,Q9C035,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369375,ENSEMBLPROT,Q02763,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369402,ENSEMBLPROT,Q96LB3,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369411,ENSEMBLPROT,P40938,TRUE
PXD036307,normal human lung,PXD010154,ENSP00000369419,ENSEMBLPROT,Q687X5,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369424,ENSEMBLPROT,Q16576,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369427,ENSEMBLPROT,Q16576;Q6FHQ0,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369431,ENSEMBLPROT,Q9H8G2,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369440,ENSEMBLPROT,Q9C030,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369456,ENSEMBLPROT,A0A0S2Z3W7;Q9BY32,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369461,ENSEMBLPROT,O75521,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369465,ENSEMBLPROT,Q9NUQ3,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369483,ENSEMBLPROT,O43854,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369500,ENSEMBLPROT,Q96A49,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369519,ENSEMBLPROT,"",FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369520,ENSEMBLPROT,O15296,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369528,ENSEMBLPROT,P50395,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369530,ENSEMBLPROT,O15296,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369538,ENSEMBLPROT,P50395;Q6IAT1,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369545,ENSEMBLPROT,Q9BQ15,TRUE
PXD036307,normal human lung,PXD010154,ENSP00000369548,ENSEMBLPROT,A0A0A0MRX2,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369594,ENSEMBLPROT,P35637,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369600,ENSEMBLPROT,"",FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369618,ENSEMBLPROT,Q7L8L6,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369629,ENSEMBLPROT,Q01081,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369634,ENSEMBLPROT,A0A8Z5ADK7,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369644,ENSEMBLPROT,Q9H5X1,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369645,ENSEMBLPROT,A6NH01,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369677,ENSEMBLPROT,Q9Y6C2,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369681,ENSEMBLPROT,Q9Y6I4,TRUE
PXD036307,normal human lung,PXD010154,ENSP00000369682,ENSEMBLPROT,Q9BYN8,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369695,ENSEMBLPROT,A0A0S2Z448;P42568,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369703,ENSEMBLPROT,Q13885,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369716,ENSEMBLPROT,Q12873,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369734,ENSEMBLPROT,Q86WA6,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369736,ENSEMBLPROT,O75347;Q6FGD7,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369739,ENSEMBLPROT,Q86WA6,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369743,ENSEMBLPROT,A2A3R5,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369756,ENSEMBLPROT,"",FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369757,ENSEMBLPROT,A2A3R6;P62753,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369768,ENSEMBLPROT,Q92598,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369785,ENSEMBLPROT,O00625,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369795,ENSEMBLPROT,P16083,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369806,ENSEMBLPROT,Q5TD07,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369810,ENSEMBLPROT,Q9H269,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369820,ENSEMBLPROT,A0A2K4ZA02;P37287,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369839,ENSEMBLPROT,Q5TD05,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369843,ENSEMBLPROT,P34913,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369852,ENSEMBLPROT,Q96DX5,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369855,ENSEMBLPROT,A0A024RBW7;Q96DX5,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369857,ENSEMBLPROT,Q6UWZ7,TRUE
PXD036307,normal human lung,PXD010154,ENSP00000369858,ENSEMBLPROT,P20292,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369860,ENSEMBLPROT,Q8NHP6,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369862,ENSEMBLPROT,A0A2U3TZL3,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369867,ENSEMBLPROT,P34810,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369871,ENSEMBLPROT,Q7Z4H7,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369887,ENSEMBLPROT,Q9NWH9,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369896,ENSEMBLPROT,P35237,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369897,ENSEMBLPROT,P49589,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369899,ENSEMBLPROT,Q7L523,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369904,ENSEMBLPROT,Q5T7C4,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369908,ENSEMBLPROT,Q2QBA2,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369915,ENSEMBLPROT,Q99733,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369923,ENSEMBLPROT,O75665,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369927,ENSEMBLPROT,P42330,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369939,ENSEMBLPROT,P0CAP1,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369950,ENSEMBLPROT,P15502,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369958,ENSEMBLPROT,P15502,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369965,ENSEMBLPROT,P20290,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369979,ENSEMBLPROT,Q96SM3,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000369991,ENSEMBLPROT,Q9BW62,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370003,ENSEMBLPROT,O60238;Q6IBV1,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370010,ENSEMBLPROT,A2VCK8;P62328,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370021,ENSEMBLPROT,Q9NXG0,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370023,ENSEMBLPROT,E9KL44;P40939,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370024,ENSEMBLPROT,Q9H6T3,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370031,ENSEMBLPROT,Q8TAM2,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370034,ENSEMBLPROT,B2R9N9;Q9NYK1,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370043,ENSEMBLPROT,P11908,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370055,ENSEMBLPROT,O95164,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370069,ENSEMBLPROT,A0A3F2YNX2,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370074,ENSEMBLPROT,A0A024QZT4;P50453,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370078,ENSEMBLPROT,P27815,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370083,ENSEMBLPROT,Q16637,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370113,ENSEMBLPROT,A0A140VJT0;P63151,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370114,ENSEMBLPROT,O75475,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370115,ENSEMBLPROT,P30740;V9HWH1,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370118,ENSEMBLPROT,Q16637,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370122,ENSEMBLPROT,Q9Y6K1,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370125,ENSEMBLPROT,P05114,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370128,ENSEMBLPROT,P30825,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370162,ENSEMBLPROT,O15344,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370194,ENSEMBLPROT,O60547,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370196,ENSEMBLPROT,O95248,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370200,ENSEMBLPROT,Q92966,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370219,ENSEMBLPROT,A0A0S2Z316;P04424,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370220,ENSEMBLPROT,Q96PM5,TRUE
PXD036307,normal human lung,PXD010154,ENSP00000370222,ENSEMBLPROT,Q9Y244,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370223,ENSEMBLPROT,O43837,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370242,ENSEMBLPROT,Q9ULE0,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370253,ENSEMBLPROT,Q99801,TRUE
PXD036307,normal human lung,PXD010154,ENSP00000370254,ENSEMBLPROT,Q04828,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370258,ENSEMBLPROT,B5ME19,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370286,ENSEMBLPROT,O95456,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370299,ENSEMBLPROT,Q13796,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370303,ENSEMBLPROT,Q8IVQ6,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370322,ENSEMBLPROT,"",FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370330,ENSEMBLPROT,Q96RT1,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370337,ENSEMBLPROT,O94986,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370343,ENSEMBLPROT,Q15306,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370345,ENSEMBLPROT,Q58A45,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370346,ENSEMBLPROT,O00712;Q5VW28,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370372,ENSEMBLPROT,Q9BYT8,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370376,ENSEMBLPROT,P33316,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370394,ENSEMBLPROT,Q7L099,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370395,ENSEMBLPROT,Q96EQ0,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370407,ENSEMBLPROT,O75648,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370410,ENSEMBLPROT,"",FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370414,ENSEMBLPROT,"",FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370419,ENSEMBLPROT,Q5R3I4,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370424,ENSEMBLPROT,A6NMH8,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370460,ENSEMBLPROT,Q6UX04,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370467,ENSEMBLPROT,Q08623,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370476,ENSEMBLPROT,B3KWK7,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370493,ENSEMBLPROT,O00139,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370503,ENSEMBLPROT,Q9BSQ5,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370517,ENSEMBLPROT,Q01813,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370524,ENSEMBLPROT,P53805;Q6FGP2,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370526,ENSEMBLPROT,P51690,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370532,ENSEMBLPROT,A0A1X7SBT5;Q92664,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370542,ENSEMBLPROT,P18827,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370543,ENSEMBLPROT,P53794,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370546,ENSEMBLPROT,A0A140VK06;P51689,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370557,ENSEMBLPROT,Q9H081,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370582,ENSEMBLPROT,P14209,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370588,ENSEMBLPROT,P14209,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370589,ENSEMBLPROT,O00567,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370596,ENSEMBLPROT,Q7Z3K6,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370606,ENSEMBLPROT,Q86UA6,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370621,ENSEMBLPROT,O96006,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370625,ENSEMBLPROT,P30876,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370630,ENSEMBLPROT,O43166,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370635,ENSEMBLPROT,Q15043,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370648,ENSEMBLPROT,Q53RX3;Q9HBH5,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370658,ENSEMBLPROT,Q7Z6B0,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370660,ENSEMBLPROT,X6RAJ1,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370671,ENSEMBLPROT,B2RNT7;Q9P2K6,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370695,ENSEMBLPROT,Q9NV70,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370698,ENSEMBLPROT,P40189,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370710,ENSEMBLPROT,Q9H3R0,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370718,ENSEMBLPROT,O95671,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370724,ENSEMBLPROT,Q9H0Q0,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370736,ENSEMBLPROT,Q9HC07,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370744,ENSEMBLPROT,Q14571,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370748,ENSEMBLPROT,Q13907,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370750,ENSEMBLPROT,A0A0S2Z583;Q8TC12,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370761,ENSEMBLPROT,Q6IPR1,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370802,ENSEMBLPROT,P01344,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370808,ENSEMBLPROT,P12236;Q6I9V5,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370817,ENSEMBLPROT,Q96RF0,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370839,ENSEMBLPROT,Q16585;Q5U0N0,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370842,ENSEMBLPROT,O95760,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370849,ENSEMBLPROT,Q3MIP1,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370870,ENSEMBLPROT,Q5HYC2,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370889,ENSEMBLPROT,Q8IV53,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370891,ENSEMBLPROT,Q8TDR2,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370907,ENSEMBLPROT,"",FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370912,ENSEMBLPROT,P42680,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370924,ENSEMBLPROT,Q96GM5,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370930,ENSEMBLPROT,Q16540,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370938,ENSEMBLPROT,P49336,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370966,ENSEMBLPROT,O95825,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370968,ENSEMBLPROT,Q9BQG0,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370984,ENSEMBLPROT,Q9NX08,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000370989,ENSEMBLPROT,Q9NZQ7,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371020,ENSEMBLPROT,"",FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371051,ENSEMBLPROT,O43149,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371061,ENSEMBLPROT,A6NDU8,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371067,ENSEMBLPROT,O60674,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371095,ENSEMBLPROT,P18583,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371101,ENSEMBLPROT,Q9BSC4,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371111,ENSEMBLPROT,J3QSZ5,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371134,ENSEMBLPROT,Q5W0X3,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371137,ENSEMBLPROT,Q9BVL2,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371152,ENSEMBLPROT,Q13510,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371155,ENSEMBLPROT,Q9BVL2,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371169,ENSEMBLPROT,Q9Y2P8,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371172,ENSEMBLPROT,Q9UPQ0,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371175,ENSEMBLPROT,Q9UJY5,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371188,ENSEMBLPROT,J3KPJ3,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371193,ENSEMBLPROT,Q9BRF8,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371212,ENSEMBLPROT,A0AV96,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371214,ENSEMBLPROT,A0AV96,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371221,ENSEMBLPROT,Q9Y217,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371230,ENSEMBLPROT,Q9UIJ7,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371236,ENSEMBLPROT,P22102,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371265,ENSEMBLPROT,O75694,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371278,ENSEMBLPROT,Q7L3B6,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371282,ENSEMBLPROT,B1AL69,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371307,ENSEMBLPROT,Q8IY26,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371308,ENSEMBLPROT,Q9HC77,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371310,ENSEMBLPROT,Q93009,TRUE
PXD036307,normal human lung,PXD010154,ENSP00000371321,ENSEMBLPROT,P35251,TRUE
PXD036307,normal human lung,PXD010154,ENSP00000371324,ENSEMBLPROT,Q5QPM9,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371362,ENSEMBLPROT,Q4G0N4,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371367,ENSEMBLPROT,Q9BQ89,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371388,ENSEMBLPROT,Q9BYN0,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371393,ENSEMBLPROT,Q96G03,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371397,ENSEMBLPROT,Q8N2R8,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371419,ENSEMBLPROT,Q9UKK3,TRUE
PXD036307,normal human lung,PXD010154,ENSP00000371420,ENSEMBLPROT,Q14956,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371428,ENSEMBLPROT,P21757,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371441,ENSEMBLPROT,B1AHB1,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371450,ENSEMBLPROT,Q13454,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371451,ENSEMBLPROT,Q5F1R6,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371469,ENSEMBLPROT,O60671,TRUE
PXD036307,normal human lung,PXD010154,ENSP00000371474,ENSEMBLPROT,Q8N4C6,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371475,ENSEMBLPROT,Q12888,TRUE
PXD036307,normal human lung,PXD010154,ENSP00000371483,ENSEMBLPROT,O95436,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371493,ENSEMBLPROT,P08697,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371502,ENSEMBLPROT,Q92793,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371517,ENSEMBLPROT,Q9UHK6,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371527,ENSEMBLPROT,A0A024RDM6;Q96N96,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371531,ENSEMBLPROT,A0A804CHQ2,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371532,ENSEMBLPROT,P98155,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371535,ENSEMBLPROT,Q9HD40,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371542,ENSEMBLPROT,Q96N96,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371554,ENSEMBLPROT,A0A140VJU8;P08294,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371559,ENSEMBLPROT,Q53HC9,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371577,ENSEMBLPROT,Q9C0I1,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371594,ENSEMBLPROT,O60262,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371607,ENSEMBLPROT,Q99797,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371626,ENSEMBLPROT,P62995,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371634,ENSEMBLPROT,Q9Y6M1,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371661,ENSEMBLPROT,Q8N3X6,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371682,ENSEMBLPROT,Q9NXF7,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371740,ENSEMBLPROT,Q14678,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371767,ENSEMBLPROT,Q04637,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371783,ENSEMBLPROT,A6NC48,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371798,ENSEMBLPROT,A0A384MEG1;Q16658,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371811,ENSEMBLPROT,A0A0S2Z6V5;Q8IYU8,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371821,ENSEMBLPROT,Q9Y4P8,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371832,ENSEMBLPROT,A0A5K1VW71,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371838,ENSEMBLPROT,A0A5K1VW79,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371842,ENSEMBLPROT,Q5RIA9,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371843,ENSEMBLPROT,Q8N128,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371885,ENSEMBLPROT,Q9BRT8,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371894,ENSEMBLPROT,Q96CW1,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371897,ENSEMBLPROT,Q13017,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371905,ENSEMBLPROT,Q5W0Z9,TRUE
PXD036307,normal human lung,PXD010154,ENSP00000371952,ENSEMBLPROT,P83110,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371973,ENSEMBLPROT,O00422,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371988,ENSEMBLPROT,P20718,FALSE
PXD036307,normal human lung,PXD010154,ENSP00000371994,ENSEMBLPROT,Q9P2P1,FALSE
