Model,Tuning,InnerMeanGroupMAE,OuterConnGroup
GO6_huber,0.1,9.88443173903105,15
GO6_knn,7,10.0256796898784,15
All16_ridge,3,10.0377764186208,15
Core4_ridge,1,10.1503375210582,15
Mechanism10_ridge,3,10.1933284094555,15
GO6_ridge,1,10.2114654681884,15
GO6_knn,5,10.2882407885256,15
RNA128_knn,7,10.3164306588715,15
RNA128_knn,5,10.5383355209333,15
GO6_knn,3,10.6705878656073,15
Core4_ridge,0.3,10.6945959130325,15
BalancedMedianBaseline,0,11.1274770526987,15
Core4_ridge,0.1,11.2017823011385,15
Mechanism10_ridge,1,11.4045889486018,15
All16_ridge,1,11.7973061816778,15
Mechanism10_ridge,0.3,12.0805660878782,15
Mechanism10_ridge,0.1,12.1240810785738,15
GO6_ridge,0.3,12.2207692275434,15
All16_ridge,0.3,13.7819506273669,15
RNA128_knn,3,13.7901614487688,15
GO6_ridge,0.1,14.3868860977082,15
All16_ridge,0.1,15.5659482142089,15
