PXD,Area,RelativePath,CurrentPath,FileName,Extension,SizeBytes
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Membrane-Lactylation-Fraction-DDA/protein-peptides.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Membrane-Lactylation-Fraction-DDA/protein-peptides.csv,protein-peptides.csv,.csv,952983
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Membrane-Lactylation-Fraction-DDA/proteins.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Membrane-Lactylation-Fraction-DDA/proteins.csv,proteins.csv,.csv,283896
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Mitochondrion-Lactylation-Fraction-DDA/peptide.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Mitochondrion-Lactylation-Fraction-DDA/peptide.csv,peptide.csv,.csv,1149866
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Mitochondrion-Lactylation-Fraction-DDA/protein-peptides.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Mitochondrion-Lactylation-Fraction-DDA/protein-peptides.csv,protein-peptides.csv,.csv,1450803
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Mitochondrion-Lactylation-Fraction-DDA/proteins.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Mitochondrion-Lactylation-Fraction-DDA/proteins.csv,proteins.csv,.csv,358251
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Nucleus-Lactylation-Fraction-DDA/peptide.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Nucleus-Lactylation-Fraction-DDA/peptide.csv,peptide.csv,.csv,1336849
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Nucleus-Lactylation-Fraction-DDA/protein-peptides.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Nucleus-Lactylation-Fraction-DDA/protein-peptides.csv,protein-peptides.csv,.csv,1704520
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Nucleus-Lactylation-Fraction-DDA/proteins.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Nucleus-Lactylation-Fraction-DDA/proteins.csv,proteins.csv,.csv,262895
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Whole-cell-lysates-Lactylation-Fraction-DDA/peptide.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Whole-cell-lysates-Lactylation-Fraction-DDA/peptide.csv,peptide.csv,.csv,1661292
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Whole-cell-lysates-Lactylation-Fraction-DDA/protein-peptides.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Whole-cell-lysates-Lactylation-Fraction-DDA/protein-peptides.csv,protein-peptides.csv,.csv,2108044
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Whole-cell-lysates-Lactylation-Fraction-DDA/proteins.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Whole-cell-lysates-Lactylation-Fraction-DDA/proteins.csv,proteins.csv,.csv,541609
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Whole-cell-lysates-Lactylation-NOFraction-DDA/peptide.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Whole-cell-lysates-Lactylation-NOFraction-DDA/peptide.csv,peptide.csv,.csv,1158910
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Whole-cell-lysates-Lactylation-NOFraction-DDA/protein-peptides.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Whole-cell-lysates-Lactylation-NOFraction-DDA/protein-peptides.csv,protein-peptides.csv,.csv,1462481
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Whole-cell-lysates-Lactylation-NOFraction-DDA/proteins.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DDA-Search-files/Subcellular-Enriched-DDA-Search files/Whole-cell-lysates-Lactylation-NOFraction-DDA/proteins.csv,proteins.csv,.csv,382093
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DIA-Search-files/Subcellular-Enriched-DIA-Search files/Cytoplasm-Lactylation-Fraction-DIA/Cytoplasm-Lactylation-DIA-ptm-site__Report.tsv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DIA-Search-files/Subcellular-Enriched-DIA-Search files/Cytoplasm-Lactylation-Fraction-DIA/Cytoplasm-Lactylation-DIA-ptm-site__Report.tsv,Cytoplasm-Lactylation-DIA-ptm-site__Report.tsv,.tsv,7099801
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DIA-Search-files/Subcellular-Enriched-DIA-Search files/Cytoplasm-Lactylation-Fraction-DIA/Cytoplasm-Lactylation-DIA-standard_Report.tsv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DIA-Search-files/Subcellular-Enriched-DIA-Search files/Cytoplasm-Lactylation-Fraction-DIA/Cytoplasm-Lactylation-DIA-standard_Report.tsv,Cytoplasm-Lactylation-DIA-standard_Report.tsv,.tsv,64951298
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DIA-Search-files/Subcellular-Enriched-DIA-Search files/Membrane-Lactylation-Fraction-DIA/Membrane-Lactylation-DIA-ptm-site_Report.tsv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DIA-Search-files/Subcellular-Enriched-DIA-Search files/Membrane-Lactylation-Fraction-DIA/Membrane-Lactylation-DIA-ptm-site_Report.tsv,Membrane-Lactylation-DIA-ptm-site_Report.tsv,.tsv,2295483
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DIA-Search-files/Subcellular-Enriched-DIA-Search files/Membrane-Lactylation-Fraction-DIA/Membrane-Lactylation-DIA-standard_Report.tsv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DIA-Search-files/Subcellular-Enriched-DIA-Search files/Membrane-Lactylation-Fraction-DIA/Membrane-Lactylation-DIA-standard_Report.tsv,Membrane-Lactylation-DIA-standard_Report.tsv,.tsv,20063515
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DIA-Search-files/Subcellular-Enriched-DIA-Search files/Mitochondrion-Lactylation-Fraction-DIA/Mitochondria-Lactylation-DIA-ptm-site_Report.tsv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DIA-Search-files/Subcellular-Enriched-DIA-Search files/Mitochondrion-Lactylation-Fraction-DIA/Mitochondria-Lactylation-DIA-ptm-site_Report.tsv,Mitochondria-Lactylation-DIA-ptm-site_Report.tsv,.tsv,5001752
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DIA-Search-files/Subcellular-Enriched-DIA-Search files/Mitochondrion-Lactylation-Fraction-DIA/Mitochondria-Lactylation-DIA-standard_Report.tsv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DIA-Search-files/Subcellular-Enriched-DIA-Search files/Mitochondrion-Lactylation-Fraction-DIA/Mitochondria-Lactylation-DIA-standard_Report.tsv,Mitochondria-Lactylation-DIA-standard_Report.tsv,.tsv,47343367
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DIA-Search-files/Subcellular-Enriched-DIA-Search files/Nucleus-Lactylation-Fraction-DIA/Nucleus-Lactylation-DIA-ptm-site_Report.tsv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DIA-Search-files/Subcellular-Enriched-DIA-Search files/Nucleus-Lactylation-Fraction-DIA/Nucleus-Lactylation-DIA-ptm-site_Report.tsv,Nucleus-Lactylation-DIA-ptm-site_Report.tsv,.tsv,6527092
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DIA-Search-files/Subcellular-Enriched-DIA-Search files/Nucleus-Lactylation-Fraction-DIA/Nucleus-Lactylation-DIA-standard_Report.tsv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DIA-Search-files/Subcellular-Enriched-DIA-Search files/Nucleus-Lactylation-Fraction-DIA/Nucleus-Lactylation-DIA-standard_Report.tsv,Nucleus-Lactylation-DIA-standard_Report.tsv,.tsv,50712593
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DIA-Search-files/Subcellular-Enriched-DIA-Search files/Whole-cell-lysates-Lactylation-Fraction-DIA/Whole-cell-Lactylation-DIA-Standard_Report.tsv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DIA-Search-files/Subcellular-Enriched-DIA-Search files/Whole-cell-lysates-Lactylation-Fraction-DIA/Whole-cell-Lactylation-DIA-Standard_Report.tsv,Whole-cell-Lactylation-DIA-Standard_Report.tsv,.tsv,54528995
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DIA-Search-files/Subcellular-Enriched-DIA-Search files/Whole-cell-lysates-Lactylation-Fraction-DIA/Whole-cell-Lactylation-DIA-ptm-site_Report.tsv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DIA-Search-files/Subcellular-Enriched-DIA-Search files/Whole-cell-lysates-Lactylation-Fraction-DIA/Whole-cell-Lactylation-DIA-ptm-site_Report.tsv,Whole-cell-Lactylation-DIA-ptm-site_Report.tsv,.tsv,6291552
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DIA-Search-files/Subcellular-Enriched-DIA-Search files/Whole-cell-lysates-Lactylation-NOFraction-DIA/Whole-cell-Lactylation-DIA-NoFrac-ptm-site_Report.tsv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DIA-Search-files/Subcellular-Enriched-DIA-Search files/Whole-cell-lysates-Lactylation-NOFraction-DIA/Whole-cell-Lactylation-DIA-NoFrac-ptm-site_Report.tsv,Whole-cell-Lactylation-DIA-NoFrac-ptm-site_Report.tsv,.tsv,2026747
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DIA-Search-files/Subcellular-Enriched-DIA-Search files/Whole-cell-lysates-Lactylation-NOFraction-DIA/Whole-cell-Lactylation-DIA-NoFrac-standard_Report.tsv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Enriched-DIA-Search-files/Subcellular-Enriched-DIA-Search files/Whole-cell-lysates-Lactylation-NOFraction-DIA/Whole-cell-Lactylation-DIA-NoFrac-standard_Report.tsv,Whole-cell-Lactylation-DIA-NoFrac-standard_Report.tsv,.tsv,17065890
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Cytoplasm-DDA-input/peptide.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Cytoplasm-DDA-input/peptide.csv,peptide.csv,.csv,4880880
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Cytoplasm-DDA-input/protein-peptides.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Cytoplasm-DDA-input/protein-peptides.csv,protein-peptides.csv,.csv,5926554
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Cytoplasm-DDA-input/proteins.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Cytoplasm-DDA-input/proteins.csv,proteins.csv,.csv,938782
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Membrane-DDA-input/peptide.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Membrane-DDA-input/peptide.csv,peptide.csv,.csv,5849616
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Membrane-DDA-input/protein-peptides.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Membrane-DDA-input/protein-peptides.csv,protein-peptides.csv,.csv,7320220
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Membrane-DDA-input/proteins.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Membrane-DDA-input/proteins.csv,proteins.csv,.csv,1065730
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Mitochondrion-DDA-input/peptide.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Mitochondrion-DDA-input/peptide.csv,peptide.csv,.csv,4058820
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Mitochondrion-DDA-input/protein-peptides.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Mitochondrion-DDA-input/protein-peptides.csv,protein-peptides.csv,.csv,4966386
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Mitochondrion-DDA-input/proteins.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Mitochondrion-DDA-input/proteins.csv,proteins.csv,.csv,827929
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Nucleus-DDA-input/peptide.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Nucleus-DDA-input/peptide.csv,peptide.csv,.csv,4180427
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Nucleus-DDA-input/protein-peptides.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Nucleus-DDA-input/protein-peptides.csv,protein-peptides.csv,.csv,5131483
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Nucleus-DDA-input/proteins.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Nucleus-DDA-input/proteins.csv,proteins.csv,.csv,812222
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Whole-cell-lysates-DDA-input/peptide.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Whole-cell-lysates-DDA-input/peptide.csv,peptide.csv,.csv,5105533
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Whole-cell-lysates-DDA-input/protein-peptides.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Whole-cell-lysates-DDA-input/protein-peptides.csv,protein-peptides.csv,.csv,6208606
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Whole-cell-lysates-DDA-input/proteins.csv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DDA-Search-files/Subcellular-Unenriched-DDA-Search files/Whole-cell-lysates-DDA-input/proteins.csv,proteins.csv,.csv,1048863
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DIA-Search-files/Subcellular-Unenriched-DIA-Search files/Cytoplasm-DIA-input/Cytoplasm-DIA-input-ptm-site_Report.tsv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DIA-Search-files/Subcellular-Unenriched-DIA-Search files/Cytoplasm-DIA-input/Cytoplasm-DIA-input-ptm-site_Report.tsv,Cytoplasm-DIA-input-ptm-site_Report.tsv,.tsv,12089594
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DIA-Search-files/Subcellular-Unenriched-DIA-Search files/Cytoplasm-DIA-input/Cytoplasm-DIA-input-standard_Report.tsv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DIA-Search-files/Subcellular-Unenriched-DIA-Search files/Cytoplasm-DIA-input/Cytoplasm-DIA-input-standard_Report.tsv,Cytoplasm-DIA-input-standard_Report.tsv,.tsv,101140509
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DIA-Search-files/Subcellular-Unenriched-DIA-Search files/Membrane-DIA-input/Membrane-DIA-input-ptm-site_Report.tsv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DIA-Search-files/Subcellular-Unenriched-DIA-Search files/Membrane-DIA-input/Membrane-DIA-input-ptm-site_Report.tsv,Membrane-DIA-input-ptm-site_Report.tsv,.tsv,14641771
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DIA-Search-files/Subcellular-Unenriched-DIA-Search files/Membrane-DIA-input/Membrane-DIA-input-standard_Report.tsv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DIA-Search-files/Subcellular-Unenriched-DIA-Search files/Membrane-DIA-input/Membrane-DIA-input-standard_Report.tsv,Membrane-DIA-input-standard_Report.tsv,.tsv,134259364
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DIA-Search-files/Subcellular-Unenriched-DIA-Search files/Mitochondrion-DIA-input/Mitochondria-DIA-input-ptm-site_Report.tsv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DIA-Search-files/Subcellular-Unenriched-DIA-Search files/Mitochondrion-DIA-input/Mitochondria-DIA-input-ptm-site_Report.tsv,Mitochondria-DIA-input-ptm-site_Report.tsv,.tsv,11163104
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DIA-Search-files/Subcellular-Unenriched-DIA-Search files/Mitochondrion-DIA-input/Mitochondria-DIA-input-standard_Report.tsv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DIA-Search-files/Subcellular-Unenriched-DIA-Search files/Mitochondrion-DIA-input/Mitochondria-DIA-input-standard_Report.tsv,Mitochondria-DIA-input-standard_Report.tsv,.tsv,90031939
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DIA-Search-files/Subcellular-Unenriched-DIA-Search files/Nucleus-DIA-input/Nucleus-DIA-input-ptm-site_Report.tsv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DIA-Search-files/Subcellular-Unenriched-DIA-Search files/Nucleus-DIA-input/Nucleus-DIA-input-ptm-site_Report.tsv,Nucleus-DIA-input-ptm-site_Report.tsv,.tsv,11057972
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DIA-Search-files/Subcellular-Unenriched-DIA-Search files/Nucleus-DIA-input/Nucleus-DIA-input-standard_Report.tsv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DIA-Search-files/Subcellular-Unenriched-DIA-Search files/Nucleus-DIA-input/Nucleus-DIA-input-standard_Report.tsv,Nucleus-DIA-input-standard_Report.tsv,.tsv,87689702
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DIA-Search-files/Subcellular-Unenriched-DIA-Search files/Whole-cell-lysates-DIA-input/Whole-cell-DIA-input-ptm-site_Report.tsv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DIA-Search-files/Subcellular-Unenriched-DIA-Search files/Whole-cell-lysates-DIA-input/Whole-cell-DIA-input-ptm-site_Report.tsv,Whole-cell-DIA-input-ptm-site_Report.tsv,.tsv,13025629
PXD053474,search_results,search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DIA-Search-files/Subcellular-Unenriched-DIA-Search files/Whole-cell-lysates-DIA-input/Whole-cell-DIA-input-standard-Report.tsv,data/PXD053474/search_results/extracted/Subcellular-Whole-cell-lysates-Unenriched-DIA-Search-files/Subcellular-Unenriched-DIA-Search files/Whole-cell-lysates-DIA-input/Whole-cell-DIA-input-standard-Report.tsv,Whole-cell-DIA-input-standard-Report.tsv,.tsv,110832080
PXD053474,supplementary,supplementary/js4c00366_si_002.xlsx,data/PXD053474/supplementary/js4c00366_si_002.xlsx,js4c00366_si_002.xlsx,.xlsx,6249261
PXD053474,supplementary,supplementary/js4c00366_si_003.xlsx,data/PXD053474/supplementary/js4c00366_si_003.xlsx,js4c00366_si_003.xlsx,.xlsx,99512
PXD060185,metadata,metadata/articles/2025_breast_cancer_histone_lactylation.pdf,data/PXD060185/metadata/articles/2025_breast_cancer_histone_lactylation.pdf,2025_breast_cancer_histone_lactylation.pdf,.pdf,15885028
PXD060185,raw,raw/RAW.rar,data/PXD060185/raw/RAW.rar,RAW.rar,.rar,2106633812
PXD060185,search_results,search_results/RESULT.rar,data/PXD060185/search_results/RESULT.rar,RESULT.rar,.rar,909755261
PXD060185,search_results,search_results/RESULT/combined/txt/La (K)Sites.txt,data/PXD060185/search_results/RESULT/combined/txt/La (K)Sites.txt,La (K)Sites.txt,.txt,4749608
PXD060185,search_results,search_results/RESULT/combined/txt/evidence.txt,data/PXD060185/search_results/RESULT/combined/txt/evidence.txt,evidence.txt,.txt,27378910
PXD060185,search_results,search_results/RESULT/combined/txt/modificationSpecificPeptides.txt,data/PXD060185/search_results/RESULT/combined/txt/modificationSpecificPeptides.txt,modificationSpecificPeptides.txt,.txt,7631917
PXD060185,search_results,search_results/RESULT/combined/txt/msms.txt,data/PXD060185/search_results/RESULT/combined/txt/msms.txt,msms.txt,.txt,79150876
PXD060185,search_results,search_results/RESULT/combined/txt/peptides.txt,data/PXD060185/search_results/RESULT/combined/txt/peptides.txt,peptides.txt,.txt,8649236
PXD060185,search_results,search_results/RESULT/combined/txt/proteinGroups.txt,data/PXD060185/search_results/RESULT/combined/txt/proteinGroups.txt,proteinGroups.txt,.txt,2727359
PXD078013,metadata,metadata/XA01366LPLa.sdrf.tsv,data/PXD078013/metadata/XA01366LPLa.sdrf.tsv,XA01366LPLa.sdrf.tsv,.tsv,1681
PXD078013,metadata,metadata/checksum.txt,data/PXD078013/metadata/checksum.txt,checksum.txt,.txt,1050
PXD078013,raw,raw/XA01366LPLa_sg737_1_Slot1-18_1_6105.d.zip,data/PXD078013/raw/XA01366LPLa_sg737_1_Slot1-18_1_6105.d.zip,XA01366LPLa_sg737_1_Slot1-18_1_6105.d.zip,.zip,584191664
PXD078013,raw,raw/XA01366LPLa_sg737_2_Slot1-19_1_6107.d.zip,data/PXD078013/raw/XA01366LPLa_sg737_2_Slot1-19_1_6107.d.zip,XA01366LPLa_sg737_2_Slot1-19_1_6107.d.zip,.zip,577450946
PXD078013,raw,raw/XA01366LPLa_sg_1_Slot1-16_1_6101.d.zip,data/PXD078013/raw/XA01366LPLa_sg_1_Slot1-16_1_6101.d.zip,XA01366LPLa_sg_1_Slot1-16_1_6101.d.zip,.zip,745742169
PXD078013,raw,raw/XA01366LPLa_sg_2_Slot1-17_1_6103.d.zip,data/PXD078013/raw/XA01366LPLa_sg_2_Slot1-17_1_6103.d.zip,XA01366LPLa_sg_2_Slot1-17_1_6103.d.zip,.zip,640594072
PXD078013,search_results,search_results/evidence.txt,data/PXD078013/search_results/evidence.txt,evidence.txt,.txt,31022313
PXD078013,search_results,search_results/peptides.txt,data/PXD078013/search_results/peptides.txt,peptides.txt,.txt,7405716
PXD078013,search_results,search_results/proteinGroups.txt,data/PXD078013/search_results/proteinGroups.txt,proteinGroups.txt,.txt,2756767
PXD078736,metadata,metadata/checksum.txt,data/PXD078736/metadata/checksum.txt,checksum.txt,.txt,1818
PXD078736,raw,raw/ctrl_1_Slot1-36_1_10130.d.zip,data/PXD078736/raw/ctrl_1_Slot1-36_1_10130.d.zip,ctrl_1_Slot1-36_1_10130.d.zip,.zip,181657674
PXD078736,raw,raw/ctrl_2_Slot1-36_1_10132.d.zip,data/PXD078736/raw/ctrl_2_Slot1-36_1_10132.d.zip,ctrl_2_Slot1-36_1_10132.d.zip,.zip,178708292
PXD078736,raw,raw/ctrl_3_Slot1-36_1_10134.d.zip,data/PXD078736/raw/ctrl_3_Slot1-36_1_10134.d.zip,ctrl_3_Slot1-36_1_10134.d.zip,.zip,175870174
PXD078736,raw,raw/man_1_Slot1-37_1_10136.d.zip,data/PXD078736/raw/man_1_Slot1-37_1_10136.d.zip,man_1_Slot1-37_1_10136.d.zip,.zip,160577133
