PXD,SampleGroup,GroupID,SampleID,KlaExpressionMedian,ReferenceKey,GroupIDs,Category,ReferenceLabelEn,RowOrder,CategoryLabel
PXD075377,HCC,KLA31_12,TCGA-BC-A112-01A,3.66681876607825,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-BC-A216-01A,3.67481423580787,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-BC-A217-01A,3.55109176846829,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-BC-A3KF-01A,3.56156171643472,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-BC-A3KG-01A,3.70698351787694,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-BC-A5W4-01A,3.51085867241167,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-BC-A69H-01A,3.5368082594494,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-BC-A69I-01A,3.51683332772986,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-BC-A8YO-01A,3.70617746950521,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-BD-A2L6-01A,3.52098458442417,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-BD-A3EP-01A,3.58140084288722,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-BD-A3ER-01A,3.58816264062994,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-BW-A5NO-01A,3.53229402726522,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-BW-A5NP-01A,3.64076647209937,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-BW-A5NQ-01A,3.68771936502641,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-5258-01A,3.70699826408285,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-5259-01A,3.53639686132017,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-5260-01A,3.59286634459611,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-5261-01A,3.61485861846676,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-5262-01A,3.57006508125199,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-5263-01A,3.7304065729507,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-5264-01A,3.68693193559328,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-A123-01A,3.55379085283345,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-A1HT-01A,3.64429976120512,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-A3M9-01A,3.60428712996799,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-A3MA-01A,3.61357276614947,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-A3MB-01A,3.67380680413807,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-A3MC-01A,3.61524950081942,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-A5UC-01A,3.66412281096203,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-A5UD-01A,3.63104984089824,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-A5UE-01A,3.60956074356215,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-A7IE-01A,3.61166413006513,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-A7IF-01A,3.52218224394539,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-A7IG-01A,3.54701156593494,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-A7IH-01A,3.62558179654009,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-A7II-01A,3.65625356790578,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-A7IJ-01A,3.57768550004472,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-A7IK-01A,3.76772346959874,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-A7IL-01A,3.5310463877275,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-A8HS-01A,3.68531075304171,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-A8HT-01A,3.64242814689028,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-A8HU-01A,3.59464388641571,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-A8HV-01A,3.57606986752726,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-A9FS-01A,3.58877213211186,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-A9FU-01A,3.61934549960154,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-A9FV-01A,3.50422675173999,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-CC-A9FW-01A,3.59087032703405,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A113-01A,3.62206311833066,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A114-01A,3.67768570836595,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A115-01A,3.54128406223702,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A116-01A,3.50921647836923,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A118-01A,3.55543753238226,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A119-01A,3.5274803701729,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A11A-01A,3.62699848969991,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A11B-01A,3.59505628948563,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A11C-01A,3.61649447565409,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A11D-01A,3.56821771223059,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A1EA-01A,3.69798421885956,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A1EB-01A,3.62475061437803,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A1EC-01A,3.56092881202659,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A1ED-01A,3.55705171894759,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A1EE-01A,3.69756291137249,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A1EF-01A,3.71080590648755,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A1EG-01A,3.58918426690887,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A1EH-01A,3.62268505289541,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A1EI-01A,3.60105206376643,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A1EJ-01A,3.62659465175271,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A1EK-01A,3.51271247370935,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A1EL-01A,3.70495093773861,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A39V-01A,3.52874611928154,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A39W-01A,3.62740404461265,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A39X-01A,3.48397670773827,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A39Y-01A,3.63315648958042,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A39Z-01A,3.54825230605569,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A3A1-01A,3.52118404821876,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A3A2-01A,3.55563707334531,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A3A3-01A,3.46461291020785,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A3A4-01A,3.61872076498384,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A3A5-01A,3.5433243295867,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A3A6-01A,3.37363782412568,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A3A7-01A,3.5631890557469,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A3A8-01A,3.52339488321498,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A3A9-01A,3.47222007903262,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A4NA-01A,3.61314145193252,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A4NB-01A,3.58226027210883,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A4ND-01A,3.62555748288994,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A4NE-01A,3.64493822047019,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A4NF-01A,3.63188437949173,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A4NG-01A,3.61336493544081,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A4NH-01A,3.53944241458483,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A4NI-01A,3.60164412217838,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A4NJ-01A,3.66349681693435,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A4NK-01A,3.58940356374246,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A4NL-01A,3.55582930492297,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A4NN-01A,3.57564324804387,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A4NO-01A,3.60514917548754,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A4NP-01A,3.52279227874713,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A4NQ-01A,3.64596745793554,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A4NR-01A,3.5550246743067,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A4NS-01A,3.5592875766457,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A4NV-01A,3.53290149823359,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A73A-01A,3.60621590053706,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A73B-01A,3.63043822954785,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A73C-01A,3.62331448374415,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A73D-01A,3.62288951873633,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A73E-01A,3.63563600161942,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A73F-01A,3.56462278154257,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-A73G-01A,3.44008687170704,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AA3A-01A,3.60683932830473,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AAC8-01A,3.65846306846708,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AAC9-01A,3.5368082594494,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AACA-01A,3.6352264415055,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AACB-01A,3.57685750879334,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AACC-01A,3.49448874164112,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AACD-01A,3.50157016471186,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AACE-01A,3.60870886449276,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AACF-01A,3.60449484857489,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AACG-01A,3.58878490206284,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AACH-01A,3.67321274013149,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AACI-01A,3.48808740608451,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AACJ-01A,3.58390740352626,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AACK-01A,3.62516158681977,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AACL-01A,3.60105206376643,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AACN-01A,3.65806973003453,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AACO-01A,3.50076104272561,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AACP-01A,3.6368448720304,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AACQ-01A,3.50881766128775,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AACS-01A,3.63460578517813,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AACT-01A,3.49911601077573,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AACU-01A,3.56135168437794,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AACV-01A,3.6171125366603,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AACW-01A,3.60683932830473,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AACX-01A,3.63126449918084,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AACY-01A,3.58777418200612,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AACZ-01A,3.6793347990372,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AAD0-01A,3.62248078943054,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AAD1-01A,3.59258221212753,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AAD2-01A,3.57625428855939,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AAD3-01A,3.57993600436706,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AAD5-01A,3.53103684478588,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AAD6-01A,3.62475061437803,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AAD8-01A,3.56400188652786,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AADA-01A,3.542923399818,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AADB-01A,3.66745177427765,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AADC-01A,3.66762669493838,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AADD-01A,3.65349040484685,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AADF-01A,3.54988195345901,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AADG-01A,3.55276254494785,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AADI-01A,3.54681780182183,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AADJ-01A,3.53761667185586,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AADK-01A,3.47617955557226,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AADL-01A,3.58716169651348,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
PXD075377,HCC,KLA31_12,TCGA-DD-AADM-01A,3.54637996868702,TCGA_LIHC_primary,KLA31_12,cancer_tissue,Primary HCC tissue,12,"tumor
tissues"
