PXD,SampleGroup,GroupID,SampleID,DDRExpressionMedian,DdrFractionPercentage,ReferenceKey,GroupIDs,Category,ReferenceLabelEn,RowOrder,CategoryLabel
PXD066054,BPH,KLA31_08,GSM3890655,4.29398781625803,2.54548018615146,GSE132714_BPH,KLA31_08,normal_tissue,Benign prostatic hyperplasia tissue,8,"non-tumor
tissues"
PXD066054,BPH,KLA31_08,GSM3890656,4.28075098593938,2.53842899450007,GSE132714_BPH,KLA31_08,normal_tissue,Benign prostatic hyperplasia tissue,8,"non-tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-2A-A8VL-01A,3.88481446090786,2.66924564796905,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-2A-A8VO-01A,3.94359874286738,2.70019342359768,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-2A-A8VT-01A,4.16334286544877,2.73887814313346,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-2A-A8VV-01A,4.00336785379808,2.70793036750484,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-2A-A8VX-01A,4.01346490723648,2.76982591876209,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-2A-A8W1-01A,4.10179348137711,2.76982591876209,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-2A-A8W3-01A,4.00937467643461,2.74661508704062,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-2A-AAYF-01A,3.95793880780792,2.69245647969052,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-2A-AAYO-01A,3.87887624966808,2.70793036750484,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-2A-AAYU-01A,3.99845689557902,2.70019342359768,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-4L-AA1F-01A,3.850564964687,2.70019342359768,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5737-01A,3.84826773509618,2.71566731141199,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5738-01A,3.98494406364216,2.68471953578337,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5739-01A,4.13209190405818,2.73887814313346,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5740-01A,4.0392480345278,2.71566731141199,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5741-01A,4.02675826495456,2.71566731141199,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5743-01A,3.97807429082842,2.67698259187621,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5744-01A,3.97357940211469,2.73114119922631,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5745-01A,3.94473855385615,2.64603481624758,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5746-01A,4.11198905126132,2.70793036750484,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5748-01A,4.0392480345278,2.75435203094778,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5750-01A,4.18419971823917,2.77756286266925,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5751-01A,4.30401981436338,2.7852998065764,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5752-01A,4.2553235130946,2.79303675048356,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5753-01A,4.20163400931931,2.73887814313346,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5754-01A,4.04948396473093,2.75435203094778,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5761-01A,4.31278402642612,2.7852998065764,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5762-01A,4.07533090922046,2.72340425531915,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5763-01A,3.92404993162823,2.66924564796905,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5764-01A,4.07874293191918,2.73114119922631,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5765-01A,4.19452900529337,2.73114119922631,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5766-01A,4.02831028379935,2.70793036750484,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5767-01A,3.95180652366848,2.73114119922631,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5768-01A,4.12829919791412,2.73887814313346,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5769-01A,4.1830230736062,2.76982591876209,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5771-01A,3.92068843356599,2.67698259187621,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5772-01A,4.09836217557085,2.70793036750484,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5788-01A,4.23438036460666,2.79303675048356,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5789-01A,4.0011255110014,2.67698259187621,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5790-01A,4.1184585695516,2.70019342359768,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5791-01A,4.04529499692474,2.71566731141199,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5792-01A,3.94436712538701,2.68471953578337,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-CH-5794-01A,3.99432545432305,2.72340425531915,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5494-01A,4.01915855240658,2.69245647969052,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5495-01A,3.99771184821744,2.70793036750484,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5496-01A,4.07610378887434,2.74661508704062,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5497-01A,4.00975899934629,2.68471953578337,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5498-01A,3.89350966874738,2.66924564796905,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5499-01A,4.10593926456278,2.75435203094778,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5501-01A,3.93988559673416,2.70019342359768,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5502-01A,3.9879722621338,2.67698259187621,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5503-01A,3.94359874286738,2.67698259187621,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5504-01A,3.97284834586122,2.70019342359768,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5505-01A,3.99129257768783,2.70019342359768,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5506-01A,4.01993690176179,2.69245647969052,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5507-01A,4.05902955591368,2.73114119922631,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5508-01A,4.14386688850922,2.69245647969052,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5509-01A,4.02179289703372,2.69245647969052,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5510-01A,3.94768720623771,2.66924564796905,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5511-01A,4.05976728407983,2.69245647969052,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5512-01A,3.97545289774544,2.68471953578337,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5514-01A,4.14273421991141,2.75435203094778,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5515-01A,3.94881430436949,2.69245647969052,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5516-01A,4.09798626796711,2.69245647969052,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5517-01A,3.99055385195302,2.69245647969052,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5518-01A,4.0202945026718,2.71566731141199,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5519-01A,4.07420956184816,2.72340425531915,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5521-01A,3.81438813340608,2.70019342359768,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5522-01A,4.11008602842485,2.70793036750484,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5524-01A,4.14386688850922,2.73114119922631,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5525-01A,4.16523867948311,2.77756286266925,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5526-01A,4.20733946301534,2.72340425531915,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5527-01A,4.01051127517545,2.66924564796905,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5530-01A,4.09989991337165,2.70019342359768,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5531-01A,3.99582707130243,2.70019342359768,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5532-01A,4.08217803398873,2.69245647969052,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-5542-01A,4.11350435782231,2.72340425531915,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7115-01A,3.94216003037963,2.67698259187621,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7123-01A,4.01387528948163,2.73887814313346,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7125-01A,4.06317987242094,2.73114119922631,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7218-01B,3.9758203494635,2.68471953578337,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7312-01B,3.93208143726271,2.67698259187621,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7314-01A,4.04609275297982,2.70019342359768,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7315-01A,4.00524402786188,2.68471953578337,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7317-01A,4.00260261640207,2.70019342359768,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7318-01B,3.83324764012549,2.71566731141199,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7321-01A,4.10893349523996,2.72340425531915,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7325-01B,3.88038065466372,2.65377176015474,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7327-01A,4.1415792586799,2.72340425531915,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7328-01A,3.9236694045867,2.66924564796905,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7330-01A,4.0225801302951,2.69245647969052,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7331-01A,4.06508421910882,2.70793036750484,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7781-01A,4.0995171967886,2.70793036750484,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7782-01A,4.13401283090936,2.73114119922631,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7783-01A,4.11162461174281,2.70019342359768,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7784-01A,4.1468684231602,2.73114119922631,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7785-01A,4.09010152166594,2.70793036750484,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7786-01A,3.9290284008348,2.68471953578337,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7788-01A,4.15243629770854,2.77756286266925,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7789-01A,4.16715566446432,2.79303675048356,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7791-01A,3.9301397589951,2.69245647969052,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7792-01A,3.95832551973978,2.66924564796905,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7793-01A,4.0347255474175,2.69245647969052,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7794-01A,4.01614712118321,2.70019342359768,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-7797-01A,4.04722012595985,2.69245647969052,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-8468-01A,3.97545289774544,2.66924564796905,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-8469-01A,4.32380374727559,2.80851063829787,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-8470-01A,4.10630568496178,2.71566731141199,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-8472-01A,4.17284002534965,2.74661508704062,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-8474-01A,3.9879722621338,2.73114119922631,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A46B-01A,3.93320731479852,2.66924564796905,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A46D-01A,3.90576370348233,2.6615087040619,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A46E-01A,3.90688185590539,2.6615087040619,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A46F-01A,3.94025749917251,2.74661508704062,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A46G-01A,4.00599063367431,2.75435203094778,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A46H-01A,3.85548315069367,2.64603481624758,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A46I-01A,3.95105518935553,2.68471953578337,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A65B-01A,3.68055150054409,2.62282398452611,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A65D-01A,4.03771141888527,2.7852998065764,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A65E-01A,4.03059794063966,2.71566731141199,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A65F-01A,4.01655072457994,2.71566731141199,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A65G-01A,3.90726080278813,2.70019342359768,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A65J-01A,4.0157858143697,2.71566731141199,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A65M-01A,3.84347625357899,2.67698259187621,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A6RA-01A,3.89648519623736,2.66924564796905,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A6RC-01A,3.8336278377269,2.68471953578337,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A7NF-01A,3.97284834586122,2.70793036750484,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A7NG-01A,3.92217786269369,2.65377176015474,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A7NH-01A,3.90538647603234,2.65377176015474,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A7NJ-01A,3.9236694045867,2.6615087040619,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A7NK-01A,3.89313427167668,2.66924564796905,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A7NM-01A,3.9290284008348,2.73114119922631,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A7NN-01A,3.91582790434107,2.70793036750484,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
PXD066054,prostate cancer,KLA31_11,TCGA-EJ-A8FN-01A,3.79704088405608,2.6615087040619,TCGA_PRAD_primary,KLA31_11,cancer_tissue,Prostate cancer tissue,11,"tumor
tissues"
