PXD,SampleGroup,GroupID,ReferenceKey,RegulatorBaseAccession,Role,DisplayName,GeneSymbol,EnsemblGeneID,QsmoothLog2TPM,Category,ReferenceLabelEn,RowOrder,QsmoothZScore
PXD066054,prostate cancer,KLA31_11,TCGA_PRAD_primary,Q9H8M2,Reader,BRD9,BRD9,ENSG00000028310,3.57187259760253,cancer_tissue,Prostate cancer tissue,11,-0.0431072837565828
PXD066054,prostate cancer,KLA31_11,TCGA_PRAD_primary,Q9H9T3,Writer,ELP3,ELP3,ENSG00000134014,4.08657272547338,cancer_tissue,Prostate cancer tissue,11,0.119920378718012
PXD066054,prostate cancer,KLA31_11,TCGA_PRAD_primary,Q9NRC8,Eraser,SIRT7,SIRT7,ENSG00000187531,3.44559991395531,cancer_tissue,Prostate cancer tissue,11,0.100936192766244
PXD066054,prostate cancer,KLA31_11,TCGA_PRAD_primary,Q9NTG7,Eraser,SIRT3,SIRT3,ENSG00000142082,4.31421762560386,cancer_tissue,Prostate cancer tissue,11,1.13858411261212
PXD066054,prostate cancer,KLA31_11,TCGA_PRAD_primary,Q9NXA8,Eraser,SIRT5,SIRT5,ENSG00000124523,2.47190067116854,cancer_tissue,Prostate cancer tissue,11,0.153273187797061
PXD066054,prostate cancer,KLA31_11,TCGA_PRAD_primary,Q9UBN7,Writer-Eraser,HDAC6,HDAC6,ENSG00000094631,3.66061046591739,cancer_tissue,Prostate cancer tissue,11,0.395704665798951
PXD066054,prostate cancer,KLA31_11,TCGA_PRAD_primary,Q9UKN8,Writer,GTF3C4,GTF3C4,ENSG00000125484,4.18331941060476,cancer_tissue,Prostate cancer tissue,11,-0.157446289490919
PXD066054,prostate cancer,KLA31_11,TCGA_PRAD_primary,Q9UKV0,Eraser,HDAC9,HDAC9,ENSG00000048052,1.79061439206103,cancer_tissue,Prostate cancer tissue,11,0.553820926198554
PXD066054,prostate cancer,KLA31_11,TCGA_PRAD_primary,Q9ULM3,Reader,YEATS2,YEATS2,ENSG00000163872,3.8134111591713,cancer_tissue,Prostate cancer tissue,11,-0.151637700180042
PXD066054,prostate cancer,KLA31_11,TCGA_PRAD_primary,Q9UPN9,Reader,TRIM33,TRIM33,ENSG00000197323,4.57751797137552,cancer_tissue,Prostate cancer tissue,11,0.0255572537075761
PXD066054,prostate cancer,KLA31_11,TCGA_PRAD_primary,Q9UQL6,Eraser,HDAC5,HDAC5,ENSG00000108840,5.15888004871101,cancer_tissue,Prostate cancer tissue,11,0.81803022183606
PXD066054,prostate cancer,KLA31_11,TCGA_PRAD_primary,Q9Y232,Reader,CDYL,CDYL,ENSG00000153046,3.81149745372712,cancer_tissue,Prostate cancer tissue,11,-0.665234324145992
PXD066054,prostate cancer,KLA31_11,TCGA_PRAD_primary,Q9Y6E7,Eraser,SIRT4,SIRT4,ENSG00000089163,2.20466681360239,cancer_tissue,Prostate cancer tissue,11,-0.0494961318336225
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,O14929,Writer,HAT1,HAT1,ENSG00000128708,5.93299537741156,cancer_cells,Glioblastoma stem-cell models,24,0.946352640724682
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,O15379,Writer-Eraser,HDAC3,HDAC3,ENSG00000171720,5.89393201814791,cancer_cells,Glioblastoma stem-cell models,24,0.867233276393793
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,O60885,Reader,BRD4,BRD4,ENSG00000141867,3.63173291168249,cancer_cells,Glioblastoma stem-cell models,24,-0.677110430526893
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,O75607,Writer,NPM3,NPM3,ENSG00000107833,7.5893140126868,cancer_cells,Glioblastoma stem-cell models,24,1.01648947654759
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,O95251,Writer,KAT7,KAT7,ENSG00000136504,3.9260058608082,cancer_cells,Glioblastoma stem-cell models,24,0.301806906991771
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,P05783,Writer,KRT18,KRT18,ENSG00000111057,1.43031972711497,cancer_cells,Glioblastoma stem-cell models,24,-1.47550855644756
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,P41227,Writer,NAA10,NAA10,ENSG00000102030,5.49076975400919,cancer_cells,Glioblastoma stem-cell models,24,0.843067169681022
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,P42568,Reader,MLLT3,MLLT3,ENSG00000171843,2.2507058245284,cancer_cells,Glioblastoma stem-cell models,24,-0.215981896314321
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,P49588,Writer,AARS1,AARS1,ENSG00000090861,7.02076130012494,cancer_cells,Glioblastoma stem-cell models,24,0.880757989050179
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,P51532,Reader,SMARCA4,SMARCA4,ENSG00000127616,5.20812051210753,cancer_cells,Glioblastoma stem-cell models,24,0.297190469339767
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,P56524,Eraser,HDAC4,HDAC4,ENSG00000068024,3.09348887454736,cancer_cells,Glioblastoma stem-cell models,24,0.596796592716838
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q09472,Writer,EP300,EP300,ENSG00000100393,4.8407808808174,cancer_cells,Glioblastoma stem-cell models,24,0.0494815234945085
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q13547,Writer-Eraser,HDAC1,HDAC1,ENSG00000116478,7.37819850027735,cancer_cells,Glioblastoma stem-cell models,24,0.63455174449932
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q56NI9,Writer,ESCO2,ESCO2,ENSG00000171320,3.84063336579774,cancer_cells,Glioblastoma stem-cell models,24,0.919483373976645
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q5JTZ9,Writer,AARS2,AARS2,ENSG00000124608,5.07284973928314,cancer_cells,Glioblastoma stem-cell models,24,1.08974689393118
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q5SQI0,Writer,ATAT1,ATAT1,ENSG00000137343,4.76954846249554,cancer_cells,Glioblastoma stem-cell models,24,1.29269358377272
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q8IXJ6,Eraser,SIRT2,SIRT2,ENSG00000068903,7.49227848925878,cancer_cells,Glioblastoma stem-cell models,24,2.69628388626393
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q8N6T7,Eraser,SIRT6,SIRT6,ENSG00000077463,3.86351203502678,cancer_cells,Glioblastoma stem-cell models,24,0.118082278577172
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q8WUI4,Eraser,HDAC7,HDAC7,ENSG00000061273,2.57128677391328,cancer_cells,Glioblastoma stem-cell models,24,-0.831542156338487
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q8WYB5,Writer,KAT6B,KAT6B,ENSG00000156650,1.52862047550123,cancer_cells,Glioblastoma stem-cell models,24,-0.538532227622603
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q92769,Writer-Eraser,HDAC2,HDAC2,ENSG00000196591,5.95412191320364,cancer_cells,Glioblastoma stem-cell models,24,1.14565301690132
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q92785,Reader,DPF2,DPF2,ENSG00000133884,4.34993013422145,cancer_cells,Glioblastoma stem-cell models,24,0.269431680636744
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q92793,Writer,CREBBP,CREBBP,ENSG00000005339,3.58749931781322,cancer_cells,Glioblastoma stem-cell models,24,-0.632125449897576
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q92794,Writer,KAT6A,KAT6A,ENSG00000083168,2.14094296097049,cancer_cells,Glioblastoma stem-cell models,24,-0.943422751193593
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q92830,Writer,GCN5 (KAT2A),KAT2A,ENSG00000108773,6.62524604689838,cancer_cells,Glioblastoma stem-cell models,24,0.888405169984135
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q92831,Writer,KAT2B,KAT2B,ENSG00000114166,5.31854126230242,cancer_cells,Glioblastoma stem-cell models,24,0.793254312411136
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q92993,Writer,KAT5,KAT5,ENSG00000172977,4.77684131309275,cancer_cells,Glioblastoma stem-cell models,24,0.361956912527357
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q969S8,Writer-Eraser,HDAC10,HDAC10,ENSG00000100429,4.67120288079497,cancer_cells,Glioblastoma stem-cell models,24,1.52233854049117
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q96DB2,Eraser,HDAC11,HDAC11,ENSG00000163517,2.63411706339813,cancer_cells,Glioblastoma stem-cell models,24,-0.311719723168187
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q96EB6,Eraser,SIRT1,SIRT1,ENSG00000096717,4.92258537437677,cancer_cells,Glioblastoma stem-cell models,24,0.377932639176213
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q99497,Writer-Eraser,PARK7,PARK7,ENSG00000116288,8.78164438865268,cancer_cells,Glioblastoma stem-cell models,24,1.09279926865571
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q9BWD1,Writer,ACAT2,ACAT2,ENSG00000120437,7.85403916695963,cancer_cells,Glioblastoma stem-cell models,24,1.65363785972462
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q9BY41,Eraser,HDAC8,HDAC8,ENSG00000147099,1.24836859620839,cancer_cells,Glioblastoma stem-cell models,24,-0.129463963188692
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q9BY41,Writer-Eraser,HDAC8,HDAC8,ENSG00000147099,1.24836859620839,cancer_cells,Glioblastoma stem-cell models,24,-0.129463963188692
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q9H7Z6,Writer,KAT8,KAT8,ENSG00000103510,4.53646761363209,cancer_cells,Glioblastoma stem-cell models,24,0.657074257056583
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q9H8E8,Writer,CSRP2BP,CSRP2BP,ENSG00000149474,5.09184941490934,cancer_cells,Glioblastoma stem-cell models,24,1.47730945873598
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q9H8M2,Reader,BRD9,BRD9,ENSG00000028310,4.84984060868248,cancer_cells,Glioblastoma stem-cell models,24,0.973010611003432
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q9H9T3,Writer,ELP3,ELP3,ENSG00000134014,4.24639958977193,cancer_cells,Glioblastoma stem-cell models,24,0.271914118436836
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q9NRC8,Eraser,SIRT7,SIRT7,ENSG00000187531,3.57519164073121,cancer_cells,Glioblastoma stem-cell models,24,0.193973978969785
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q9NTG7,Eraser,SIRT3,SIRT3,ENSG00000142082,3.62910433563775,cancer_cells,Glioblastoma stem-cell models,24,0.418708019651137
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q9NXA8,Eraser,SIRT5,SIRT5,ENSG00000124523,3.38782141399917,cancer_cells,Glioblastoma stem-cell models,24,1.11016871506312
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q9UBN7,Writer-Eraser,HDAC6,HDAC6,ENSG00000094631,3.25335258916748,cancer_cells,Glioblastoma stem-cell models,24,0.0673485210752059
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q9UKN8,Writer,GTF3C4,GTF3C4,ENSG00000125484,4.89484272101221,cancer_cells,Glioblastoma stem-cell models,24,0.309882491351725
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q9UKV0,Eraser,HDAC9,HDAC9,ENSG00000048052,2.18090876804201,cancer_cells,Glioblastoma stem-cell models,24,0.86589098469908
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q9ULM3,Reader,YEATS2,YEATS2,ENSG00000163872,5.67160689957598,cancer_cells,Glioblastoma stem-cell models,24,1.06769516628243
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q9UPN9,Reader,TRIM33,TRIM33,ENSG00000197323,4.49569348259494,cancer_cells,Glioblastoma stem-cell models,24,-0.0439087645890728
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q9UQL6,Eraser,HDAC5,HDAC5,ENSG00000108840,4.35443849708285,cancer_cells,Glioblastoma stem-cell models,24,0.202321923378009
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q9Y232,Reader,CDYL,CDYL,ENSG00000153046,5.0700149514451,cancer_cells,Glioblastoma stem-cell models,24,0.412288813289985
PXD070007,glioblastoma stem cells,KLA31_23,GSE266884_MES28_vector_control,Q9Y6E7,Eraser,SIRT4,SIRT4,ENSG00000089163,1.92132542072526,cancer_cells,Glioblastoma stem-cell models,24,-0.212008344348549
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,O14929,Writer,HAT1,HAT1,ENSG00000128708,2.83572802196448,normal_cells,Neural stem-cell models,33,-1.23106903439418
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,O15379,Writer-Eraser,HDAC3,HDAC3,ENSG00000171720,3.2629299745568,normal_cells,Neural stem-cell models,33,-1.27572131088693
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,O60885,Reader,BRD4,BRD4,ENSG00000141867,1.43340929034455,normal_cells,Neural stem-cell models,33,-2.4341954793451
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,O75607,Writer,NPM3,NPM3,ENSG00000107833,3.80576843991566,normal_cells,Neural stem-cell models,33,-0.970761580179037
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,O95251,Writer,KAT7,KAT7,ENSG00000136504,2.08579606233631,normal_cells,Neural stem-cell models,33,-1.11635080080476
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,P05783,Writer,KRT18,KRT18,ENSG00000111057,0.9487906634334,normal_cells,Neural stem-cell models,33,-1.61126198542465
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,P41227,Writer,NAA10,NAA10,ENSG00000102030,2.62987943422022,normal_cells,Neural stem-cell models,33,-1.26113777483616
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,P42568,Reader,MLLT3,MLLT3,ENSG00000171843,2.88328392380514,normal_cells,Neural stem-cell models,33,0.245344409204049
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,P49588,Writer,AARS1,AARS1,ENSG00000090861,3.99669811963638,normal_cells,Neural stem-cell models,33,-1.30414222456109
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,P51532,Reader,SMARCA4,SMARCA4,ENSG00000127616,2.64047862933675,normal_cells,Neural stem-cell models,33,-1.22468461092099
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,P56524,Eraser,HDAC4,HDAC4,ENSG00000068024,1.06802925734571,normal_cells,Neural stem-cell models,33,-0.933642186015308
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q09472,Writer,EP300,EP300,ENSG00000100393,2.92813190049318,normal_cells,Neural stem-cell models,33,-1.34401281530348
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q13547,Writer-Eraser,HDAC1,HDAC1,ENSG00000116478,3.97836745118521,normal_cells,Neural stem-cell models,33,-1.32067164299904
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q56NI9,Writer,ESCO2,ESCO2,ENSG00000171320,1.03998715524564,normal_cells,Neural stem-cell models,33,-0.458512931221412
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q5JTZ9,Writer,AARS2,AARS2,ENSG00000124608,2.35525502076804,normal_cells,Neural stem-cell models,33,-1.1135627221178
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q5SQI0,Writer,ATAT1,ATAT1,ENSG00000137343,1.64559386390717,normal_cells,Neural stem-cell models,33,-0.869670078760685
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q8IXJ6,Eraser,SIRT2,SIRT2,ENSG00000068903,2.87143838976856,normal_cells,Neural stem-cell models,33,-1.12964859355743
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q8N6T7,Eraser,SIRT6,SIRT6,ENSG00000077463,1.95550120043715,normal_cells,Neural stem-cell models,33,-1.34123642362775
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q8WUI4,Eraser,HDAC7,HDAC7,ENSG00000061273,2.27539200288957,normal_cells,Neural stem-cell models,33,-1.01804722960873
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q8WYB5,Writer,KAT6B,KAT6B,ENSG00000156650,0.673189219763022,normal_cells,Neural stem-cell models,33,-1.16012074302212
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q92769,Writer-Eraser,HDAC2,HDAC2,ENSG00000196591,2.01728342808954,normal_cells,Neural stem-cell models,33,-1.54794473765184
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q92785,Reader,DPF2,DPF2,ENSG00000133884,2.76354050895837,normal_cells,Neural stem-cell models,33,-1.09106234146207
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q92793,Writer,CREBBP,CREBBP,ENSG00000005339,1.59288108577476,normal_cells,Neural stem-cell models,33,-2.40609960282361
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q92794,Writer,KAT6A,KAT6A,ENSG00000083168,2.022994659562,normal_cells,Neural stem-cell models,33,-1.02748104286043
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q92830,Writer,GCN5 (KAT2A),KAT2A,ENSG00000108773,2.0147000800298,normal_cells,Neural stem-cell models,33,-1.57636510125737
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q92831,Writer,KAT2B,KAT2B,ENSG00000114166,2.44813552668789,normal_cells,Neural stem-cell models,33,-0.942341778174505
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q92993,Writer,KAT5,KAT5,ENSG00000172977,3.0969205128742,normal_cells,Neural stem-cell models,33,-0.839441012858363
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q969S8,Writer-Eraser,HDAC10,HDAC10,ENSG00000100429,1.28611516671042,normal_cells,Neural stem-cell models,33,-0.455983473530358
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q96DB2,Eraser,HDAC11,HDAC11,ENSG00000163517,1.48218342622808,normal_cells,Neural stem-cell models,33,-1.14485069745401
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q96EB6,Eraser,SIRT1,SIRT1,ENSG00000096717,1.91337411322111,normal_cells,Neural stem-cell models,33,-1.97498690148883
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q99497,Writer-Eraser,PARK7,PARK7,ENSG00000116288,5.48750222110102,normal_cells,Neural stem-cell models,33,-1.22157122632203
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q9BWD1,Writer,ACAT2,ACAT2,ENSG00000120437,5.23541424535384,normal_cells,Neural stem-cell models,33,-0.249931512125678
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q9BY41,Eraser,HDAC8,HDAC8,ENSG00000147099,0.289768796691569,normal_cells,Neural stem-cell models,33,-0.985436450468213
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q9BY41,Writer-Eraser,HDAC8,HDAC8,ENSG00000147099,0.289768796691569,normal_cells,Neural stem-cell models,33,-0.985436450468213
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q9H7Z6,Writer,KAT8,KAT8,ENSG00000103510,1.52720284921742,normal_cells,Neural stem-cell models,33,-2.29071916729873
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q9H8E8,Writer,CSRP2BP,CSRP2BP,ENSG00000149474,2.20215129274867,normal_cells,Neural stem-cell models,33,-1.34599948603937
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q9H8M2,Reader,BRD9,BRD9,ENSG00000028310,1.86878005198987,normal_cells,Neural stem-cell models,33,-1.39724353523209
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q9H9T3,Writer,ELP3,ELP3,ENSG00000134014,2.9606545778173,normal_cells,Neural stem-cell models,33,-0.950816450353915
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q9NRC8,Eraser,SIRT7,SIRT7,ENSG00000187531,0.844799567990738,normal_cells,Neural stem-cell models,33,-1.76625635544623
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q9NTG7,Eraser,SIRT3,SIRT3,ENSG00000142082,1.70276054893643,normal_cells,Neural stem-cell models,33,-1.60537888565296
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q9NXA8,Eraser,SIRT5,SIRT5,ENSG00000124523,0.688566003485435,normal_cells,Neural stem-cell models,33,-1.7098410395876
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q9UBN7,Writer-Eraser,HDAC6,HDAC6,ENSG00000094631,1.93296840120845,normal_cells,Neural stem-cell models,33,-0.997225760390832
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q9UKN8,Writer,GTF3C4,GTF3C4,ENSG00000125484,2.86533149407095,normal_cells,Neural stem-cell models,33,-1.02310125425429
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q9UKV0,Eraser,HDAC9,HDAC9,ENSG00000048052,1.22308042615187,normal_cells,Neural stem-cell models,33,0.100034326027462
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q9ULM3,Reader,YEATS2,YEATS2,ENSG00000163872,3.08892212885937,normal_cells,Neural stem-cell models,33,-0.627041483991577
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q9UPN9,Reader,TRIM33,TRIM33,ENSG00000197323,3.03678980829726,normal_cells,Neural stem-cell models,33,-1.28246498219741
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q9UQL6,Eraser,HDAC5,HDAC5,ENSG00000108840,3.43881867019154,normal_cells,Neural stem-cell models,33,-0.498480670059244
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q9Y232,Reader,CDYL,CDYL,ENSG00000153046,3.23099430482336,normal_cells,Neural stem-cell models,33,-1.16225210533096
PXD070007,neural stem cells,KLA31_30,GSE119834_NSC,Q9Y6E7,Eraser,SIRT4,SIRT4,ENSG00000089163,4.9312664591902,normal_cells,Neural stem-cell models,33,1.51436199897976
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,O14929,Writer,HAT1,HAT1,ENSG00000128708,4.55275860401022,normal_cells,HUVECs (A0h baseline),34,-0.0239728502003297
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,O15379,Writer-Eraser,HDAC3,HDAC3,ENSG00000171720,4.65051443307109,normal_cells,HUVECs (A0h baseline),34,-0.145531964262935
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,O60885,Reader,BRD4,BRD4,ENSG00000141867,5.41064818395962,normal_cells,HUVECs (A0h baseline),34,0.744748206524076
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,O75607,Writer,NPM3,NPM3,ENSG00000107833,5.6423710532687,normal_cells,HUVECs (A0h baseline),34,-0.00611336490736764
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,O95251,Writer,KAT7,KAT7,ENSG00000136504,3.57137987861115,normal_cells,HUVECs (A0h baseline),34,0.028514388684737
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,P05783,Writer,KRT18,KRT18,ENSG00000111057,8.46731399971245,normal_cells,HUVECs (A0h baseline),34,0.508371907368008
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,P41227,Writer,NAA10,NAA10,ENSG00000102030,5.28877701240991,normal_cells,HUVECs (A0h baseline),34,0.694500088066674
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,P42568,Reader,MLLT3,MLLT3,ENSG00000171843,2.88162610022725,normal_cells,HUVECs (A0h baseline),34,0.244135392282244
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,P49588,Writer,AARS1,AARS1,ENSG00000090861,5.71188526767667,normal_cells,HUVECs (A0h baseline),34,-0.0649112487284055
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,P51532,Reader,SMARCA4,SMARCA4,ENSG00000127616,5.99429226126172,normal_cells,HUVECs (A0h baseline),34,0.763164794603407
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,P56524,Eraser,HDAC4,HDAC4,ENSG00000068024,2.5705708240176,normal_cells,HUVECs (A0h baseline),34,0.201679328549687
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q09472,Writer,EP300,EP300,ENSG00000100393,5.57309810184548,normal_cells,HUVECs (A0h baseline),34,0.583024223804275
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q13547,Writer-Eraser,HDAC1,HDAC1,ENSG00000116478,6.52416677090805,normal_cells,HUVECs (A0h baseline),34,0.143402982452917
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q56NI9,Writer,ESCO2,ESCO2,ENSG00000171320,2.31951094368652,normal_cells,HUVECs (A0h baseline),34,0.171048577205235
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q5JTZ9,Writer,AARS2,AARS2,ENSG00000124608,4.29944778765513,normal_cells,HUVECs (A0h baseline),34,0.462705655779183
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q5SQI0,Writer,ATAT1,ATAT1,ENSG00000137343,3.85162214418354,normal_cells,HUVECs (A0h baseline),34,0.657316066923449
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q8IXJ6,Eraser,SIRT2,SIRT2,ENSG00000068903,4.19921557434519,normal_cells,HUVECs (A0h baseline),34,-0.0302844634292474
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q8N6T7,Eraser,SIRT6,SIRT6,ENSG00000077463,3.65559764571576,normal_cells,HUVECs (A0h baseline),34,-0.0409384938831392
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q8WUI4,Eraser,HDAC7,HDAC7,ENSG00000061273,6.22960084614551,normal_cells,HUVECs (A0h baseline),34,1.47432533745564
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q8WYB5,Writer,KAT6B,KAT6B,ENSG00000156650,1.83728501754433,normal_cells,HUVECs (A0h baseline),34,-0.314244965311299
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q92769,Writer-Eraser,HDAC2,HDAC2,ENSG00000196591,5.00569873028373,normal_cells,HUVECs (A0h baseline),34,0.496738776314893
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q92785,Reader,DPF2,DPF2,ENSG00000133884,4.79133297846974,normal_cells,HUVECs (A0h baseline),34,0.647980507087638
