GroupID,PXD,SampleGroup,ReferenceKey,ConnGroup,Ensembl,UniProt,Symbol,RNA,ReferenceUniqueAccessions,ProteinDetected,KlaDetected
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000165140,P09467,FBP1,4.69061418677689,8169,1,1
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000166123,Q8TD30,GPT2,4.76752001400406,8169,1,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000166796,P07864,LDHC,-0.597178413865466,8169,0,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000166816,Q86WU2,LDHD,4.26609775557128,8169,1,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000167588,P21695,GPD1,0.434521242744807,8169,0,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000167701,P24298,GPT,3.96731144465324,8169,0,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000168291,P11177,PDHB,4.61846904250925,8169,1,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000170571,Q6PCB8,EMB,5.01124307601655,8169,1,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000172270,P35613,BSG,7.65580432882202,8169,1,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000172340,Q96I99,SUCLG2,5.45836335170562,8169,1,1
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000172840,Q9P2J9,PDP2,2.63247305933937,8169,0,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000173599,P11498,PC,3.98103328043858,8169,1,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000198814,P32189,GK,1.89503951279201,8169,1,0
KLA31_08,PXD066054,BPH,GSE132714_BPH,6,ENSG00000256870,Q8N695,SLC5A8,0.793749044496732,8169,0,0
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000004799,Q16654,PDK4,6.86838335230309,4251,0,0
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000005882,Q15119,PDK2,3.80099826909973,4251,0,0
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000060762,Q9Y5U8,MPC1,7.83567385534912,4251,0,1
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000063854,Q16775,HAGH,6.18313877551412,4251,1,1
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000067992,Q15120,PDK3,1.12141965724775,4251,0,0
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000068976,P11217,PYGM,-0.527371742661364,4251,0,0
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000079739,P36871,PGM1,7.15321649612713,4251,1,1
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000090861,P49588,AARS1,4.70181603620492,4251,1,1
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000091140,P09622,DLD,5.07045895526381,4251,1,1
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000100156,O95907,SLC16A8,-0.745146384183184,4251,0,0
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000100504,P06737,PYGL,5.9939118767812,4251,1,1
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000100889,Q16822,PCK2,8.64872426409555,4251,1,1
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000100994,P11216,PYGB,3.48283395013405,4251,1,1
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000111716,P07195,LDHB,0.253689505261714,4251,1,1
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000115159,P43304,GPD2,1.24599278739984,4251,1,0
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000118596,O60669,SLC16A7,1.33989809360308,4251,0,0
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000124253,P35558,PCK1,9.54832578913509,4251,1,1
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000124608,Q5JTZ9,AARS2,2.26336657989046,4251,1,0
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000124767,Q04760,GLO1,6.45082264282464,4251,1,1
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000130957,O00757,FBP2,-0.914787812638129,4251,1,1
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000131069,Q9NR19,ACSS2,5.09006750719986,4251,1,1
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000131482,P35575,G6PC1,8.59039095956627,4251,0,0
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000131828,P08559,PDHA1,4.80839603397605,4251,1,0
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000134333,P00338,LDHA,7.77518671132648,4251,1,1
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000136872,P05062,ALDOB,12.1822456924848,4251,1,1
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000138030,P50053,KHK,6.99126976458083,4251,1,1
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000141349,Q9BUM1,G6PC3,1.8338665439926,4251,0,0
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000141526,O15427,SLC16A3,0.49936754331147,4251,0,0
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000143158,O95563,MPC2,6.61858086315451,4251,1,0
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000148942,Q1EHB4,SLC5A12,-0.725106408016704,4251,0,0
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000149476,Q3LXA3,TKFC,6.06221887818953,4251,1,1
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000150768,P10515,DLAT,2.21907299658304,4251,1,1
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000152256,Q15118,PDK1,0.864753204700577,4251,0,0
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000155380,P53985,SLC16A1,5.17912108199554,4251,1,0
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000162688,P35573,AGL,4.25036518328093,4251,1,1
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000163541,P53597,SUCLG1,5.82118168792603,4251,1,1
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000164951,Q9P0J1,PDP1,1.2505901991023,4251,1,0
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000165140,P09467,FBP1,8.69282813668853,4251,1,1
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000166123,Q8TD30,GPT2,6.50217904182509,4251,1,0
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000166796,P07864,LDHC,-0.65769696692079,4251,0,0
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000166816,Q86WU2,LDHD,7.13458050580766,4251,1,1
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000167588,P21695,GPD1,6.67130677639113,4251,1,1
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000167701,P24298,GPT,6.5634845487339,4251,1,0
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000168291,P11177,PDHB,4.29332993820594,4251,1,0
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000170571,Q6PCB8,EMB,0.815243020915018,4251,0,0
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000172270,P35613,BSG,6.34804912646849,4251,1,0
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000172340,Q96I99,SUCLG2,7.17857309358914,4251,1,1
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000172840,Q9P2J9,PDP2,1.81001869422736,4251,0,0
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000173599,P11498,PC,6.61891186660962,4251,1,1
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000198814,P32189,GK,3.74568275607604,4251,1,1
KLA31_09,PXD075377,adjacent liver,TCGA_LIHC_normal,7,ENSG00000256870,Q8N695,SLC5A8,-1,4251,0,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000004799,Q16654,PDK4,1.99299843620961,8083,0,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000005882,Q15119,PDK2,3.39898158987865,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000060762,Q9Y5U8,MPC1,5.24623243044745,8083,0,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000063854,Q16775,HAGH,3.42599305796784,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000067992,Q15120,PDK3,2.85280404798955,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000068976,P11217,PYGM,-0.100006518752007,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000079739,P36871,PGM1,5.34859404912973,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000090861,P49588,AARS1,5.54424006388971,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000091140,P09622,DLD,5.78062018733664,8083,1,1
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000100156,O95907,SLC16A8,1.17989010272198,8083,0,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000100504,P06737,PYGL,6.17075272786244,8083,1,1
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000100889,Q16822,PCK2,4.26440182449661,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000100994,P11216,PYGB,7.3807046440207,8083,1,1
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000111716,P07195,LDHB,4.22011203382928,8083,1,1
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000115159,P43304,GPD2,5.54994341188915,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000118596,O60669,SLC16A7,1.91721058610145,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000124253,P35558,PCK1,-0.778775883809435,8083,0,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000124608,Q5JTZ9,AARS2,3.9208464577465,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000124767,Q04760,GLO1,7.90962186160961,8083,1,1
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000130957,O00757,FBP2,-0.156747220198919,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000131069,Q9NR19,ACSS2,4.73581012049676,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000131482,P35575,G6PC1,-0.953777858828538,8083,0,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000131828,P08559,PDHA1,5.17524777101977,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000134333,P00338,LDHA,9.25665426709989,8083,1,1
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000136872,P05062,ALDOB,-0.649601835421717,8083,0,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000138030,P50053,KHK,1.50049360776787,8083,0,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000141349,Q9BUM1,G6PC3,4.09761826001121,8083,0,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000141526,O15427,SLC16A3,4.41049287676612,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000143158,O95563,MPC2,4.89989752948935,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000148942,Q1EHB4,SLC5A12,1.21770038810747,8083,0,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000149476,Q3LXA3,TKFC,4.0805659389955,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000150768,P10515,DLAT,4.035079452576,8083,1,1
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000152256,Q15118,PDK1,3.29815065707463,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000155380,P53985,SLC16A1,6.00717636288689,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000162688,P35573,AGL,4.37935842045318,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000163541,P53597,SUCLG1,5.39013667667568,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000164951,Q9P0J1,PDP1,5.19085862268208,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000165140,P09467,FBP1,2.68861378598754,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000166123,Q8TD30,GPT2,4.61583669049959,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000166796,P07864,LDHC,-0.666853287216923,8083,0,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000166816,Q86WU2,LDHD,2.42529868719233,8083,0,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000167588,P21695,GPD1,-0.323944211869455,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000167701,P24298,GPT,0.906651872134428,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000168291,P11177,PDHB,3.91110297720856,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000170571,Q6PCB8,EMB,3.51515297059162,8083,0,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000172270,P35613,BSG,8.64723470753376,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000172340,Q96I99,SUCLG2,5.00576285370357,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000172840,Q9P2J9,PDP2,2.93368232843881,8083,0,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000173599,P11498,PC,4.90969777472527,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000198814,P32189,GK,2.55516298679574,8083,1,0
KLA31_10,PXD064038,MEC and NEC ESCC groups,TCGA_ESCA_ESCC,8,ENSG00000256870,Q8N695,SLC5A8,-0.905339501197312,8083,0,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000004799,Q16654,PDK4,5.03164805626617,8203,0,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000005882,Q15119,PDK2,3.83986299195489,8203,1,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000060762,Q9Y5U8,MPC1,6.03083580195406,8203,0,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000063854,Q16775,HAGH,4.8185201427434,8203,1,1
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000067992,Q15120,PDK3,2.90800912901187,8203,1,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000068976,P11217,PYGM,2.87038723156481,8203,1,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000079739,P36871,PGM1,5.96619668547847,8203,1,1
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000090861,P49588,AARS1,5.94752837421981,8203,1,1
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000091140,P09622,DLD,5.72981655127069,8203,1,1
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000100156,O95907,SLC16A8,1.76951527678149,8203,0,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000100504,P06737,PYGL,3.71017155612684,8203,1,1
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000100889,Q16822,PCK2,4.50625302581232,8203,1,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000100994,P11216,PYGB,8.26188648119611,8203,1,1
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000111716,P07195,LDHB,2.47250610816122,8203,1,1
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000115159,P43304,GPD2,4.69338986316479,8203,1,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000118596,O60669,SLC16A7,0.272036386175224,8203,1,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000124253,P35558,PCK1,-0.892316949117944,8203,0,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000124608,Q5JTZ9,AARS2,4.29858300192289,8203,1,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000124767,Q04760,GLO1,9.04975159183875,8203,1,1
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000130957,O00757,FBP2,-0.0640880969422679,8203,0,1
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000131069,Q9NR19,ACSS2,4.67581474780412,8203,1,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000131482,P35575,G6PC1,-0.965906907556654,8203,0,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000131828,P08559,PDHA1,5.12022790172809,8203,1,1
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000134333,P00338,LDHA,7.36829159782091,8203,1,1
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000136872,P05062,ALDOB,-0.643253204769894,8203,0,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000138030,P50053,KHK,1.74263367103885,8203,0,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000141349,Q9BUM1,G6PC3,5.32156552688162,8203,1,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000141526,O15427,SLC16A3,1.80224300350708,8203,1,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000143158,O95563,MPC2,7.86920523582001,8203,1,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000148942,Q1EHB4,SLC5A12,-0.967496487302178,8203,0,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000149476,Q3LXA3,TKFC,4.76012100908967,8203,1,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000150768,P10515,DLAT,3.60123274643617,8203,1,1
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000152256,Q15118,PDK1,1.94760366322166,8203,1,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000155380,P53985,SLC16A1,4.92233363335415,8203,1,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000162688,P35573,AGL,4.21626324320962,8203,1,1
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000163541,P53597,SUCLG1,5.96673426267572,8203,1,1
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000164951,Q9P0J1,PDP1,4.28178172200716,8203,1,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000165140,P09467,FBP1,6.46168814747195,8203,1,1
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000166123,Q8TD30,GPT2,6.35249537021388,8203,1,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000166796,P07864,LDHC,-0.809488723843297,8203,0,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000166816,Q86WU2,LDHD,4.64959773512751,8203,1,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000167588,P21695,GPD1,-0.355009672815521,8203,0,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000167701,P24298,GPT,1.57759895163028,8203,0,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000168291,P11177,PDHB,5.14463239733174,8203,1,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000170571,Q6PCB8,EMB,6.24061163753225,8203,1,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000172270,P35613,BSG,8.98964654624142,8203,1,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000172340,Q96I99,SUCLG2,6.61267853978256,8203,1,1
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000172840,Q9P2J9,PDP2,3.09964205166306,8203,1,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000173599,P11498,PC,4.34683678972363,8203,1,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000198814,P32189,GK,1.75197361094483,8203,1,0
KLA31_11,PXD066054,prostate cancer,TCGA_PRAD_primary,6,ENSG00000256870,Q8N695,SLC5A8,0.0119796945653234,8203,0,0
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000004799,Q16654,PDK4,5.46057513176258,5188,1,0
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000005882,Q15119,PDK2,3.8403124735367,5188,1,0
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000060762,Q9Y5U8,MPC1,6.77094468385692,5188,1,1
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000063854,Q16775,HAGH,6.09438370867843,5188,1,1
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000067992,Q15120,PDK3,1.30132490508712,5188,1,0
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000068976,P11217,PYGM,-0.381406884699027,5188,0,0
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000079739,P36871,PGM1,6.61861706643499,5188,1,1
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000090861,P49588,AARS1,5.42205619465121,5188,1,1
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000091140,P09622,DLD,5.37272080401948,5188,1,1
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000100156,O95907,SLC16A8,-0.328497446720927,5188,0,0
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000100504,P06737,PYGL,6.02080302377799,5188,1,1
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000100889,Q16822,PCK2,7.69440522547544,5188,1,1
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000100994,P11216,PYGB,5.27863867008536,5188,1,1
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000111716,P07195,LDHB,0.518180988320561,5188,1,1
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000115159,P43304,GPD2,2.15279277570107,5188,1,0
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000118596,O60669,SLC16A7,1.44646169730956,5188,0,0
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000124253,P35558,PCK1,7.24371276457511,5188,1,1
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000124608,Q5JTZ9,AARS2,3.58928153229041,5188,1,0
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000124767,Q04760,GLO1,7.06465846823196,5188,1,1
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000130957,O00757,FBP2,-0.783138376142055,5188,1,1
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000131069,Q9NR19,ACSS2,5.500062119608,5188,1,1
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000131482,P35575,G6PC1,7.65452623457878,5188,0,0
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000131828,P08559,PDHA1,5.37245902568793,5188,1,0
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000134333,P00338,LDHA,7.70274799575294,5188,1,1
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000136872,P05062,ALDOB,10.6786732767559,5188,1,1
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000138030,P50053,KHK,6.47307863994439,5188,1,0
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000141349,Q9BUM1,G6PC3,2.89359760088329,5188,0,0
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000141526,O15427,SLC16A3,1.35148118356454,5188,0,0
KLA31_12,PXD075377,HCC,TCGA_LIHC_primary,7,ENSG00000143158,O95563,MPC2,7.68498120779144,5188,1,0
