Model,GroupID,Ensembl,ConnGroup,Observed,InSample,Heldout
Protein_gene_RNA_depth,KLA31_29,ENSG00000063854,9,0,0.81267621095999,0.893267068130035
Protein_gene_RNA_depth,KLA31_29,ENSG00000067992,9,0,0.337276300800795,0.386525140843218
Protein_gene_RNA_depth,KLA31_29,ENSG00000068976,9,0,0.247987405994909,0.279404099577485
Protein_gene_RNA_depth,KLA31_29,ENSG00000079739,9,0,0.882529592948331,0.99999999158781
Protein_gene_RNA_depth,KLA31_29,ENSG00000090861,9,1,0.999999984911569,0.99999999432184
Protein_gene_RNA_depth,KLA31_29,ENSG00000091140,9,0,0.956246735458631,0.999999994323539
Protein_gene_RNA_depth,KLA31_29,ENSG00000100156,9,0,0.00632492361209487,7.25378862688654e-10
Protein_gene_RNA_depth,KLA31_29,ENSG00000100504,9,1,0.874539474092202,0.836153424252455
Protein_gene_RNA_depth,KLA31_29,ENSG00000100889,9,0,0.907789891063367,0.936761919733823
Protein_gene_RNA_depth,KLA31_29,ENSG00000100994,9,1,0.99999998136224,0.999999991968826
Protein_gene_RNA_depth,KLA31_29,ENSG00000111716,9,0,0.990852087891335,0.999999998983884
Protein_gene_RNA_depth,KLA31_29,ENSG00000115159,9,0,0.970978328477212,0.999999996602531
Protein_gene_RNA_depth,KLA31_29,ENSG00000118596,9,0,0.255991532420835,0.321224357536154
Protein_gene_RNA_depth,KLA31_29,ENSG00000124253,9,0,0.036076008623229,0.0348364800329398
Protein_gene_RNA_depth,KLA31_29,ENSG00000124608,9,1,0.697786736406588,0.475392801371191
Protein_gene_RNA_depth,KLA31_29,ENSG00000124767,9,1,0.999999973341745,0.999999988768467
Protein_gene_RNA_depth,KLA31_29,ENSG00000130957,9,0,0.0544744360470686,0.0888281390685022
Protein_gene_RNA_depth,KLA31_29,ENSG00000131069,9,0,0.402549157893844,0.665325552782615
Protein_gene_RNA_depth,KLA31_29,ENSG00000131482,9,0,2.01469037460084e-09,5.99780063580989e-10
Protein_gene_RNA_depth,KLA31_29,ENSG00000131828,9,1,0.999999982224408,0.99999999278296
Protein_gene_RNA_depth,KLA31_29,ENSG00000134333,9,0,0.963949412754274,0.999999995438606
Protein_gene_RNA_depth,KLA31_29,ENSG00000136872,9,0,0.0176913941843038,0.0123287803522037
Protein_gene_RNA_depth,KLA31_29,ENSG00000138030,9,0,0.0219876031224824,0.038051845531689
Protein_gene_RNA_depth,KLA31_29,ENSG00000141349,9,0,0.146719973349302,0.278371567192167
Protein_gene_RNA_depth,KLA31_29,ENSG00000141526,9,1,0.193281604698965,0.229596598381769
Protein_gene_RNA_depth,KLA31_29,ENSG00000143158,9,0,0.370959253135911,0.593487803231874
Protein_gene_RNA_depth,KLA31_29,ENSG00000148942,9,0,0.0104145067091562,0.0161839626672473
Protein_gene_RNA_depth,KLA31_29,ENSG00000149476,9,1,0.878379936112292,0.904804013765113
Protein_gene_RNA_depth,KLA31_29,ENSG00000150768,9,0,0.916886810301227,0.932547825130159
Protein_gene_RNA_depth,KLA31_29,ENSG00000152256,9,0,0.506427351440558,0.571361699796503
Protein_gene_RNA_depth,KLA31_29,ENSG00000155380,9,0,0.577795753310668,0.645610355051112
Protein_gene_RNA_depth,KLA31_29,ENSG00000162688,9,1,0.714322057585872,0.693425765360844
Protein_gene_RNA_depth,KLA31_29,ENSG00000163541,9,0,0.94519432862351,0.999999992568526
Protein_gene_RNA_depth,KLA31_29,ENSG00000164951,9,0,0.509698660464647,0.560681698360943
Protein_gene_RNA_depth,KLA31_29,ENSG00000165140,9,0,0.216530268906838,0.220815179216084
Protein_gene_RNA_depth,KLA31_29,ENSG00000166123,9,0,0.502845886203831,0.450427445734679
Protein_gene_RNA_depth,KLA31_29,ENSG00000166796,9,0,0.00856674444555988,0.014112022707212
Protein_gene_RNA_depth,KLA31_29,ENSG00000166816,9,0,0.034806281458573,0.0449896691173457
Protein_gene_RNA_depth,KLA31_29,ENSG00000167588,9,0,0.12911429812398,0.231053084702257
Protein_gene_RNA_depth,KLA31_29,ENSG00000167701,9,0,0.0356519001700289,0.0533442464354482
Protein_gene_RNA_depth,KLA31_29,ENSG00000168291,9,1,0.999999985216077,0.999999993698691
Protein_gene_RNA_depth,KLA31_29,ENSG00000170571,9,0,0.225446930123482,0.280820178722708
Protein_gene_RNA_depth,KLA31_29,ENSG00000172270,9,1,0.720350565948515,0.524025007783998
Protein_gene_RNA_depth,KLA31_29,ENSG00000172340,9,1,0.999999982484207,0.999999991706012
Protein_gene_RNA_depth,KLA31_29,ENSG00000172840,9,0,0.0375171465528436,0.0443211678035962
Protein_gene_RNA_depth,KLA31_29,ENSG00000173599,9,1,0.878218537315473,0.753193976105302
Protein_gene_RNA_depth,KLA31_29,ENSG00000198814,9,0,0.345020690077233,0.624937540798482
Protein_gene_RNA_depth,KLA31_29,ENSG00000256870,9,0,0.00986577654097638,0.0151046659994105
Protein_gene_RNA_depth,KLA31_30,ENSG00000004799,12,0,0.0193297736511423,0.0200707150658648
Protein_gene_RNA_depth,KLA31_30,ENSG00000005882,12,1,0.515938385812427,0.475334459872668
Protein_gene_RNA_depth,KLA31_30,ENSG00000060762,12,0,0.2577977636358,0.292987111433176
Protein_gene_RNA_depth,KLA31_30,ENSG00000063854,12,1,0.954165888465237,0.950522011578857
Protein_gene_RNA_depth,KLA31_30,ENSG00000067992,12,1,0.813326328905007,0.799721229148945
Protein_gene_RNA_depth,KLA31_30,ENSG00000068976,12,1,0.550553457679414,0.502308150488171
Protein_gene_RNA_depth,KLA31_30,ENSG00000079739,12,1,0.954336169981088,0.950250400323815
Protein_gene_RNA_depth,KLA31_30,ENSG00000090861,12,1,0.999999995470982,0.999999995423409
Protein_gene_RNA_depth,KLA31_30,ENSG00000091140,12,1,0.982758306601013,0.981324580809039
Protein_gene_RNA_depth,KLA31_30,ENSG00000100156,12,0,0.0205133184634805,0.0223154820145518
Protein_gene_RNA_depth,KLA31_30,ENSG00000100504,12,1,0.939349415154624,0.934659511189508
Protein_gene_RNA_depth,KLA31_30,ENSG00000100889,12,1,0.945166534241141,0.939657103623784
Protein_gene_RNA_depth,KLA31_30,ENSG00000100994,12,1,0.999999997534343,0.999999997545024
Protein_gene_RNA_depth,KLA31_30,ENSG00000111716,12,1,0.996715426955843,0.996520309558359
Protein_gene_RNA_depth,KLA31_30,ENSG00000115159,12,1,0.988425753107697,0.987571656153519
Protein_gene_RNA_depth,KLA31_30,ENSG00000118596,12,0,0.195311184479577,0.209325854760052
Protein_gene_RNA_depth,KLA31_30,ENSG00000124253,12,0,0.105938629481626,0.116034538749438
Protein_gene_RNA_depth,KLA31_30,ENSG00000124608,12,1,0.936471092699019,0.931640481282225
Protein_gene_RNA_depth,KLA31_30,ENSG00000124767,12,1,0.999999995427055,0.999999995415323
Protein_gene_RNA_depth,KLA31_30,ENSG00000130957,12,0,0.151680831001609,0.175852674819952
Protein_gene_RNA_depth,KLA31_30,ENSG00000131069,12,1,0.741831717622459,0.721286948272675
Protein_gene_RNA_depth,KLA31_30,ENSG00000131482,12,0,6.37851581484134e-09,6.26190157770212e-09
Protein_gene_RNA_depth,KLA31_30,ENSG00000131828,12,1,0.999999994531266,0.9999999944883
Protein_gene_RNA_depth,KLA31_30,ENSG00000134333,12,1,0.970158134546653,0.967228937592588
Protein_gene_RNA_depth,KLA31_30,ENSG00000136872,12,0,0.0548530301370875,0.0592599649275929
Protein_gene_RNA_depth,KLA31_30,ENSG00000138030,12,1,0.0692428714889474,0.0360986481493453
Protein_gene_RNA_depth,KLA31_30,ENSG00000141349,12,1,0.309472240792296,0.263276064150681
Protein_gene_RNA_depth,KLA31_30,ENSG00000141526,12,0,0.303266237164237,0.281415861557201
Protein_gene_RNA_depth,KLA31_30,ENSG00000143158,12,1,0.675177459150759,0.647500318464256
Protein_gene_RNA_depth,KLA31_30,ENSG00000148942,12,0,0.0326170970335042,0.0361010451133834
Protein_gene_RNA_depth,KLA31_30,ENSG00000149476,12,1,0.971670332060083,0.96928074476568
Protein_gene_RNA_depth,KLA31_30,ENSG00000150768,12,1,0.969214014839328,0.966745942111767
Protein_gene_RNA_depth,KLA31_30,ENSG00000152256,12,1,0.720407948979835,0.699423552326601
Protein_gene_RNA_depth,KLA31_30,ENSG00000155380,12,1,0.828552030107711,0.816007264772566
Protein_gene_RNA_depth,KLA31_30,ENSG00000162688,12,1,0.895460946092793,0.886817126015068
Protein_gene_RNA_depth,KLA31_30,ENSG00000163541,12,1,0.98101142783394,0.979385769489045
Protein_gene_RNA_depth,KLA31_30,ENSG00000164951,12,1,0.886208612338645,0.876721107415013
Protein_gene_RNA_depth,KLA31_30,ENSG00000165140,12,0,0.474436512319845,0.526654211797634
Protein_gene_RNA_depth,KLA31_30,ENSG00000166123,12,1,0.748794525582723,0.727596689928445
Protein_gene_RNA_depth,KLA31_30,ENSG00000166796,12,0,0.0271515921335497,0.0294496479750103
Protein_gene_RNA_depth,KLA31_30,ENSG00000166816,12,0,0.185310696368253,0.204659268338121
Protein_gene_RNA_depth,KLA31_30,ENSG00000167588,12,0,0.356901433920579,0.345565400872437
Protein_gene_RNA_depth,KLA31_30,ENSG00000167701,12,0,0.159111556665921,0.176157919659154
Protein_gene_RNA_depth,KLA31_30,ENSG00000168291,12,1,0.999999996697213,0.999999996691328
Protein_gene_RNA_depth,KLA31_30,ENSG00000170571,12,0,0.218197342231442,0.230217490014927
Protein_gene_RNA_depth,KLA31_30,ENSG00000172270,12,1,0.939454895039893,0.934890986994989
Protein_gene_RNA_depth,KLA31_30,ENSG00000172340,12,1,0.999999994693166,0.999999994638589
Protein_gene_RNA_depth,KLA31_30,ENSG00000172840,12,0,0.0725642272826221,0.0810296789229424
Protein_gene_RNA_depth,KLA31_30,ENSG00000173599,12,1,0.976759275777409,0.974873512622559
Protein_gene_RNA_depth,KLA31_30,ENSG00000198814,12,1,0.673263324171875,0.648713675960528
Protein_gene_RNA_depth,KLA31_30,ENSG00000256870,12,0,0.0305815716434001,0.0337376506698062
Protein_gene_RNA_depth,KLA31_31,ENSG00000004799,15,0,0.0576324431322714,0.0590074370983527
Protein_gene_RNA_depth,KLA31_31,ENSG00000005882,15,1,0.676046778609758,0.660862180548246
Protein_gene_RNA_depth,KLA31_31,ENSG00000060762,15,0,0.39489927212752,0.411903923916741
Protein_gene_RNA_depth,KLA31_31,ENSG00000063854,15,1,0.978254193581329,0.977625680154931
Protein_gene_RNA_depth,KLA31_31,ENSG00000067992,15,1,0.861557496209014,0.856557018275473
Protein_gene_RNA_depth,KLA31_31,ENSG00000068976,15,0,0.57905820350323,0.604135825593558
Protein_gene_RNA_depth,KLA31_31,ENSG00000079739,15,1,0.97588529463753,0.975021554721084
Protein_gene_RNA_depth,KLA31_31,ENSG00000090861,15,1,0.999999998222639,0.999999998233363
Protein_gene_RNA_depth,KLA31_31,ENSG00000091140,15,1,0.993716416775009,0.993537214920821
Protein_gene_RNA_depth,KLA31_31,ENSG00000100156,15,0,0.0279884063373799,0.0288428125422432
Protein_gene_RNA_depth,KLA31_31,ENSG00000100504,15,1,0.974576418729958,0.973862518054138
Protein_gene_RNA_depth,KLA31_31,ENSG00000100889,15,1,0.980915955543876,0.980263295601842
Protein_gene_RNA_depth,KLA31_31,ENSG00000100994,15,1,0.999999998522635,0.999999998536705
Protein_gene_RNA_depth,KLA31_31,ENSG00000111716,15,1,0.998649233690583,0.998631855191372
Protein_gene_RNA_depth,KLA31_31,ENSG00000115159,15,1,0.994502116150395,0.994358578043032
Protein_gene_RNA_depth,KLA31_31,ENSG00000118596,15,1,0.515594377352258,0.48709437146661
Protein_gene_RNA_depth,KLA31_31,ENSG00000124253,15,0,0.127326993078556,0.132439660227637
Protein_gene_RNA_depth,KLA31_31,ENSG00000124608,15,1,0.976410951679951,0.975808555478012
Protein_gene_RNA_depth,KLA31_31,ENSG00000124767,15,1,0.999999998052087,0.999999998065089
Protein_gene_RNA_depth,KLA31_31,ENSG00000130957,15,0,0.180440434116684,0.187833456724673
Protein_gene_RNA_depth,KLA31_31,ENSG00000131069,15,1,0.835229691063124,0.828933121720052
Protein_gene_RNA_depth,KLA31_31,ENSG00000131482,15,0,7.85419278166233e-09,7.74790886378498e-09
Protein_gene_RNA_depth,KLA31_31,ENSG00000131828,15,1,0.999999998314254,0.999999998329436
Protein_gene_RNA_depth,KLA31_31,ENSG00000134333,15,1,0.994537782006013,0.99439347206485
Protein_gene_RNA_depth,KLA31_31,ENSG00000136872,15,0,0.0735107618888929,0.076281004204199
Protein_gene_RNA_depth,KLA31_31,ENSG00000138030,15,0,0.141792886828885,0.147017983728434
Protein_gene_RNA_depth,KLA31_31,ENSG00000141349,15,1,0.512651065796742,0.485702840167939
Protein_gene_RNA_depth,KLA31_31,ENSG00000141526,15,1,0.835450364348944,0.829694677287946
Protein_gene_RNA_depth,KLA31_31,ENSG00000143158,15,1,0.780451962349487,0.77113889162084
Protein_gene_RNA_depth,KLA31_31,ENSG00000148942,15,0,0.0393239457411717,0.0410334962572856
Protein_gene_RNA_depth,KLA31_31,ENSG00000149476,15,1,0.985907496659035,0.985477117398207
Protein_gene_RNA_depth,KLA31_31,ENSG00000150768,15,1,0.986945204261601,0.986577895854844
Protein_gene_RNA_depth,KLA31_31,ENSG00000152256,15,1,0.840538472657999,0.834642640353432
Protein_gene_RNA_depth,KLA31_31,ENSG00000155380,15,1,0.936387591307051,0.934782867939078
Protein_gene_RNA_depth,KLA31_31,ENSG00000162688,15,1,0.950648853385738,0.94916854170611
Protein_gene_RNA_depth,KLA31_31,ENSG00000163541,15,1,0.992390196739195,0.992160154116345
Protein_gene_RNA_depth,KLA31_31,ENSG00000164951,15,1,0.948605875596187,0.9473431755232
Protein_gene_RNA_depth,KLA31_31,ENSG00000165140,15,0,0.777407323543139,0.803284902578005
Protein_gene_RNA_depth,KLA31_31,ENSG00000166123,15,1,0.881414004775537,0.876787755122624
Protein_gene_RNA_depth,KLA31_31,ENSG00000166796,15,0,0.0325879520693141,0.0336462708150918
Protein_gene_RNA_depth,KLA31_31,ENSG00000166816,15,0,0.203194108740204,0.210627890612182
Protein_gene_RNA_depth,KLA31_31,ENSG00000167588,15,0,0.384269824316583,0.400415283196435
Protein_gene_RNA_depth,KLA31_31,ENSG00000167701,15,0,0.135563595481907,0.139833033506162
Protein_gene_RNA_depth,KLA31_31,ENSG00000168291,15,1,0.999999998265852,0.999999998281188
Protein_gene_RNA_depth,KLA31_31,ENSG00000170571,15,1,0.129511146060114,0.107062791424943
Protein_gene_RNA_depth,KLA31_31,ENSG00000172270,15,1,0.972673729858475,0.971929443753523
Protein_gene_RNA_depth,KLA31_31,ENSG00000172340,15,1,0.999999997932535,0.999999997947896
Protein_gene_RNA_depth,KLA31_31,ENSG00000172840,15,1,0.190805853850662,0.14842475945078
Protein_gene_RNA_depth,KLA31_31,ENSG00000173599,15,1,0.982963307402161,0.982389270524726
Protein_gene_RNA_depth,KLA31_31,ENSG00000198814,15,1,0.752977138599112,0.741794563081354
Protein_gene_RNA_depth,KLA31_31,ENSG00000256870,15,0,0.0373921012810213,0.039005798474483
Kla_protein_depth,KLA31_01,ENSG00000004799,1,0,0.0118125843476313,0.0124072276462322
Kla_protein_depth,KLA31_01,ENSG00000005882,1,0,0.0118125843476313,0.0124072276462322
Kla_protein_depth,KLA31_01,ENSG00000060762,1,0,0.169868473056277,0.177742827449769
Kla_protein_depth,KLA31_01,ENSG00000063854,1,0,0.169868473056277,0.177742827449769
Kla_protein_depth,KLA31_01,ENSG00000067992,1,0,0.169868473056277,0.177742827449769
Kla_protein_depth,KLA31_01,ENSG00000068976,1,0,0.169868473056277,0.177742827449769
Kla_protein_depth,KLA31_01,ENSG00000079739,1,0,0.169868473056277,0.177742827449769
Kla_protein_depth,KLA31_01,ENSG00000090861,1,0,0.169868473056277,0.177742827449769
Kla_protein_depth,KLA31_01,ENSG00000091140,1,0,0.169868473056277,0.177742827449769
Kla_protein_depth,KLA31_01,ENSG00000100156,1,0,0.0118125843476313,0.0124072276462322
Kla_protein_depth,KLA31_01,ENSG00000100504,1,0,0.169868473056277,0.177742827449769
Kla_protein_depth,KLA31_01,ENSG00000100889,1,0,0.169868473056277,0.177742827449769
Kla_protein_depth,KLA31_01,ENSG00000100994,1,0,0.169868473056277,0.177742827449769
Kla_protein_depth,KLA31_01,ENSG00000111716,1,0,0.169868473056277,0.177742827449769
Kla_protein_depth,KLA31_01,ENSG00000115159,1,0,0.169868473056277,0.177742827449769
Kla_protein_depth,KLA31_01,ENSG00000118596,1,0,0.0118125843476313,0.0124072276462322
Kla_protein_depth,KLA31_01,ENSG00000124253,1,0,0.0118125843476313,0.0124072276462322
Kla_protein_depth,KLA31_01,ENSG00000124608,1,0,0.0118125843476313,0.0124072276462322
Kla_protein_depth,KLA31_01,ENSG00000124767,1,0,0.169868473056277,0.177742827449769
Kla_protein_depth,KLA31_01,ENSG00000130957,1,0,0.169868473056277,0.177742827449769
Kla_protein_depth,KLA31_01,ENSG00000131069,1,0,0.0118125843476313,0.0124072276462322
Kla_protein_depth,KLA31_01,ENSG00000131482,1,0,0.0118125843476313,0.0124072276462322
Kla_protein_depth,KLA31_01,ENSG00000131828,1,0,0.169868473056277,0.177742827449769
Kla_protein_depth,KLA31_01,ENSG00000134333,1,1,0.169868473056277,0.177742827449769
Kla_protein_depth,KLA31_01,ENSG00000136872,1,0,0.0118125843476313,0.0124072276462322
Kla_protein_depth,KLA31_01,ENSG00000138030,1,0,0.0118125843476313,0.0124072276462322
Kla_protein_depth,KLA31_01,ENSG00000141349,1,0,0.0118125843476313,0.0124072276462322
Kla_protein_depth,KLA31_01,ENSG00000141526,1,0,0.0118125843476313,0.0124072276462322
Kla_protein_depth,KLA31_01,ENSG00000143158,1,0,0.0118125843476313,0.0124072276462322
Kla_protein_depth,KLA31_01,ENSG00000148942,1,0,0.0118125843476313,0.0124072276462322
Kla_protein_depth,KLA31_01,ENSG00000149476,1,0,0.169868473056277,0.177742827449769
Kla_protein_depth,KLA31_01,ENSG00000150768,1,0,0.169868473056277,0.177742827449769
Kla_protein_depth,KLA31_01,ENSG00000152256,1,0,0.0118125843476313,0.0124072276462322
Kla_protein_depth,KLA31_01,ENSG00000155380,1,0,0.169868473056277,0.177742827449769
Kla_protein_depth,KLA31_01,ENSG00000162688,1,0,0.169868473056277,0.177742827449769
Kla_protein_depth,KLA31_01,ENSG00000163541,1,0,0.169868473056277,0.177742827449769
Kla_protein_depth,KLA31_01,ENSG00000164951,1,0,0.169868473056277,0.177742827449769
Kla_protein_depth,KLA31_01,ENSG00000165140,1,0,0.169868473056277,0.177742827449769
Kla_protein_depth,KLA31_01,ENSG00000166123,1,0,0.0118125843476313,0.0124072276462322
Kla_protein_depth,KLA31_01,ENSG00000166796,1,0,0.0118125843476313,0.0124072276462322
Kla_protein_depth,KLA31_01,ENSG00000166816,1,0,0.0118125843476313,0.0124072276462322
Kla_protein_depth,KLA31_01,ENSG00000167588,1,0,0.169868473056277,0.177742827449769
Kla_protein_depth,KLA31_01,ENSG00000167701,1,0,0.0118125843476313,0.0124072276462322
Kla_protein_depth,KLA31_01,ENSG00000168291,1,0,0.169868473056277,0.177742827449769
Kla_protein_depth,KLA31_01,ENSG00000170571,1,0,0.0118125843476313,0.0124072276462322
Kla_protein_depth,KLA31_01,ENSG00000172270,1,0,0.169868473056277,0.177742827449769
Kla_protein_depth,KLA31_01,ENSG00000172340,1,0,0.169868473056277,0.177742827449769
Kla_protein_depth,KLA31_01,ENSG00000172840,1,0,0.0118125843476313,0.0124072276462322
Kla_protein_depth,KLA31_01,ENSG00000173599,1,0,0.169868473056277,0.177742827449769
Kla_protein_depth,KLA31_01,ENSG00000198814,1,0,0.0118125843476313,0.0124072276462322
Kla_protein_depth,KLA31_01,ENSG00000256870,1,0,0.0118125843476313,0.0124072276462322
Kla_protein_depth,KLA31_02,ENSG00000004799,2,0,0.0143605056197307,0.0176307522413583
Kla_protein_depth,KLA31_02,ENSG00000005882,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000060762,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000063854,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000067992,2,0,0.0143605056197307,0.0176307522413583
Kla_protein_depth,KLA31_02,ENSG00000068976,2,0,0.0143605056197307,0.0176307522413583
Kla_protein_depth,KLA31_02,ENSG00000079739,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000090861,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000091140,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000100156,2,0,0.0143605056197307,0.0176307522413583
Kla_protein_depth,KLA31_02,ENSG00000100504,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000100889,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000100994,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000111716,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000115159,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000118596,2,0,0.0143605056197307,0.0176307522413583
Kla_protein_depth,KLA31_02,ENSG00000124253,2,0,0.0143605056197307,0.0176307522413583
Kla_protein_depth,KLA31_02,ENSG00000124608,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000124767,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000130957,2,0,0.0143605056197307,0.0176307522413583
Kla_protein_depth,KLA31_02,ENSG00000131069,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000131482,2,0,0.0143605056197307,0.0176307522413583
Kla_protein_depth,KLA31_02,ENSG00000131828,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000134333,2,1,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000136872,2,1,0.0143605056197307,0.0176307522413583
Kla_protein_depth,KLA31_02,ENSG00000138030,2,0,0.0143605056197307,0.0176307522413583
Kla_protein_depth,KLA31_02,ENSG00000141349,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000141526,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000143158,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000148942,2,0,0.0143605056197307,0.0176307522413583
Kla_protein_depth,KLA31_02,ENSG00000149476,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000150768,2,0,0.0143605056197307,0.0176307522413583
Kla_protein_depth,KLA31_02,ENSG00000152256,2,0,0.0143605056197307,0.0176307522413583
Kla_protein_depth,KLA31_02,ENSG00000155380,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000162688,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000163541,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000164951,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000165140,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000166123,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000166796,2,0,0.0143605056197307,0.0176307522413583
Kla_protein_depth,KLA31_02,ENSG00000166816,2,0,0.0143605056197307,0.0176307522413583
Kla_protein_depth,KLA31_02,ENSG00000167588,2,0,0.0143605056197307,0.0176307522413583
Kla_protein_depth,KLA31_02,ENSG00000167701,2,0,0.0143605056197307,0.0176307522413583
Kla_protein_depth,KLA31_02,ENSG00000168291,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000170571,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000172270,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000172340,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000172840,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000173599,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000198814,2,0,0.199621501728201,0.25167020805603
Kla_protein_depth,KLA31_02,ENSG00000256870,2,0,0.0143605056197307,0.0176307522413583
Kla_protein_depth,KLA31_03,ENSG00000004799,3,0,0.0106545507089206,0.0136230922088422
Kla_protein_depth,KLA31_03,ENSG00000005882,3,0,0.0106545507089206,0.0136230922088422
Kla_protein_depth,KLA31_03,ENSG00000060762,3,0,0.0106545507089206,0.0136230922088422
Kla_protein_depth,KLA31_03,ENSG00000063854,3,0,0.0106545507089206,0.0136230922088422
Kla_protein_depth,KLA31_03,ENSG00000067992,3,0,0.0106545507089206,0.0136230922088422
Kla_protein_depth,KLA31_03,ENSG00000068976,3,0,0.155656304824325,0.184805978306294
Kla_protein_depth,KLA31_03,ENSG00000079739,3,0,0.155656304824325,0.184805978306294
Kla_protein_depth,KLA31_03,ENSG00000090861,3,0,0.155656304824325,0.184805978306294
Kla_protein_depth,KLA31_03,ENSG00000091140,3,0,0.155656304824325,0.184805978306294
Kla_protein_depth,KLA31_03,ENSG00000100156,3,0,0.0106545507089206,0.0136230922088422
Kla_protein_depth,KLA31_03,ENSG00000100504,3,0,0.155656304824325,0.184805978306294
Kla_protein_depth,KLA31_03,ENSG00000100889,3,0,0.155656304824325,0.184805978306294
Kla_protein_depth,KLA31_03,ENSG00000100994,3,0,0.155656304824325,0.184805978306294
Kla_protein_depth,KLA31_03,ENSG00000111716,3,0,0.155656304824325,0.184805978306294
Kla_protein_depth,KLA31_03,ENSG00000115159,3,0,0.155656304824325,0.184805978306294
Kla_protein_depth,KLA31_03,ENSG00000118596,3,0,0.0106545507089206,0.0136230922088422
Kla_protein_depth,KLA31_03,ENSG00000124253,3,0,0.0106545507089206,0.0136230922088422
Kla_protein_depth,KLA31_03,ENSG00000124608,3,0,0.0106545507089206,0.0136230922088422
Kla_protein_depth,KLA31_03,ENSG00000124767,3,0,0.155656304824325,0.184805978306294
Kla_protein_depth,KLA31_03,ENSG00000130957,3,0,0.0106545507089206,0.0136230922088422
Kla_protein_depth,KLA31_03,ENSG00000131069,3,0,0.0106545507089206,0.0136230922088422
Kla_protein_depth,KLA31_03,ENSG00000131482,3,0,0.0106545507089206,0.0136230922088422
Kla_protein_depth,KLA31_03,ENSG00000131828,3,0,0.155656304824325,0.184805978306294
Kla_protein_depth,KLA31_03,ENSG00000134333,3,1,0.155656304824325,0.184805978306294
Kla_protein_depth,KLA31_03,ENSG00000136872,3,0,0.0106545507089206,0.0136230922088422
Kla_protein_depth,KLA31_03,ENSG00000138030,3,0,0.0106545507089206,0.0136230922088422
Kla_protein_depth,KLA31_03,ENSG00000141349,3,0,0.0106545507089206,0.0136230922088422
Kla_protein_depth,KLA31_03,ENSG00000141526,3,0,0.0106545507089206,0.0136230922088422
Kla_protein_depth,KLA31_03,ENSG00000143158,3,0,0.0106545507089206,0.0136230922088422
Kla_protein_depth,KLA31_03,ENSG00000148942,3,0,0.0106545507089206,0.0136230922088422
Kla_protein_depth,KLA31_03,ENSG00000149476,3,0,0.0106545507089206,0.0136230922088422
Kla_protein_depth,KLA31_03,ENSG00000150768,3,0,0.155656304824325,0.184805978306294
Kla_protein_depth,KLA31_03,ENSG00000152256,3,0,0.0106545507089206,0.0136230922088422
Kla_protein_depth,KLA31_03,ENSG00000155380,3,0,0.0106545507089206,0.0136230922088422
