UniProt,Term,AnnotationID,Qualifier,AnnotatedGO,Evidence,ECO,Reference,Taxon,AssignedBy,AnnotationDate,SourceSymbol,ExcludedNOT,DirectAnnotation,Ensembl,Entrez,Symbol,Experimental,CommonMatrix
P31040,GO:0006099,UniProtKB:P31040!178175384,involved_in,GO:0006099,TAS,ECO:0000304,PMID:7550341,9606,UniProt,20060419,SDHA,FALSE,TRUE,ENSG00000073578,6389,SDHA,FALSE,TRUE
P31040,GO:0006099,UniProtKB:P31040!178175385,involved_in,GO:0006099,TAS,ECO:0000304,Reactome:R-HSA-71403,9606,Reactome,20260316,SDHA,FALSE,TRUE,ENSG00000073578,6389,SDHA,FALSE,TRUE
P35557,GO:0006096,UniProtKB:P35557!327577373,involved_in,GO:0006096,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20250903,GCK,FALSE,TRUE,ENSG00000106633,2645,GCK,FALSE,TRUE
P35557,GO:0006096,UniProtKB:P35557!327577374,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GCK,FALSE,TRUE,ENSG00000106633,2645,GCK,FALSE,TRUE
P35558,GO:0006094,UniProtKB:P35558!208061368,involved_in,GO:0006094,ISS,ECO:0000250,GO_REF:0000024,9606,BHF-UCL,20080424,PCK1,FALSE,TRUE,ENSG00000124253,5105,PCK1,FALSE,TRUE
P35558,GO:0006094,UniProtKB:P35558!208061369,involved_in,GO:0006094,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20240918,PCK1,FALSE,TRUE,ENSG00000124253,5105,PCK1,FALSE,TRUE
P35558,GO:0006094,UniProtKB:P35558!208061370,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PCK1,FALSE,TRUE,ENSG00000124253,5105,PCK1,FALSE,TRUE
P35558,GO:0006094,UniProtKB:P35558!208061371,involved_in,GO:0006094,IMP,ECO:0000315,PMID:26971250,9606,UniProt,20171016,PCK1,FALSE,TRUE,ENSG00000124253,5105,PCK1,TRUE,TRUE
P35558,GO:0006094,UniProtKB:P35558!208061372,involved_in,GO:0006094,IDA,ECO:0000314,PMID:30193097,9606,UniProt,20220216,PCK1,FALSE,TRUE,ENSG00000124253,5105,PCK1,TRUE,TRUE
P35558,GO:0006094,UniProtKB:P35558!208061373,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,PCK1,FALSE,TRUE,ENSG00000124253,5105,PCK1,FALSE,TRUE
P35575,GO:0006094,UniProtKB:P35575!178179095,involved_in,GO:0006094,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20241120,G6PC1,FALSE,TRUE,ENSG00000131482,2538,G6PC1,FALSE,TRUE
P35575,GO:0006094,UniProtKB:P35575!178179096,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260724,G6PC1,FALSE,TRUE,ENSG00000131482,2538,G6PC1,FALSE,TRUE
P35575,GO:0006094,UniProtKB:P35575!178179097,involved_in,GO:0006094,IMP,ECO:0000315,PMID:8211187,9606,UniProt,20080728,G6PC1,FALSE,TRUE,ENSG00000131482,2538,G6PC1,TRUE,TRUE
P35575,GO:0006094,UniProtKB:P35575!178179098,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,G6PC1,FALSE,TRUE,ENSG00000131482,2538,G6PC1,FALSE,TRUE
P36871,GO:0006094,UniProtKB:P36871!267844072,involved_in,GO:0006094,TAS,ECO:0000304,PMID:8257433,9606,UniProt,20010830,PGM1,FALSE,TRUE,ENSG00000079739,5236,PGM1,FALSE,TRUE
P36871,GO:0006096,UniProtKB:P36871!267844073,involved_in,GO:0006096,TAS,ECO:0000304,PMID:8257433,9606,UniProt,20010830,PGM1,FALSE,TRUE,ENSG00000079739,5236,PGM1,FALSE,TRUE
P36957,GO:0006099,UniProtKB:P36957!178180276,involved_in,GO:0006099,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20250904,DLST,FALSE,TRUE,ENSG00000119689,1743,DLST,FALSE,TRUE
P36957,GO:0006099,UniProtKB:P36957!178180277,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,DLST,FALSE,TRUE,ENSG00000119689,1743,DLST,FALSE,TRUE
P36957,GO:0006099,UniProtKB:P36957!178180278,involved_in,GO:0006099,IMP,ECO:0000315,PMID:30929736,9606,UniProt,20191113,DLST,FALSE,TRUE,ENSG00000119689,1743,DLST,TRUE,TRUE
P36957,GO:0006099,UniProtKB:P36957!178180279,involved_in,GO:0006099,NAS,ECO:0005547,PMID:36854377,9606,ComplexPortal,20260108,DLST,FALSE,TRUE,ENSG00000119689,1743,DLST,FALSE,TRUE
P36957,GO:0006099,UniProtKB:P36957!178180283,involved_in,GO:0120551,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,DLST,FALSE,FALSE,ENSG00000119689,1743,DLST,FALSE,TRUE
P40925,GO:0006099,UniProtKB:P40925!28832277,involved_in,GO:0006099,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20170228,MDH1,FALSE,TRUE,ENSG00000014641,4190,MDH1,FALSE,TRUE
P40926,GO:0006094,UniProtKB:P40926!297723209,involved_in,GO:0006094,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,MDH2,FALSE,TRUE,ENSG00000146701,4191,MDH2,FALSE,TRUE
P40926,GO:0006099,UniProtKB:P40926!297723210,involved_in,GO:0006099,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20241120,MDH2,FALSE,TRUE,ENSG00000146701,4191,MDH2,FALSE,TRUE
P40926,GO:0006099,UniProtKB:P40926!297723211,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,MDH2,FALSE,TRUE,ENSG00000146701,4191,MDH2,FALSE,TRUE
P40926,GO:0006099,UniProtKB:P40926!297723212,involved_in,GO:0006099,IMP,ECO:0000315,PMID:37647199,9606,FlyBase,20240816,MDH2,FALSE,TRUE,ENSG00000146701,4191,MDH2,TRUE,TRUE
P40926,GO:0006099,UniProtKB:P40926!297723213,involved_in,GO:0006099,TAS,ECO:0000304,Reactome:R-HSA-71403,9606,Reactome,20260316,MDH2,FALSE,TRUE,ENSG00000146701,4191,MDH2,FALSE,TRUE
P48735,GO:0006099,UniProtKB:P48735!357459486,involved_in,GO:0006099,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20250902,IDH2,FALSE,TRUE,ENSG00000182054,3418,IDH2,FALSE,TRUE
P50213,GO:0006099,UniProtKB:P50213!58730343,involved_in,GO:0006099,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20250902,IDH3A,FALSE,TRUE,ENSG00000166411,3419,IDH3A,FALSE,TRUE
P50213,GO:0006099,UniProtKB:P50213!58730344,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,IDH3A,FALSE,TRUE,ENSG00000166411,3419,IDH3A,FALSE,TRUE
P50213,GO:0006099,UniProtKB:P50213!58730345,involved_in,GO:0006099,IDA,ECO:0000314,PMID:14555658,9606,ComplexPortal,20241013,IDH3A,FALSE,TRUE,ENSG00000166411,3419,IDH3A,TRUE,TRUE
P50213,GO:0006099,UniProtKB:P50213!58730346,involved_in,GO:0006099,TAS,ECO:0000304,Reactome:R-HSA-71403,9606,Reactome,20260316,IDH3A,FALSE,TRUE,ENSG00000166411,3419,IDH3A,FALSE,TRUE
P51553,GO:0006099,UniProtKB:P51553!118474205,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,IDH3G,FALSE,TRUE,ENSG00000067829,3421,IDH3G,FALSE,TRUE
P51553,GO:0006099,UniProtKB:P51553!118474206,involved_in,GO:0006099,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20250902,IDH3G,FALSE,TRUE,ENSG00000067829,3421,IDH3G,FALSE,TRUE
P51553,GO:0006099,UniProtKB:P51553!118474207,involved_in,GO:0006099,IDA,ECO:0000314,PMID:14555658,9606,ComplexPortal,20241013,IDH3G,FALSE,TRUE,ENSG00000067829,3421,IDH3G,TRUE,TRUE
P52789,GO:0006096,UniProtKB:P52789!267858780,involved_in,GO:0006096,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20250903,HK2,FALSE,TRUE,ENSG00000159399,3099,HK2,FALSE,TRUE
P52789,GO:0006096,UniProtKB:P52789!267858781,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK2,FALSE,TRUE,ENSG00000159399,3099,HK2,FALSE,TRUE
P52789,GO:0006096,UniProtKB:P52789!267858782,involved_in,GO:0006096,TAS,ECO:0000304,PMID:23962723,9606,ParkinsonsUK-UCL,20160229,HK2,FALSE,TRUE,ENSG00000159399,3099,HK2,FALSE,TRUE
P52790,GO:0006096,UniProtKB:P52790!178192455,involved_in,GO:0006096,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20250903,HK3,FALSE,TRUE,ENSG00000160883,3101,HK3,FALSE,TRUE
P52790,GO:0006096,UniProtKB:P52790!178192456,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,HK3,FALSE,TRUE,ENSG00000160883,3101,HK3,FALSE,TRUE
P53597,GO:0006099,UniProtKB:P53597!476950397,involved_in,GO:0006099,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20251218,SUCLG1,FALSE,TRUE,ENSG00000163541,8802,SUCLG1,FALSE,TRUE
P53597,GO:0006099,UniProtKB:P53597!476950398,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SUCLG1,FALSE,TRUE,ENSG00000163541,8802,SUCLG1,FALSE,TRUE
P53597,GO:0006099,UniProtKB:P53597!476950399,involved_in,GO:0006099,NAS,ECO:0005547,PMID:32627745,9606,ComplexPortal,20251105,SUCLG1,FALSE,TRUE,ENSG00000163541,8802,SUCLG1,FALSE,TRUE
P53985,GO:0015727,UniProtKB:P53985!118476635,enables,GO:0015129,ISS,ECO:0000250,GO_REF:0000024,9606,ARUK-UCL,20200513,SLC16A1,FALSE,FALSE,ENSG00000155380,6566,SLC16A1,FALSE,TRUE
P53985,GO:0015727,UniProtKB:P53985!118476635,enables,GO:0015129,ISS,ECO:0000250,GO_REF:0000024,9606,ARUK-UCL,20200513,SLC16A1,FALSE,FALSE,ENSG00000281917,6566,SLC16A1,FALSE,FALSE
P53985,GO:0015727,UniProtKB:P53985!118476636,enables,GO:0015129,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260724,SLC16A1,FALSE,FALSE,ENSG00000155380,6566,SLC16A1,FALSE,TRUE
P53985,GO:0015727,UniProtKB:P53985!118476636,enables,GO:0015129,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260724,SLC16A1,FALSE,FALSE,ENSG00000281917,6566,SLC16A1,FALSE,FALSE
P53985,GO:0015727,UniProtKB:P53985!118476637,enables,GO:0015129,TAS,ECO:0000304,PMID:25371203,9606,ARUK-UCL,20200514,SLC16A1,FALSE,FALSE,ENSG00000155380,6566,SLC16A1,FALSE,TRUE
P53985,GO:0015727,UniProtKB:P53985!118476637,enables,GO:0015129,TAS,ECO:0000304,PMID:25371203,9606,ARUK-UCL,20200514,SLC16A1,FALSE,FALSE,ENSG00000281917,6566,SLC16A1,FALSE,FALSE
P53985,GO:0015727,UniProtKB:P53985!118476643,enables,GO:0015650,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20230926,SLC16A1,FALSE,FALSE,ENSG00000155380,6566,SLC16A1,FALSE,TRUE
P53985,GO:0015727,UniProtKB:P53985!118476643,enables,GO:0015650,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20230926,SLC16A1,FALSE,FALSE,ENSG00000281917,6566,SLC16A1,FALSE,FALSE
P53985,GO:0015727,UniProtKB:P53985!118476644,enables,GO:0015650,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,SLC16A1,FALSE,FALSE,ENSG00000155380,6566,SLC16A1,FALSE,TRUE
P53985,GO:0015727,UniProtKB:P53985!118476644,enables,GO:0015650,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,SLC16A1,FALSE,FALSE,ENSG00000281917,6566,SLC16A1,FALSE,FALSE
P53985,GO:0015727,UniProtKB:P53985!118476645,enables,GO:0015650,IDA,ECO:0000314,PMID:12946269,9606,UniProt,20220726,SLC16A1,FALSE,FALSE,ENSG00000155380,6566,SLC16A1,TRUE,TRUE
P53985,GO:0015727,UniProtKB:P53985!118476645,enables,GO:0015650,IDA,ECO:0000314,PMID:12946269,9606,UniProt,20220726,SLC16A1,FALSE,FALSE,ENSG00000281917,6566,SLC16A1,TRUE,FALSE
P53985,GO:0015727,UniProtKB:P53985!118476659,involved_in,GO:0035873,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,SLC16A1,FALSE,FALSE,ENSG00000155380,6566,SLC16A1,FALSE,TRUE
P53985,GO:0015727,UniProtKB:P53985!118476659,involved_in,GO:0035873,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,SLC16A1,FALSE,FALSE,ENSG00000281917,6566,SLC16A1,FALSE,FALSE
P53985,GO:0015727,UniProtKB:P53985!118476660,involved_in,GO:0035879,ISS,ECO:0000250,GO_REF:0000024,9606,ARUK-UCL,20200513,SLC16A1,FALSE,FALSE,ENSG00000155380,6566,SLC16A1,FALSE,TRUE
P53985,GO:0015727,UniProtKB:P53985!118476660,involved_in,GO:0035879,ISS,ECO:0000250,GO_REF:0000024,9606,ARUK-UCL,20200513,SLC16A1,FALSE,FALSE,ENSG00000281917,6566,SLC16A1,FALSE,FALSE
P53985,GO:0015727,UniProtKB:P53985!118476661,involved_in,GO:0035879,ISS,ECO:0000250,GO_REF:0000024,9606,UniProt,20140108,SLC16A1,FALSE,FALSE,ENSG00000155380,6566,SLC16A1,FALSE,TRUE
P53985,GO:0015727,UniProtKB:P53985!118476661,involved_in,GO:0035879,ISS,ECO:0000250,GO_REF:0000024,9606,UniProt,20140108,SLC16A1,FALSE,FALSE,ENSG00000281917,6566,SLC16A1,FALSE,FALSE
P53985,GO:0015727,UniProtKB:P53985!118476662,involved_in,GO:0035879,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20230926,SLC16A1,FALSE,FALSE,ENSG00000155380,6566,SLC16A1,FALSE,TRUE
P53985,GO:0015727,UniProtKB:P53985!118476662,involved_in,GO:0035879,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20230926,SLC16A1,FALSE,FALSE,ENSG00000281917,6566,SLC16A1,FALSE,FALSE
P53985,GO:0015727,UniProtKB:P53985!118476663,involved_in,GO:0035879,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260724,SLC16A1,FALSE,FALSE,ENSG00000155380,6566,SLC16A1,FALSE,TRUE
P53985,GO:0015727,UniProtKB:P53985!118476663,involved_in,GO:0035879,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260724,SLC16A1,FALSE,FALSE,ENSG00000281917,6566,SLC16A1,FALSE,FALSE
P53985,GO:0015727,UniProtKB:P53985!118476664,involved_in,GO:0035879,TAS,ECO:0000304,PMID:25371203,9606,ARUK-UCL,20200514,SLC16A1,FALSE,FALSE,ENSG00000155380,6566,SLC16A1,FALSE,TRUE
P53985,GO:0015727,UniProtKB:P53985!118476664,involved_in,GO:0035879,TAS,ECO:0000304,PMID:25371203,9606,ARUK-UCL,20200514,SLC16A1,FALSE,FALSE,ENSG00000281917,6566,SLC16A1,FALSE,FALSE
P55851,GO:0006096,UniProtKB:P55851!118478249,involved_in,GO:0006096,IMP,ECO:0000315,PMID:24395786,9606,UniProt,20221021,UCP2,FALSE,TRUE,ENSG00000175567,7351,UCP2,TRUE,TRUE
P60174,GO:0006094,UniProtKB:P60174!148352937,involved_in,GO:0006094,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20220415,TPI1,FALSE,TRUE,ENSG00000111669,7167,TPI1,FALSE,TRUE
P60174,GO:0006094,UniProtKB:P60174!148352938,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260724,TPI1,FALSE,TRUE,ENSG00000111669,7167,TPI1,FALSE,TRUE
P60174,GO:0006094,UniProtKB:P60174!148352939,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,TPI1,FALSE,TRUE,ENSG00000111669,7167,TPI1,FALSE,TRUE
P60174,GO:0006096,UniProtKB:P60174!148352940,involved_in,GO:0006096,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20240731,TPI1,FALSE,TRUE,ENSG00000111669,7167,TPI1,FALSE,TRUE
P60174,GO:0006096,UniProtKB:P60174!148352941,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,TPI1,FALSE,TRUE,ENSG00000111669,7167,TPI1,FALSE,TRUE
P78457,GO:0006096,UniProtKB:P78457!387340089,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKM,FALSE,FALSE,,,,FALSE,FALSE
P78457,GO:0006096,UniProtKB:P78457!387340090,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFKM,FALSE,TRUE,,,,FALSE,FALSE
P82909,GO:0006099,UniProtKB:P82909!267875830,involved_in,GO:0006099,ISO,ECO:0000266,GO_REF:0000024,9606,UniProt,20210817,KGD4,FALSE,TRUE,ENSG00000134056,92259,KGD4,FALSE,TRUE
P82909,GO:0006099,UniProtKB:P82909!267875830,involved_in,GO:0006099,ISO,ECO:0000266,GO_REF:0000024,9606,UniProt,20210817,KGD4,FALSE,TRUE,ENSG00000278461,92259,KGD4,FALSE,FALSE
P82909,GO:0006099,UniProtKB:P82909!267875831,involved_in,GO:0006099,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,KGD4,FALSE,TRUE,ENSG00000134056,92259,KGD4,FALSE,TRUE
P82909,GO:0006099,UniProtKB:P82909!267875831,involved_in,GO:0006099,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,KGD4,FALSE,TRUE,ENSG00000278461,92259,KGD4,FALSE,FALSE
P82909,GO:0006099,UniProtKB:P82909!267875832,involved_in,GO:0006099,NAS,ECO:0005547,PMID:36854377,9606,ComplexPortal,20260108,KGD4,FALSE,TRUE,ENSG00000134056,92259,KGD4,FALSE,TRUE
P82909,GO:0006099,UniProtKB:P82909!267875832,involved_in,GO:0006099,NAS,ECO:0005547,PMID:36854377,9606,ComplexPortal,20260108,KGD4,FALSE,TRUE,ENSG00000278461,92259,KGD4,FALSE,FALSE
Q01813,GO:0006096,UniProtKB:Q01813!417243531,enables,GO:0003872,ISS,ECO:0000250,GO_REF:0000024,9606,UniProt,20090429,PFKP,FALSE,FALSE,ENSG00000067057,5214,PFKP,FALSE,TRUE
Q01813,GO:0006096,UniProtKB:Q01813!417243532,enables,GO:0003872,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20260529,PFKP,FALSE,FALSE,ENSG00000067057,5214,PFKP,FALSE,TRUE
Q01813,GO:0006096,UniProtKB:Q01813!417243533,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKP,FALSE,FALSE,ENSG00000067057,5214,PFKP,FALSE,TRUE
Q01813,GO:0006096,UniProtKB:Q01813!417243534,enables,GO:0003872,TAS,ECO:0000304,PMID:1834056,9606,UniProt,20010816,PFKP,FALSE,FALSE,ENSG00000067057,5214,PFKP,FALSE,TRUE
Q01813,GO:0006096,UniProtKB:Q01813!417243535,enables,GO:0003872,EXP,ECO:0000269,PMID:2960695,9606,Reactome,20260222,PFKP,FALSE,FALSE,ENSG00000067057,5214,PFKP,TRUE,TRUE
Q01813,GO:0006096,UniProtKB:Q01813!417243536,enables,GO:0003872,EXP,ECO:0000269,PMID:6444721,9606,Reactome,20260222,PFKP,FALSE,FALSE,ENSG00000067057,5214,PFKP,TRUE,TRUE
Q01813,GO:0006096,UniProtKB:Q01813!417243537,enables,GO:0003872,EXP,ECO:0000269,PMID:6451249,9606,Reactome,20260222,PFKP,FALSE,FALSE,ENSG00000067057,5214,PFKP,TRUE,TRUE
Q01813,GO:0006096,UniProtKB:Q01813!417243538,enables,GO:0003872,EXP,ECO:0000269,PMID:7825568,9606,Reactome,20260222,PFKP,FALSE,FALSE,ENSG00000067057,5214,PFKP,TRUE,TRUE
Q01813,GO:0006096,UniProtKB:Q01813!417243548,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFKP,FALSE,TRUE,ENSG00000067057,5214,PFKP,FALSE,TRUE
Q02218,GO:0006099,UniProtKB:Q02218!387350866,involved_in,GO:0006099,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20250903,OGDH,FALSE,TRUE,ENSG00000105953,4967,OGDH,FALSE,TRUE
Q02218,GO:0006099,UniProtKB:Q02218!387350867,involved_in,GO:0006099,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,OGDH,FALSE,TRUE,ENSG00000105953,4967,OGDH,FALSE,TRUE
Q02218,GO:0006099,UniProtKB:Q02218!387350868,involved_in,GO:0006099,NAS,ECO:0005547,PMID:36854377,9606,ComplexPortal,20260108,OGDH,FALSE,TRUE,ENSG00000105953,4967,OGDH,FALSE,TRUE
Q02218,GO:0006099,UniProtKB:Q02218!387350882,involved_in,GO:0120551,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,OGDH,FALSE,FALSE,ENSG00000105953,4967,OGDH,FALSE,TRUE
Q02978,GO:0006094,UniProtKB:Q02978!178216182,involved_in,GO:0006094,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,SLC25A11,FALSE,TRUE,ENSG00000108528,8402,SLC25A11,FALSE,TRUE
Q09LL6,GO:0006096,UniProtKB:Q09LL6!267898733,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q09LL6,FALSE,TRUE,,,,FALSE,FALSE
Q0D2Q6,GO:0006096,UniProtKB:Q0D2Q6!178234822,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PGAM1,FALSE,TRUE,ENSG00000171314,5223,PGAM1,FALSE,TRUE
Q0D2Q6,GO:0006096,UniProtKB:Q0D2Q6!178234822,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PGAM1,FALSE,TRUE,ENSG00000226784,441531,PGAM4,FALSE,TRUE
Q0QF12,GO:0006099,UniProtKB:Q0QF12!28897771,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SDHA,FALSE,TRUE,ENSG00000073578,6389,SDHA,FALSE,TRUE
Q0QF37,GO:0006099,UniProtKB:Q0QF37!28897781,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,MDH2,FALSE,TRUE,,,,FALSE,FALSE
Q13423,GO:0006099,UniProtKB:Q13423!88649045,involved_in,GO:0006099,TAS,ECO:0000304,PMID:10673423,9606,UniProt,20060425,NNT,FALSE,TRUE,ENSG00000112992,23530,NNT,FALSE,TRUE
Q15043,GO:0006094,UniProtKB:Q15043!118542502,acts_upstream_of,GO:0006094,ISS,ECO:0000250,GO_REF:0000024,9606,UniProt,20191220,SLC39A14,FALSE,TRUE,ENSG00000104635,23516,SLC39A14,FALSE,TRUE
Q16184,GO:0006096,UniProtKB:Q16184!357533557,enables,GO:0003872,IEA,ECO:0000501,GO_REF:0000003,9606,UniProt,20260727,phosphofructokinase-M: PFK-M,FALSE,FALSE,,,,FALSE,FALSE
Q16187,GO:0006099,UniProtKB:Q16187!327662733,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,E2k,FALSE,TRUE,,,,FALSE,FALSE
Q16444,GO:0006096,UniProtKB:Q16444!417291067,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q16444,FALSE,TRUE,,,,FALSE,FALSE
Q16526,GO:0006094,UniProtKB:Q16526!387395620,involved_in,GO:0006094,ISS,ECO:0000250,GO_REF:0000024,9606,UniProt,20140507,CRY1,FALSE,TRUE,ENSG00000008405,1407,CRY1,FALSE,TRUE
Q16526,GO:0006094,UniProtKB:Q16526!387395621,involved_in,GO:0006094,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,CRY1,FALSE,TRUE,ENSG00000008405,1407,CRY1,FALSE,TRUE
Q16715,GO:0006096,UniProtKB:Q16715!387396120,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q16715,FALSE,FALSE,,,,FALSE,FALSE
Q16715,GO:0006096,UniProtKB:Q16715!387396122,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q16715,FALSE,TRUE,,,,FALSE,FALSE
Q16716,GO:0006096,UniProtKB:Q16716!417291489,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q16716,FALSE,FALSE,ENSG00000143627,5313,PKLR,FALSE,TRUE
Q16716,GO:0006096,UniProtKB:Q16716!417291489,enables,GO:0004743,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q16716,FALSE,FALSE,ENSG00000262785,5313,PKLR,FALSE,FALSE
Q16716,GO:0006096,UniProtKB:Q16716!417291491,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q16716,FALSE,TRUE,ENSG00000143627,5313,PKLR,FALSE,TRUE
Q16716,GO:0006096,UniProtKB:Q16716!417291491,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,Q16716,FALSE,TRUE,ENSG00000262785,5313,PKLR,FALSE,FALSE
Q16822,GO:0006094,UniProtKB:Q16822!118545831,involved_in,GO:0006094,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20240918,PCK2,FALSE,TRUE,ENSG00000100889,5106,PCK2,FALSE,TRUE
Q16822,GO:0006094,UniProtKB:Q16822!118545831,involved_in,GO:0006094,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20240918,PCK2,FALSE,TRUE,ENSG00000285241,5106,PCK2,FALSE,FALSE
Q16822,GO:0006094,UniProtKB:Q16822!118545832,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PCK2,FALSE,TRUE,ENSG00000100889,5106,PCK2,FALSE,TRUE
Q16822,GO:0006094,UniProtKB:Q16822!118545832,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PCK2,FALSE,TRUE,ENSG00000285241,5106,PCK2,FALSE,FALSE
Q16822,GO:0006094,UniProtKB:Q16822!118545833,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,PCK2,FALSE,TRUE,ENSG00000100889,5106,PCK2,FALSE,TRUE
Q16822,GO:0006094,UniProtKB:Q16822!118545833,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,PCK2,FALSE,TRUE,ENSG00000285241,5106,PCK2,FALSE,FALSE
Q16875,GO:0006094,UniProtKB:Q16875!417291611,involved_in,GO:0006094,NAS,ECO:0005547,PMID:15581487,9606,ComplexPortal,20250326,PFKFB3,FALSE,TRUE,ENSG00000170525,5209,PFKFB3,FALSE,TRUE
