Term,AnnotationID,UniProt,Qualifier,AnnotatedGO,Evidence,ECO,Reference,Taxon,AssignedBy,AnnotationDate,SourceSymbol,ExcludedNOT,DirectAnnotation
GO:0006099,UniProtKB:A0AAQ5BHC9!228032910,A0AAQ5BHC9,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHB,FALSE,TRUE
GO:0006099,UniProtKB:A0AAQ5BHD9!228032918,A0AAQ5BHD9,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHB,FALSE,TRUE
GO:0006099,UniProtKB:A0AAQ5BHE6!228032931,A0AAQ5BHE6,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHB,FALSE,TRUE
GO:0006099,UniProtKB:A0AAQ5BHE7!228032934,A0AAQ5BHE7,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHC,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8P8H5!86422010,A0ACI8P8H5,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SUCLA2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8PBQ0!385163421,A0ACI8PBQ0,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SUCLA2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8PF19!444933826,A0ACI8PF19,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SUCLA2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8PHF3!444934018,A0ACI8PHF3,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,IDH3B,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8PHV7!56564385,A0ACI8PHV7,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,FH,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8PI02!385163667,A0ACI8PI02,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,FH,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8PI59!56564397,A0ACI8PI59,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,MDH2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8PKW6!295566925,A0ACI8PKW6,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,FH,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8PPF2!474787876,A0ACI8PPF2,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,FH,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8PRG4!86422884,A0ACI8PRG4,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8PRJ6!26680900,A0ACI8PRJ6,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8PSJ7!56564875,A0ACI8PSJ7,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,DLST,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8PTE4!26681024,A0ACI8PTE4,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8PTS9!265704107,A0ACI8PTS9,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8PW46!444934831,A0ACI8PW46,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ACO2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8PXI2!265704291,A0ACI8PXI2,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8Q2Q1!235804800,A0ACI8Q2Q1,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8Q3L6!26681654,A0ACI8Q3L6,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,DLST,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8Q5A6!355306139,A0ACI8Q5A6,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,MDH2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8Q5F8!265704743,A0ACI8Q5F8,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,FH,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8Q7T8!415058120,A0ACI8Q7T8,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,DLST,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8QBQ7!385165531,A0ACI8QBQ7,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,IDH3A,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8QDM8!26682230,A0ACI8QDM8,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ACO2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8QEM4!56566093,A0ACI8QEM4,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,FH,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8QKU4!176039133,A0ACI8QKU4,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ACO2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8QPL0!116321770,A0ACI8QPL0,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,MDH2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8QRS0!444936957,A0ACI8QRS0,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,DLST,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8QU13!235806429,A0ACI8QU13,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,IDH3A,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8QUW2!205917050,A0ACI8QUW2,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,IDH3G,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8QUW7!26683421,A0ACI8QUW7,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8QW51!146197240,A0ACI8QW51,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,DLST,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8QZX3!385167266,A0ACI8QZX3,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SDHC,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8R220!325443709,A0ACI8R220,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SUCLA2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8R417!56567658,A0ACI8R417,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,IDH3A,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8R4D5!355308310,A0ACI8R4D5,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,DLST,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8R6B8!265707172,A0ACI8R6B8,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,DLST,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8R928!355308635,A0ACI8R928,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,MDH2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8RBG7!295570992,A0ACI8RBG7,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,IDH3A,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8RBW8!205918327,A0ACI8RBW8,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,DLST,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8RFX1!295571434,A0ACI8RFX1,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8RGS3!444938727,A0ACI8RGS3,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000104,9606,UniProt,20260727,SUCLG1,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8RGU5!26685127,A0ACI8RGU5,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,DLST,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8RK44!176041728,A0ACI8RK44,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SUCLA2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8RKA2!444939021,A0ACI8RKA2,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,DLST,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8RL49!355309579,A0ACI8RL49,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SUCLG2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8RL65!235808419,A0ACI8RL65,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,IDH3A,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8RNK1!56569168,A0ACI8RNK1,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,IDH3A,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8RQ13!176042169,A0ACI8RQ13,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHC,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8RQ87!444939443,A0ACI8RQ87,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,IDH3G,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8RQI4!176042221,A0ACI8RQI4,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8RTJ9!26686098,A0ACI8RTJ9,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8RU94!265708792,A0ACI8RU94,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,DLST,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8RU97!235809048,A0ACI8RU97,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ACO2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8RVM3!474792995,A0ACI8RVM3,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SDHC,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8RWD7!56569740,A0ACI8RWD7,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,FH,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8RXY5!56569868,A0ACI8RXY5,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8RZP2!355310622,A0ACI8RZP2,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,DLST,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8S184!116324967,A0ACI8S184,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ACO2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8S372!116325154,A0ACI8S372,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8S5N5!295573414,A0ACI8S5N5,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8S649!205920487,A0ACI8S649,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,DLST,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8S705!86429106,A0ACI8S705,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,CS,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8S968!146200885,A0ACI8S968,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,IDH3A,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8SCS5!146201135,A0ACI8SCS5,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,CS,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8SLK1!385171541,A0ACI8SLK1,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000104,9606,UniProt,20260727,SUCLG1,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8SLP8!205921697,A0ACI8SLP8,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000104,9606,UniProt,20260727,SUCLG1,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8SLS1!176044589,A0ACI8SLS1,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000104,9606,UniProt,20260727,SUCLG1,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8T335!235812750,A0ACI8T335,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,IDH3A,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8T6U9!176046176,A0ACI8T6U9,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ACO2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8TA64!325449689,A0ACI8TA64,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8TBD9!325449775,A0ACI8TBD9,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHB,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8TJT2!385174143,A0ACI8TJT2,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,MDH2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8TK77!474797958,A0ACI8TK77,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,MDH2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8TKA7!444945089,A0ACI8TKA7,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,MDH2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8TNT4!116329505,A0ACI8TNT4,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,FH,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8TS83!444945617,A0ACI8TS83,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SUCLA2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8U8V4!385176161,A0ACI8U8V4,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,IDH3A,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8UAI9!205926481,A0ACI8UAI9,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SUCLA2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8UAJ2!355317408,A0ACI8UAJ2,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SUCLA2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8UAJ3!444947103,A0ACI8UAJ3,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SUCLA2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8UAY6!265715438,A0ACI8UAY6,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SUCLA2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8UIE7!355317988,A0ACI8UIE7,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,CS,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8UNB3!235817224,A0ACI8UNB3,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000104,9606,UniProt,20260727,SUCLG1,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8UNF1!86436481,A0ACI8UNF1,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000104,9606,UniProt,20260727,SUCLG1,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8UPL1!235817338,A0ACI8UPL1,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8UPL6!86436600,A0ACI8UPL6,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8UPL8!235817347,A0ACI8UPL8,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8UPN5!474801410,A0ACI8UPN5,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8UPQ1!86436607,A0ACI8UPQ1,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8UPS2!474801429,A0ACI8UPS2,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8UQ40!385177430,A0ACI8UQ40,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8UQF5!474801465,A0ACI8UQF5,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SUCLG2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8UQN3!146208188,A0ACI8UQN3,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SUCLG2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8URR5!205927753,A0ACI8URR5,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ACO2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8US85!205927794,A0ACI8US85,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8USK0!295580689,A0ACI8USK0,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHA,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8UVA1!86437036,A0ACI8UVA1,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ACO2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8UVM8!444948625,A0ACI8UVM8,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ACO2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8UWK2!146208627,A0ACI8UWK2,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ACO2,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8UZI7!205928297,A0ACI8UZI7,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,FH,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8UZJ2!86437408,A0ACI8UZJ2,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,FH,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8UZJ7!56578475,A0ACI8UZJ7,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,FH,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8UZK8!235818075,A0ACI8UZK8,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,FH,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8V3B6!56578815,A0ACI8V3B6,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,IDH3G,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8V3S8!355319389,A0ACI8V3S8,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,IDH3G,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8V5A1!56578923,A0ACI8V5A1,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,IDH3G,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8V5A8!205928822,A0ACI8V5A8,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,IDH3G,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8V5F1!474802797,A0ACI8V5F1,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,IDH3G,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8V5F2!205928839,A0ACI8V5F2,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,IDH3G,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8V7W0!86438113,A0ACI8V7W0,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,IDH3B,FALSE,TRUE
GO:0006099,UniProtKB:A0ACI8VSA5!235820240,A0ACI8VSA5,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,MDH2,FALSE,TRUE
GO:0006099,UniProtKB:A8K4W7!56843593,A8K4W7,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SUCLG1,FALSE,TRUE
GO:0006099,UniProtKB:A8MUP2!325718386,A8MUP2,involved_in,GO:0006099,TAS,ECO:0000304,Reactome:R-HSA-71403,9606,Reactome,20260316,CSKMT,FALSE,TRUE
GO:0006099,UniProtKB:B2R8A1!355676207,B2R8A1,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SUCLG1,FALSE,TRUE
GO:0006099,UniProtKB:B2RBW5!116689078,B2RBW5,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,B2RBW5,FALSE,TRUE
GO:0006099,UniProtKB:B3KTM1!266086295,B3KTM1,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,B3KTM1,FALSE,TRUE
GO:0006099,UniProtKB:B3KTN4!27064725,B3KTN4,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,B3KTN4,FALSE,TRUE
GO:0006099,UniProtKB:B4DEL5!206318246,B4DEL5,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,B4DEL5,FALSE,TRUE
GO:0006099,UniProtKB:B4DJB4!236207751,B4DJB4,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,B4DJB4,FALSE,TRUE
GO:0006099,UniProtKB:B4DJV2!56969458,B4DJV2,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,B4DJV2,FALSE,TRUE
GO:0006099,UniProtKB:B4DJW1!236207795,B4DJW1,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,B4DJW1,FALSE,TRUE
GO:0006099,UniProtKB:B4DLY4!415462214,B4DLY4,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,B4DLY4,FALSE,TRUE
GO:0006099,UniProtKB:B4DRV2!27084980,B4DRV2,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SUCLA2,FALSE,TRUE
GO:0006099,UniProtKB:B4DY87!86827704,B4DY87,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,B4DY87,FALSE,TRUE
GO:0006099,UniProtKB:B4DYN5!475196339,B4DYN5,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,B4DYN5,FALSE,TRUE
GO:0006099,UniProtKB:B4DZ08!266107395,B4DZ08,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,B4DZ08,FALSE,TRUE
GO:0006099,UniProtKB:B7Z2D5!296071773,B7Z2D5,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,B7Z2D5,FALSE,TRUE
GO:0006099,UniProtKB:B7Z9S6!415560733,B7Z9S6,involved_in,GO:0006099,IEA,ECO:0007322,GO_REF:0000041,9606,UniProt,20260227,B7Z9S6,FALSE,TRUE
GO:0006099,UniProtKB:B7ZAF6!27183076,B7ZAF6,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SUCLA2,FALSE,TRUE
GO:0006099,UniProtKB:D6RBX6!176817526,D6RBX6,involved_in,GO:0006099,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,SDHC,FALSE,TRUE
GO:0006099,UniProtKB:D6RFM5!475573300,D6RFM5,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SDHA,FALSE,TRUE
GO:0006099,UniProtKB:E5KS55!87345266,E5KS55,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SUCLA2,FALSE,TRUE
GO:0006099,UniProtKB:E5KS60!57487572,E5KS60,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SUCLA2,FALSE,TRUE
GO:0006099,UniProtKB:E7EQB8!266643403,E7EQB8,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,IDH3G,FALSE,TRUE
GO:0006099,UniProtKB:E9PDQ8!386135280,E9PDQ8,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,SUCLG2,FALSE,TRUE
