ReferenceKey,Ensembl,QsmoothA,UnsmoothedLog2TPM,Symbol,GroupID,Samples,SharedReference,RowOrder,PXD,SampleGroup,Category,KlaLabelEn,RNALabel,PlotLabel,GeneZ
HK2_untreated,ENSG00000131828,6.48084015542242,6.48084015542242,PDHA1,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.727970631006554
HK2_untreated,ENSG00000132326,1.04734183167845,1.04734183167845,PER2,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,-1.35032509332487
HK2_untreated,ENSG00000134056,5.66816240144007,5.66816240144007,KGD4,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.867122858881631
HK2_untreated,ENSG00000134333,9.89284662367692,9.89284662367692,LDHA,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.891792493428955
HK2_untreated,ENSG00000135094,0.00895917094151341,0.00895917094151341,SDS,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,-0.242316330330562
HK2_untreated,ENSG00000136143,3.96474508975873,3.96474508975873,SUCLA2,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.222165498562815
HK2_untreated,ENSG00000136872,-0.608534438714196,-0.608534438714196,ALDOB,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,-0.239290078062759
HK2_untreated,ENSG00000137700,3.85482072452424,3.85482072452424,SLC37A4,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.180094712381342
HK2_untreated,ENSG00000138030,-0.148311475128491,-0.148311475128491,KHK,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,-1.45267539974453
HK2_untreated,ENSG00000138207,-0.522576023931048,-0.522576023931048,RBP4,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,-0.665882730413045
HK2_untreated,ENSG00000138400,0.729114154425424,0.729114154425424,MDH1B,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.375822679517615
HK2_untreated,ENSG00000138413,5.07189795473429,5.07189795473429,IDH1,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,-0.670949013659878
HK2_untreated,ENSG00000141349,4.37861812475256,4.37861812475256,G6PC3,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.423244151221052
HK2_untreated,ENSG00000141526,6.37763005727078,6.37763005727078,SLC16A3,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,1.34314748623892
HK2_untreated,ENSG00000141959,6.35119797012091,6.35119797012091,PFKL,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.738536699576506
HK2_untreated,ENSG00000143158,6.25636209016545,6.25636209016545,MPC2,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.458964277067686
HK2_untreated,ENSG00000143252,7.71841233706915,7.71841233706915,SDHC,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.656767837741739
HK2_untreated,ENSG00000143627,0.662807095792573,0.662807095792573,PKLR,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.269155692574541
HK2_untreated,ENSG00000146701,7.33820799902893,7.33820799902893,MDH2,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.263331080893177
HK2_untreated,ENSG00000148942,-0.999999970820949,-1,SLC5A12,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,-0.558879145610871
HK2_untreated,ENSG00000149476,2.99285492793568,2.99285492793568,TKFC,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,-0.511703034586012
HK2_untreated,ENSG00000149925,8.7319114161937,8.7319114161937,ALDOA,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.68553865413095
HK2_untreated,ENSG00000150768,4.54474856095834,4.54474856095834,DLAT,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.182923972913117
HK2_untreated,ENSG00000152254,-0.999999970820949,-1,G6PC2,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,-0.425596596673027
HK2_untreated,ENSG00000152256,4.6522788813436,4.6522788813436,PDK1,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,1.58949542667033
HK2_untreated,ENSG00000152556,5.9217518886142,5.9217518886142,PFKM,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.874833557352655
HK2_untreated,ENSG00000154079,4.02565407449658,4.02565407449658,SDHAF4,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.619263150043941
HK2_untreated,ENSG00000155380,7.61873236741861,7.61873236741861,SLC16A1,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,1.40027412057129
HK2_untreated,ENSG00000156510,7.17293529955645,7.17293529955645,HKDC1,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,2.8631051329067
HK2_untreated,ENSG00000156515,6.61135957744285,6.61135957744285,HK1,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.395699694465895
HK2_untreated,ENSG00000158571,-0.0127976746921653,-0.0127976746921653,PFKFB1,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,-0.306107256783131
HK2_untreated,ENSG00000159322,5.27722563390349,5.27722563390349,ADPGK,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.564739083888339
HK2_untreated,ENSG00000159399,4.82066398907475,4.82066398907475,HK2,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.14168699528234
HK2_untreated,ENSG00000160741,5.43286538862115,5.43286538862115,CRTC2,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.591316763285146
HK2_untreated,ENSG00000160883,-0.999999970820949,-1,HK3,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,-0.673774120541496
HK2_untreated,ENSG00000162688,4.48946411068034,4.48946411068034,AGL,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.447576583565448
HK2_untreated,ENSG00000163541,5.11893800844117,5.11893800844117,SUCLG1,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,-0.29128157241747
HK2_untreated,ENSG00000164951,7.4909291051189,7.4909291051189,PDP1,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,1.78556523833149
HK2_untreated,ENSG00000165140,-0.798724641455129,-0.798724641455129,FBP1,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,-0.899102982206892
HK2_untreated,ENSG00000166123,6.13292054281952,6.13292054281952,GPT2,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.956657650548828
HK2_untreated,ENSG00000166411,3.8866892272529,3.8866892272529,IDH3A,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,-0.075558325285591
HK2_untreated,ENSG00000166796,3.20943799887695,3.20943799887695,LDHC,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,2.81077575207576
HK2_untreated,ENSG00000166800,0.468001558431514,0.468001558431514,LDHAL6A,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,1.61908602764211
HK2_untreated,ENSG00000166816,-0.825402261682149,-0.825402261682149,LDHD,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,-1.35553861482384
HK2_untreated,ENSG00000167588,0.133596138006077,0.133596138006077,GPD1,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,-0.349234953860191
HK2_untreated,ENSG00000167701,0.147903650983804,0.147903650983804,GPT,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,-0.468308182252163
HK2_untreated,ENSG00000167985,5.53482692823481,5.53482692823481,SDHAF2,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.511853613536736
HK2_untreated,ENSG00000168291,5.33372431400648,5.33372431400648,PDHB,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.259322634647907
HK2_untreated,ENSG00000170525,8.07025533433448,8.07025533433448,PFKFB3,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,1.68563053225596
HK2_untreated,ENSG00000170571,2.06589085553731,2.06589085553731,EMB,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,-0.501896000535769
HK2_untreated,ENSG00000170950,-0.999999970820949,-1,PGK2,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,-0.221181626263987
HK2_untreated,ENSG00000171314,10.0162014409873,10.0162014409873,PGAM1,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,1.44627808253139
HK2_untreated,ENSG00000171989,0.0334273080480935,0.0334273080480935,LDHAL6B,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.918375704211742
HK2_untreated,ENSG00000172270,8.88032923122306,8.88032923122306,BSG,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.815913767759951
HK2_untreated,ENSG00000172331,4.00698625146327,4.00698625146327,BPGM,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,-0.256977875260242
HK2_untreated,ENSG00000172340,6.44628289316975,6.44628289316975,SUCLG2,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.600400608524578
HK2_untreated,ENSG00000172840,4.40320088004711,4.40320088004711,PDP2,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,1.33688249575886
HK2_untreated,ENSG00000173599,2.34745154219436,2.34745154219436,PC,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,-0.691306368413309
HK2_untreated,ENSG00000175567,7.09607007077634,7.09607007077634,UCP2,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,1.01981742562424
HK2_untreated,ENSG00000180902,2.29426111800354,2.29426111800354,D2HGDH,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,-0.785579040564826
HK2_untreated,ENSG00000182054,6.77884410190566,6.77884410190566,IDH2,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.259811173905201
HK2_untreated,ENSG00000183048,5.57219750343223,5.57219750343223,SLC25A10,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.659039012187351
HK2_untreated,ENSG00000188316,4.78076874098025,4.78076874098025,ENO4,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,2.23721234821304
HK2_untreated,ENSG00000197444,3.03837838573489,3.03837838573489,OGDHL,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.920281311251759
HK2_untreated,ENSG00000198814,4.60858868589604,4.60858868589604,GK,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,1.3816644405322
HK2_untreated,ENSG00000204370,6.68064211830076,6.68064211830076,SDHD,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.616254854867562
HK2_untreated,ENSG00000214756,2.01662873403546,2.01662873403546,CSKMT,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,-0.0334179436839091
HK2_untreated,ENSG00000226784,4.35515981284991,4.35515981284991,PGAM4,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,0.853995644823929
HK2_untreated,ENSG00000256870,-0.999999970820949,-1,SLC5A8,KLA31_27,3,TRUE,30,PXD058534,pretreated HK-2,normal_cells,HK-2 cells (IR-CM treated),HK-2 untreated,27 HK-2 untreated,-0.405803803537385
HUVEC_untreated,ENSG00000004799,1.39164650366414,1.39164650366414,PDK4,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,-0.502306648012104
HUVEC_untreated,ENSG00000004864,4.81940735337504,4.81940735337504,SLC25A13,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,-0.0324246421688523
HUVEC_untreated,ENSG00000005882,3.33625240058089,3.33625240058089,PDK2,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,-0.036694028255767
HUVEC_untreated,ENSG00000008405,4.70742058354149,4.70742058354149,CRY1,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,0.477510106481177
HUVEC_untreated,ENSG00000014641,5.43717465097033,5.43717465097033,MDH1,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,-0.424508366906892
HUVEC_untreated,ENSG00000060762,4.11950354160366,4.11950354160366,MPC1,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,-0.852099664480667
HUVEC_untreated,ENSG00000062485,7.15024239147401,7.15024239147401,CS,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,0.55425976935671
HUVEC_untreated,ENSG00000063854,3.64951202184896,3.64951202184896,HAGH,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,-0.192871748184271
HUVEC_untreated,ENSG00000067057,7.8017933886404,7.8017933886404,PFKP,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,1.18898170265801
HUVEC_untreated,ENSG00000067225,8.93667312331559,8.93667312331559,PKM,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,0.394081405357075
HUVEC_untreated,ENSG00000067829,5.52212801889712,5.52212801889712,IDH3G,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,0.0600500962814831
HUVEC_untreated,ENSG00000067992,2.08162044936512,2.08162044936512,PDK3,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,-0.259003009518398
HUVEC_untreated,ENSG00000068976,-0.77752174745503,-0.77752174745503,PYGM,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,-0.848225168819551
HUVEC_untreated,ENSG00000073578,5.75036067435566,5.75036067435566,SDHA,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,0.603205991647339
HUVEC_untreated,ENSG00000074800,9.7196014931613,9.7196014931613,ENO1,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,0.29340416764575
HUVEC_untreated,ENSG00000076555,0.492146317131247,0.492146317131247,ACACB,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,-1.12521531359335
HUVEC_untreated,ENSG00000079739,4.10318936443984,4.10318936443984,PGM1,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,-1.02743225082168
HUVEC_untreated,ENSG00000087299,1.74012750602053,1.74012750602053,L2HGDH,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,-0.756690920884216
HUVEC_untreated,ENSG00000090861,5.71188526767667,5.71188526767667,AARS1,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,-0.0649112487284055
HUVEC_untreated,ENSG00000091140,5.75588458955847,5.75588458955847,DLD,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,0.065541501680641
HUVEC_untreated,ENSG00000091483,5.17308795064715,5.17308795064715,FH,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,0.337754344489703
HUVEC_untreated,ENSG00000100156,-0.405043345905551,-0.405043345905551,SLC16A8,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,-0.399096455298279
HUVEC_untreated,ENSG00000100412,4.58312771645526,4.58312771645526,ACO2,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,0.0607151682900137
HUVEC_untreated,ENSG00000100504,4.87572659455111,4.87572659455111,PYGL,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,-0.0622150752089019
HUVEC_untreated,ENSG00000100889,3.25281809030424,3.25281809030424,PCK2,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,-0.548172593151319
HUVEC_untreated,ENSG00000100994,6.76196032757931,6.76196032757931,PYGB,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,0.168889706655696
HUVEC_untreated,ENSG00000101365,5.90760091973605,5.90760091973605,IDH3B,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,-0.186256365309462
HUVEC_untreated,ENSG00000102144,7.60836541063371,7.60836541063371,PGK1,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,0.0889003064995428
HUVEC_untreated,ENSG00000104635,5.80101497823543,5.80101497823543,SLC39A14,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,0.294744342870797
HUVEC_untreated,ENSG00000105220,6.40724631326329,6.40724631326329,GPI,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,0.141070316793372
HUVEC_untreated,ENSG00000105679,1.76264065980047,1.76264065980047,GAPDHS,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,0.491279560959578
HUVEC_untreated,ENSG00000105953,5.81619717549977,5.81619717549977,OGDH,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,-0.103741678073469
HUVEC_untreated,ENSG00000106633,-0.713565868214959,-0.713565868214959,GCK,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,-0.134818952942323
HUVEC_untreated,ENSG00000108515,1.39801121024527,1.39801121024527,ENO3,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,-0.448474285474285
HUVEC_untreated,ENSG00000108528,5.21607779381063,5.21607779381063,SLC25A11,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,-0.447749789417905
HUVEC_untreated,ENSG00000109107,2.14629605070132,2.14629605070132,ALDOC,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,-0.653442071526888
HUVEC_untreated,ENSG00000109819,-0.999999974670912,-1,PPARGC1A,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,-0.980804889059025
HUVEC_untreated,ENSG00000111640,11.76441022826,11.76441022826,GAPDH,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,0.492677146868089
HUVEC_untreated,ENSG00000111669,8.34115593128032,8.34115593128032,TPI1,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,-0.247674783295135
HUVEC_untreated,ENSG00000111674,4.36196088259055,4.36196088259055,ENO2,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,0.163588300966169
HUVEC_untreated,ENSG00000111716,8.8734128490168,8.8734128490168,LDHB,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,0.809614617189014
HUVEC_untreated,ENSG00000112992,4.86152527982112,4.86152527982112,NNT,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,0.549663864854778
HUVEC_untreated,ENSG00000114021,2.57113931984673,2.57113931984673,NIT2,KLA31_31,4,FALSE,34,PXD073311,HUVEC control and Pg infection,normal_cells,HUVECs (control and P. gingivalis infection),HUVEC untreated,31 HUVEC untreated,-0.900340559918772
