Ensembl,ReferenceKey,SampleN,MedianB,Q25,Q75,Min,Max
ENSG00000105953,GSE181540_adjacent_NS_input,3,7.19989200090396,7.17656454223097,7.25107385910436,7.15323708355798,7.30225571730476
ENSG00000106633,GSE181540_adjacent_NS_input,3,-0.934875620159283,-0.950106279325992,-0.929764419776452,-0.965336938492701,-0.924653219393622
ENSG00000108515,GSE181540_adjacent_NS_input,3,0.721132626536339,0.681359634217543,0.954958469543145,0.641586641898747,1.18878431254995
ENSG00000108528,GSE181540_adjacent_NS_input,3,6.57339508895351,6.5225045876776,6.60351804679247,6.47161408640168,6.63364100463143
ENSG00000109107,GSE181540_adjacent_NS_input,3,5.09745454534203,5.02852465221225,5.29051467680276,4.95959475908247,5.48357480826349
ENSG00000109819,GSE181540_adjacent_NS_input,3,3.64484447992066,3.61161244890166,3.65928624776637,3.57838041788265,3.67372801561207
ENSG00000111640,GSE181540_adjacent_NS_input,3,11.1519287651415,11.0474281754924,11.2458688417158,10.9429275858434,11.33980891829
ENSG00000111669,GSE181540_adjacent_NS_input,3,8.97153143819181,8.95527922094484,9.07200686364721,8.93902700369786,9.17248228910261
ENSG00000111674,GSE181540_adjacent_NS_input,3,3.22589982887192,3.06307321056337,3.35650399359185,2.90024659225481,3.48710815831178
ENSG00000111716,GSE181540_adjacent_NS_input,3,5.99710739678846,5.97757139387978,6.24105992843756,5.9580353909711,6.48501246008666
ENSG00000112992,GSE181540_adjacent_NS_input,3,3.70368999983121,3.53751319814086,3.88548370976526,3.37133639645051,4.0672774196993
ENSG00000114021,GSE181540_adjacent_NS_input,3,3.74615664680066,3.71999135492572,3.96394857757551,3.69382606305078,4.18174050835036
ENSG00000114268,GSE181540_adjacent_NS_input,3,1.60673725726431,1.50909980492991,2.43865288411939,1.4114623525955,3.27056851097447
ENSG00000115159,GSE181540_adjacent_NS_input,3,4.63857152580829,4.42776776728603,4.68814224286107,4.21696400876377,4.73771295991386
ENSG00000116288,GSE181540_adjacent_NS_input,3,6.38221343201865,6.34793797006279,6.49217015135138,6.31366250810693,6.6021268706841
ENSG00000117118,GSE181540_adjacent_NS_input,3,5.60748016171932,5.52084642800621,5.63120436039109,5.43421269429309,5.65492855906285
ENSG00000118596,GSE181540_adjacent_NS_input,3,3.36965789544531,3.3527956332884,3.56012353362553,3.33593337113149,3.75058917180574
ENSG00000119689,GSE181540_adjacent_NS_input,3,5.92514723805569,5.84035152119042,6.16577623477884,5.75555580432515,6.40640523150199
ENSG00000120053,GSE181540_adjacent_NS_input,3,6.08055579690486,5.9874722416241,6.18425612043652,5.89438868634334,6.28795644396818
ENSG00000123836,GSE181540_adjacent_NS_input,3,4.16864852281365,4.15243724969842,4.34464188502304,4.13622597658319,4.52063524723242
ENSG00000124253,GSE181540_adjacent_NS_input,3,-0.934875620159283,-0.950106279325992,-0.929764419776452,-0.965336938492701,-0.924653219393622
ENSG00000124532,GSE181540_adjacent_NS_input,3,4.97068906299135,4.96674166519733,5.06710151010289,4.9627942674033,5.16351395721443
ENSG00000124608,GSE181540_adjacent_NS_input,3,4.46988480854758,4.35352761522751,4.61461375997485,4.23717042190744,4.75934271140212
ENSG00000124767,GSE181540_adjacent_NS_input,3,7.44684995933982,7.39232475812015,7.60803004382873,7.33779955690048,7.76921012831764
ENSG00000128272,GSE181540_adjacent_NS_input,3,8.3281504557452,8.32596431445197,8.38177982195463,8.32377817315874,8.43540918816405
ENSG00000130957,GSE181540_adjacent_NS_input,3,-0.924653219393622,-0.944995078943161,0.444000243605249,-0.965336938492701,1.81265370660412
ENSG00000131069,GSE181540_adjacent_NS_input,3,5.99806007477845,5.82734165841963,6.04163922670505,5.65662324206081,6.08521837863165
ENSG00000131482,GSE181540_adjacent_NS_input,3,-0.934875620159283,-0.950106279325992,-0.929764419776452,-0.965336938492701,-0.924653219393622
ENSG00000131828,GSE181540_adjacent_NS_input,3,5.59942475096021,5.48700479664171,5.66989428270518,5.37458484232321,5.74036381445014
ENSG00000132326,GSE181540_adjacent_NS_input,3,5.40266775219825,5.24681445052186,5.44400684302059,5.09096114884547,5.48534593384293
ENSG00000134056,GSE181540_adjacent_NS_input,3,2.21447360909235,1.65565362468007,3.135744259615,1.09683364026778,4.05701491013765
ENSG00000134333,GSE181540_adjacent_NS_input,3,8.10296241658441,8.05891502194137,8.13576862406455,8.01486762729833,8.16857483154468
ENSG00000135094,GSE181540_adjacent_NS_input,3,-0.924653219393622,-0.944995078943161,-0.238221055423332,-0.965336938492701,0.448211108546959
ENSG00000136143,GSE181540_adjacent_NS_input,3,3.25766486116126,3.18699926428736,3.32121127036265,3.11633366741346,3.38475767956403
ENSG00000136872,GSE181540_adjacent_NS_input,3,-0.934875620159283,-0.950106279325992,-0.929764419776452,-0.965336938492701,-0.924653219393622
ENSG00000137700,GSE181540_adjacent_NS_input,3,2.93541734946723,2.83130229123788,3.26340238252588,2.72718723300853,3.59138741558452
ENSG00000138030,GSE181540_adjacent_NS_input,3,1.73291461492228,1.70912468506235,2.24396592215538,1.68533475520241,2.75501722938848
ENSG00000138207,GSE181540_adjacent_NS_input,3,-0.934875620159283,-0.950106279325992,0.941691758123808,-0.965336938492701,2.8182591364069
ENSG00000138400,GSE181540_adjacent_NS_input,3,0.182106296080724,-0.37638466203928,0.346358705971412,-0.934875620159283,0.510611115862099
ENSG00000138413,GSE181540_adjacent_NS_input,3,5.72781291290022,5.71682308850173,5.8947650309051,5.70583326410324,6.06171714890997
ENSG00000141349,GSE181540_adjacent_NS_input,3,1.60160225080581,1.38203923931589,2.23133758927754,1.16247622782596,2.86107292774927
ENSG00000141526,GSE181540_adjacent_NS_input,3,0.91323420287752,0.744681684597994,1.48867661037102,0.576129166318467,2.06411901786451
ENSG00000141959,GSE181540_adjacent_NS_input,3,5.94754695537591,5.46147330751879,5.97426755110449,4.97539965966167,6.00098814683306
ENSG00000143158,GSE181540_adjacent_NS_input,3,5.4441406689926,5.33779874677756,5.56968389332953,5.23145682456251,5.69522711766646
ENSG00000143252,GSE181540_adjacent_NS_input,3,6.29598144256798,6.13972725507528,6.43486974007375,5.98347306758258,6.57375803757951
ENSG00000143627,GSE181540_adjacent_NS_input,3,2.72185840425124,2.40329965704917,2.82204999987775,2.08474090984709,2.92224159550425
ENSG00000146701,GSE181540_adjacent_NS_input,3,7.29661915336446,7.09920315979314,7.4231614599399,6.90178716622182,7.54970376651533
ENSG00000148942,GSE181540_adjacent_NS_input,3,-0.934875620159283,-0.950106279325992,-0.929764419776452,-0.965336938492701,-0.924653219393622
ENSG00000149476,GSE181540_adjacent_NS_input,3,3.35569944732111,3.18476536608093,3.42253342530834,3.01383128484074,3.48936740329556
ENSG00000149925,GSE181540_adjacent_NS_input,3,9.0651975860147,8.84830974703344,9.11592874665246,8.63142190805218,9.16665990729023
ENSG00000150768,GSE181540_adjacent_NS_input,3,4.15410268714771,3.88273602149568,4.18028617524119,3.61136935584365,4.20646966333467
ENSG00000152254,GSE181540_adjacent_NS_input,3,-0.934875620159283,-0.950106279325992,-0.929764419776452,-0.965336938492701,-0.924653219393622
ENSG00000152256,GSE181540_adjacent_NS_input,3,4.10331789787978,4.06499291378522,4.27585722745843,4.02666792969066,4.44839655703708
ENSG00000152556,GSE181540_adjacent_NS_input,3,4.67552051247982,4.54848997715093,4.71472948656656,4.42145944182205,4.7539384606533
ENSG00000154079,GSE181540_adjacent_NS_input,3,3.52604019425004,3.35296199650038,3.80279042960743,3.17988379875071,4.07954066496481
ENSG00000155380,GSE181540_adjacent_NS_input,3,4.2142993682948,4.01526029793042,4.51094386991596,3.81622122756604,4.80758837153711
ENSG00000156510,GSE181540_adjacent_NS_input,3,-0.934875620159283,-0.950106279325992,-0.929764419776452,-0.965336938492701,-0.924653219393622
ENSG00000156515,GSE181540_adjacent_NS_input,3,7.24894331472911,7.11638756352096,7.28252899649382,6.98383181231281,7.31611467825853
ENSG00000158571,GSE181540_adjacent_NS_input,3,-0.924653219393622,-0.944995078943161,-0.19020146426729,-0.965336938492701,0.544250290859043
ENSG00000159322,GSE181540_adjacent_NS_input,3,5.3033061634702,5.18290656175503,5.4792253492339,5.06250696003985,5.6551445349976
ENSG00000159399,GSE181540_adjacent_NS_input,3,6.69252325784771,6.64004424580438,6.86532200531457,6.58756523376105,7.03812075278143
ENSG00000160741,GSE181540_adjacent_NS_input,3,5.03066646393836,4.95693120072629,5.21641911254133,4.88319593751422,5.4021717611443
ENSG00000160883,GSE181540_adjacent_NS_input,3,0.906807998448745,0.740663394933124,1.31011084510858,0.574518791417502,1.71341369176842
ENSG00000162688,GSE181540_adjacent_NS_input,3,4.60538154267543,4.38952784820066,4.73901041356812,4.17367415372589,4.8726392844608
ENSG00000163541,GSE181540_adjacent_NS_input,3,5.968029265035,5.933555570105,6.01345593234627,5.899081875175,6.05888259965753
ENSG00000164951,GSE181540_adjacent_NS_input,3,4.20226290165548,4.17855410822532,4.2925785631648,4.15484531479516,4.38289422467411
ENSG00000165140,GSE181540_adjacent_NS_input,3,3.02526193522787,2.85971131602486,3.17589186087173,2.69416069682184,3.32652178651558
ENSG00000166123,GSE181540_adjacent_NS_input,3,4.64536886285472,4.6246526026826,5.00766382290288,4.60393634251047,5.36995878295104
ENSG00000166411,GSE181540_adjacent_NS_input,3,5.30601448893813,5.24122314897846,5.33533105778565,5.17643180901879,5.36464762663317
ENSG00000166796,GSE181540_adjacent_NS_input,3,-0.934875620159283,-0.950106279325992,-0.929764419776452,-0.965336938492701,-0.924653219393622
ENSG00000166800,GSE181540_adjacent_NS_input,3,-0.934875620159283,-0.950106279325992,-0.929764419776452,-0.965336938492701,-0.924653219393622
ENSG00000166816,GSE181540_adjacent_NS_input,3,3.34496315904357,3.06680023574032,3.3729090082991,2.78863731243707,3.40085485755463
ENSG00000167588,GSE181540_adjacent_NS_input,3,3.93484194436193,3.89463233482557,4.00729061825497,3.8544227252892,4.07973929214801
ENSG00000167701,GSE181540_adjacent_NS_input,3,4.01230603882969,3.54375783686509,4.15606814553779,3.07520963490048,4.29983025224589
ENSG00000167985,GSE181540_adjacent_NS_input,3,5.5190322724641,4.98464846474882,5.6111855050118,4.45026465703354,5.7033387375595
ENSG00000168291,GSE181540_adjacent_NS_input,3,4.88138277891282,4.79719309423532,4.90326026220518,4.71300340955781,4.92513774549754
ENSG00000170525,GSE181540_adjacent_NS_input,3,4.41152687208275,4.24962997422888,4.63531129053214,4.08773307637501,4.85909570898153
ENSG00000170571,GSE181540_adjacent_NS_input,3,5.38703994613658,5.37743082410423,5.65371926588347,5.36782170207188,5.92039858563036
ENSG00000170950,GSE181540_adjacent_NS_input,3,-0.934875620159283,-0.950106279325992,-0.929764419776452,-0.965336938492701,-0.924653219393622
ENSG00000171314,GSE181540_adjacent_NS_input,3,7.91905627572686,7.77749886828844,8.06821005883867,7.63594146085002,8.21736384195047
ENSG00000171989,GSE181540_adjacent_NS_input,3,-0.934875620159283,-0.950106279325992,-0.929764419776452,-0.965336938492701,-0.924653219393622
ENSG00000172270,GSE181540_adjacent_NS_input,3,7.50136260988951,7.37084295316324,7.63768734692507,7.24032329643697,7.77401208396063
ENSG00000172331,GSE181540_adjacent_NS_input,3,4.39022793170339,4.34891933056323,4.63671193460881,4.30761072942307,4.88319593751422
ENSG00000172340,GSE181540_adjacent_NS_input,3,6.4235104815029,6.37950571336146,6.45485070251518,6.33550094522001,6.48619092352745
ENSG00000172840,GSE181540_adjacent_NS_input,3,2.62562596350528,2.58317065716674,2.6812063998221,2.5407153508282,2.73678683613893
ENSG00000173599,GSE181540_adjacent_NS_input,3,2.55471079861841,2.34249464610425,2.57114498007559,2.13027849359009,2.58757916153277
ENSG00000175567,GSE181540_adjacent_NS_input,3,4.64536886285472,4.16131257932676,4.68308698514706,3.6772562957988,4.7208051074394
ENSG00000180902,GSE181540_adjacent_NS_input,3,4.62405247273687,4.51404699471868,5.11696670555827,4.40404151670049,5.60988093837966
ENSG00000182054,GSE181540_adjacent_NS_input,3,7.35341486587196,7.26702806552792,7.37313287105964,7.18064126518387,7.39285087624732
ENSG00000183048,GSE181540_adjacent_NS_input,3,3.54972506258954,2.48855785036113,3.73731699525358,1.42739063813272,3.92490892791762
ENSG00000188316,GSE181540_adjacent_NS_input,3,0.51912686451123,-0.207874377824027,0.565791775164415,-0.934875620159283,0.6124566858176
ENSG00000197444,GSE181540_adjacent_NS_input,3,-0.934875620159283,-0.950106279325992,-0.929764419776452,-0.965336938492701,-0.924653219393622
ENSG00000198814,GSE181540_adjacent_NS_input,3,4.7444586658201,4.63343479103121,4.83834035246215,4.52241091624231,4.9322220391042
ENSG00000204370,GSE181540_adjacent_NS_input,3,5.64684899912876,5.55313287637323,5.9179148213128,5.4594167536177,6.18898064349683
ENSG00000214756,GSE181540_adjacent_NS_input,3,4.1225854021418,3.93065091671051,4.23443576078801,3.73871643127921,4.34628611943422
ENSG00000226784,GSE181540_adjacent_NS_input,3,0.212329549100284,-0.356161835146669,0.475718665573038,-0.924653219393622,0.739107782045792
ENSG00000256870,GSE181540_adjacent_NS_input,3,-0.934875620159283,-0.950106279325992,-0.929764419776452,-0.965336938492701,-0.924653219393622
ENSG00000004799,GSE203529_HEK293T_WT,3,2.25134383717066,2.18570643607785,2.41509522858116,2.12006903498505,2.57884661999167
ENSG00000004864,GSE203529_HEK293T_WT,3,7.03378021871822,7.00741658265252,7.08868025699505,6.98105294658681,7.14358029527188
ENSG00000005882,GSE203529_HEK293T_WT,3,4.92012707968737,4.81007003718455,4.94725902630021,4.70001299468173,4.97439097291304
ENSG00000008405,GSE203529_HEK293T_WT,3,5.41070074744141,5.36559957241052,5.4601773504591,5.32049839737962,5.50965395347679
ENSG00000014641,GSE203529_HEK293T_WT,3,7.16975699045632,7.1313733958737,7.21026120450516,7.09298980129108,7.25076541855399
ENSG00000060762,GSE203529_HEK293T_WT,3,6.84344211984985,6.8095358031258,6.88625404156479,6.77562948640176,6.92906596327973
ENSG00000062485,GSE203529_HEK293T_WT,3,8.08688411896098,8.08079826785748,8.14324014585434,8.07471241675397,8.1995961727477
ENSG00000063854,GSE203529_HEK293T_WT,3,4.00521100915224,3.96044792537722,4.02318594254774,3.9156848416022,4.04116087594324
ENSG00000067057,GSE203529_HEK293T_WT,3,5.68696214969218,5.63684241611006,5.73591674466658,5.58672268252793,5.78487133964098
ENSG00000067225,GSE203529_HEK293T_WT,3,9.48770416688622,9.44139338574846,9.52013596991801,9.39508260461069,9.5525677729498
ENSG00000067829,GSE203529_HEK293T_WT,3,6.67961132438668,6.62627786840896,6.68250015839669,6.57294441243124,6.68538899240669
ENSG00000067992,GSE203529_HEK293T_WT,3,3.59489465774403,3.58184953230194,3.59637333054736,3.56880440685985,3.59785200335069
ENSG00000068976,GSE203529_HEK293T_WT,3,0.186961171586765,0.100971009794101,0.242187913055303,0.0149808480014379,0.29741465452384
ENSG00000073578,GSE203529_HEK293T_WT,3,6.35097780116736,6.31894701816263,6.37287416395838,6.2869162351579,6.3947705267494
ENSG00000074800,GSE203529_HEK293T_WT,3,10.4604068446914,10.4039049968861,10.4797167132848,10.3474031490807,10.4990265818782
ENSG00000076555,GSE203529_HEK293T_WT,3,2.28416620712723,2.25612387255403,2.29192257669359,2.22808153798082,2.29967894625994
ENSG00000079739,GSE203529_HEK293T_WT,3,7.14358029527188,7.12091418430506,7.16368988942272,7.09824807333824,7.18379948357356
ENSG00000087299,GSE203529_HEK293T_WT,3,4.40709335399738,4.38548034663693,4.52844267273187,4.36386733927648,4.64979199146635
ENSG00000090861,GSE203529_HEK293T_WT,3,6.4998933681897,6.43070826602266,6.59185107822781,6.36152316385562,6.68380878826592
ENSG00000091140,GSE203529_HEK293T_WT,3,7.35907101909091,7.33280885988699,7.36078379071154,7.30654670068306,7.36249656233217
ENSG00000091483,GSE203529_HEK293T_WT,3,5.33682094229942,5.29243828134358,5.39985706392608,5.24805562038773,5.46289318555273
ENSG00000100156,GSE203529_HEK293T_WT,3,-0.196103988477684,-0.3759422542288,-0.123038307799116,-0.555780519979916,-0.0499726271205487
ENSG00000100412,GSE203529_HEK293T_WT,3,5.92321798981985,5.91266131144014,5.94770460352914,5.90210463306042,5.97219121723842
ENSG00000100504,GSE203529_HEK293T_WT,3,7.51975369760278,7.51618708748253,7.55491877556337,7.51262047736227,7.59008385352396
ENSG00000100889,GSE203529_HEK293T_WT,3,4.76313483277468,4.73118282054278,5.02625689469802,4.69923080831087,5.28937895662135
ENSG00000100994,GSE203529_HEK293T_WT,3,5.67609539731365,5.67418683702417,5.72726974915783,5.67227827673469,5.778444101002
ENSG00000101365,GSE203529_HEK293T_WT,3,7.24977581739344,7.21371892327059,7.27224248145849,7.17766202914775,7.29470914552354
ENSG00000102144,GSE203529_HEK293T_WT,3,8.81903788408058,8.80073180778317,8.8310918685725,8.78242573148576,8.84314585306443
ENSG00000104635,GSE203529_HEK293T_WT,3,5.64170132014062,5.60618017010586,5.65152036297522,5.5706590200711,5.66133940580982
ENSG00000105220,GSE203529_HEK293T_WT,3,7.33332294331453,7.310759005037,7.37277872931752,7.28819506675946,7.41223451532051
ENSG00000105679,GSE203529_HEK293T_WT,3,-0.944421684505373,-0.945915222770643,-0.670154314039798,-0.947408761035913,-0.395886943574223
ENSG00000105953,GSE203529_HEK293T_WT,3,6.04938926001117,5.98415841378404,6.05474272485755,5.91892756755692,6.06009618970393
ENSG00000106633,GSE203529_HEK293T_WT,3,-0.639066322956371,-0.685697696899503,-0.554067684266293,-0.732329070842635,-0.469069045576216
ENSG00000108515,GSE203529_HEK293T_WT,3,1.61441588778277,1.41853013899611,1.64922468952039,1.22264439020944,1.68403349125801
ENSG00000108528,GSE203529_HEK293T_WT,3,7.38071676677691,7.30683645746268,7.38844439961318,7.23295614814844,7.39617203244945
ENSG00000109107,GSE203529_HEK293T_WT,3,4.80190634447445,4.76898180690443,4.88331941685012,4.73605726933441,4.96473248922578
ENSG00000109819,GSE203529_HEK293T_WT,3,-0.259389909775244,-0.270562442851537,-0.244201322475832,-0.281734975927829,-0.22901273517642
ENSG00000111640,GSE203529_HEK293T_WT,3,12.7103580909669,12.7103580909669,12.7103580909669,12.7103580909669,12.7103580909669
ENSG00000111669,GSE203529_HEK293T_WT,3,10.2774447949121,10.2643031483094,10.335567184292,10.2511615017067,10.3936895736718
ENSG00000111674,GSE203529_HEK293T_WT,3,3.47989496278979,3.47238905904153,3.49683593355458,3.46488315529326,3.51377690431938
ENSG00000111716,GSE203529_HEK293T_WT,3,10.8165947114385,10.7918224319518,10.8700737248826,10.767050152465,10.9235527383267
ENSG00000112992,GSE203529_HEK293T_WT,3,5.07554678728348,5.01744457298971,5.08918755394999,4.95934235869594,5.10282832061649
ENSG00000114021,GSE203529_HEK293T_WT,3,4.14008820261015,4.10151709522452,4.18247914449698,4.06294598783889,4.2248700863838
ENSG00000114268,GSE203529_HEK293T_WT,3,3.12890358186741,3.10790530874101,3.13589839416527,3.0869070356146,3.14289320646314
ENSG00000115159,GSE203529_HEK293T_WT,3,4.45176269710932,4.43878333589361,4.48605593296513,4.42580397467789,4.52034916882094
ENSG00000116288,GSE203529_HEK293T_WT,3,8.35158116476014,8.34497119424471,8.35589924068589,8.33836122372928,8.36021731661165
ENSG00000117118,GSE203529_HEK293T_WT,3,7.68090424627011,7.67831561916379,7.7329258155934,7.67572699205746,7.78494738491669
ENSG00000118596,GSE203529_HEK293T_WT,3,-0.471520231491283,-0.533169403664147,-0.443528905637394,-0.59481857583701,-0.415537579783504
ENSG00000119689,GSE203529_HEK293T_WT,3,6.69368176645701,6.69368176645701,6.74383908595188,6.69368176645701,6.79399640544675
ENSG00000120053,GSE203529_HEK293T_WT,3,6.93855421319517,6.90684565997769,6.93855421319517,6.87513710676021,6.93855421319517
ENSG00000123836,GSE203529_HEK293T_WT,3,3.63393567280501,3.62129419851226,3.65509656634968,3.60865272421951,3.67625745989434
ENSG00000124253,GSE203529_HEK293T_WT,3,-0.189023833656418,-0.415257983169115,-0.146366390928933,-0.641492132681811,-0.103708948201449
ENSG00000124532,GSE203529_HEK293T_WT,3,5.68774758013289,5.67833168679054,5.69965894060984,5.66891579344818,5.71157030108679
ENSG00000124608,GSE203529_HEK293T_WT,3,5.54540327062646,5.51698598148253,5.55783262919847,5.4885686923386,5.57026198777048
ENSG00000124767,GSE203529_HEK293T_WT,3,9.77498595152652,9.76387633476019,9.77498595152652,9.75276671799386,9.77498595152652
ENSG00000128272,GSE203529_HEK293T_WT,3,9.68971350522449,9.64081838104785,9.86071033979809,9.59192325687122,10.0317071743717
ENSG00000130957,GSE203529_HEK293T_WT,3,-0.944421684505373,-0.946918429566925,-0.633482013947488,-0.949415174628478,-0.322542343389602
ENSG00000131069,GSE203529_HEK293T_WT,3,4.32405624816029,4.30664291611487,4.34006769418965,4.28922958406946,4.35607914021902
ENSG00000131482,GSE203529_HEK293T_WT,3,-0.947408761035913,-0.948411967832195,-0.945915222770643,-0.949415174628478,-0.944421684505373
ENSG00000131828,GSE203529_HEK293T_WT,3,7.34677388987322,7.34530103350587,7.36270627767754,7.34382817713852,7.37863866548185
ENSG00000132326,GSE203529_HEK293T_WT,3,2.43017360569596,2.39863459313865,2.60296328662019,2.36709558058133,2.77575296754441
ENSG00000134056,GSE203529_HEK293T_WT,3,6.04642047162541,6.00686850281157,6.12582588385711,5.96731653399772,6.20523129608881
ENSG00000134333,GSE203529_HEK293T_WT,3,9.62973076365038,9.62694852376347,9.64121886586267,9.62416628387655,9.65270696807495
ENSG00000135094,GSE203529_HEK293T_WT,3,-0.571839993595754,-0.758130839050564,-0.491502898877235,-0.944421684505373,-0.411165804158715
ENSG00000136143,GSE203529_HEK293T_WT,3,5.0833892630328,5.00629236758708,5.11517940886752,4.92919547214135,5.14696955470224
ENSG00000136872,GSE203529_HEK293T_WT,3,-0.670049453870635,-0.807235569188004,-0.653483133723253,-0.944421684505373,-0.63691681357587
ENSG00000137700,GSE203529_HEK293T_WT,3,5.39156260643463,5.33744551539338,5.40300607740236,5.28332842435212,5.41444954837009
ENSG00000138030,GSE203529_HEK293T_WT,3,4.04256584216188,4.02411417091113,4.1180330024361,4.00566249966037,4.19350016271031
ENSG00000138207,GSE203529_HEK293T_WT,3,-0.947408761035913,-0.948411967832195,-0.629097828456556,-0.949415174628478,-0.310786895877198
ENSG00000138400,GSE203529_HEK293T_WT,3,1.11816824212572,0.962013790092175,1.28230128892733,0.80585933805863,1.44643433572893
ENSG00000138413,GSE203529_HEK293T_WT,3,6.23146552934788,6.17564199833232,6.29535222447828,6.11981846731675,6.35923891960868
ENSG00000141349,GSE203529_HEK293T_WT,3,5.07841450825242,5.05631096100394,5.09062141443446,5.03420741375546,5.10282832061649
ENSG00000141526,GSE203529_HEK293T_WT,3,0.180117793652617,0.178410775796922,0.229415215606498,0.176703757941226,0.278712637560378
ENSG00000141959,GSE203529_HEK293T_WT,3,5.87689233656815,5.86456667291279,5.87809707252498,5.85224100925743,5.87930180848181
ENSG00000143158,GSE203529_HEK293T_WT,3,6.29773089772446,6.2372149005739,6.31947595481898,6.17669890342334,6.3412210119135
ENSG00000143252,GSE203529_HEK293T_WT,3,8.01167264817734,7.94644566536704,8.02716051889106,7.88121868255674,8.04264838960478
ENSG00000143627,GSE203529_HEK293T_WT,3,-0.947408761035913,-0.948411967832195,-0.945915222770643,-0.949415174628478,-0.944421684505373
ENSG00000146701,GSE203529_HEK293T_WT,3,8.22025223535288,8.2106866025439,8.23290447786041,8.20112096973491,8.24555672036793
ENSG00000148942,GSE203529_HEK293T_WT,3,0.484293012823777,0.413983485209985,0.565776110961491,0.343673957596193,0.647259209099205
ENSG00000149476,GSE203529_HEK293T_WT,3,4.09682116465243,4.08760113520542,4.11213334048666,4.07838110575841,4.1274455163209
ENSG00000149925,GSE203529_HEK293T_WT,3,10.099875012509,10.0657910934404,10.1241289822085,10.0317071743717,10.148382951908
ENSG00000150768,GSE203529_HEK293T_WT,3,6.16436738138807,6.1302528364787,6.1834560847406,6.09613829156932,6.20254478809312
ENSG00000152254,GSE203529_HEK293T_WT,3,-0.947408761035913,-0.948411967832195,-0.945915222770643,-0.949415174628478,-0.944421684505373
ENSG00000152256,GSE203529_HEK293T_WT,3,3.34896505879167,3.31329924758,3.53352642212669,3.27763343636832,3.71808778546171
ENSG00000152556,GSE203529_HEK293T_WT,3,5.67061185696801,5.65127564670658,5.71201973773439,5.63193943644514,5.75342761850076
ENSG00000154079,GSE203529_HEK293T_WT,3,4.30309085761182,4.06723246321175,4.46452730600567,3.83137406881167,4.62596375439953
ENSG00000155380,GSE203529_HEK293T_WT,3,7.53868883398242,7.50376326471665,7.59171906394978,7.46883769545088,7.64474929391713
ENSG00000156510,GSE203529_HEK293T_WT,3,-0.947408761035913,-0.948411967832195,-0.945915222770643,-0.949415174628478,-0.944421684505373
ENSG00000156515,GSE203529_HEK293T_WT,3,6.74316436557331,6.72832255562597,6.7970529407365,6.71348074567862,6.85094151589968
ENSG00000158571,GSE203529_HEK293T_WT,3,0.535057161965733,0.344312125001546,0.541485611078146,0.153567088037358,0.547914060190558
ENSG00000159322,GSE203529_HEK293T_WT,3,5.18068169017192,5.17170220335514,5.21668359902167,5.16272271653835,5.25268550787141
ENSG00000159399,GSE203529_HEK293T_WT,3,5.9060905218552,5.84797315406339,6.02223970110995,5.78985578627157,6.1383888803647
ENSG00000160741,GSE203529_HEK293T_WT,3,5.61145727464007,5.58055992844704,5.64920971216613,5.54966258225401,5.68696214969218
ENSG00000160883,GSE203529_HEK293T_WT,3,-0.947408761035913,-0.948411967832195,-0.762802078375761,-0.949415174628478,-0.578195395715609
ENSG00000162688,GSE203529_HEK293T_WT,3,4.81486013263521,4.80517180294063,4.91532409407841,4.79548347324605,5.0157880555216
ENSG00000163541,GSE203529_HEK293T_WT,3,6.29349627872721,6.27995903927682,6.32036546400374,6.26642179982643,6.34723464928026
ENSG00000164951,GSE203529_HEK293T_WT,3,3.91199501053955,3.79497097467983,4.02918692465505,3.67794693882011,4.14637883877054
ENSG00000165140,GSE203529_HEK293T_WT,3,0.335363386392798,0.274026286332203,0.506400710841648,0.212689186271608,0.677438035290497
ENSG00000166123,GSE203529_HEK293T_WT,3,5.11262815152048,5.09040135767625,5.19291625066409,5.06817456383201,5.2732043498077
ENSG00000166411,GSE203529_HEK293T_WT,3,5.93286891567491,5.90941607469539,5.94131717087994,5.88596323371586,5.94976542608497
ENSG00000166796,GSE203529_HEK293T_WT,3,3.54869409189349,3.47323520939257,3.58134894222966,3.39777632689164,3.61400379256582
ENSG00000166800,GSE203529_HEK293T_WT,3,-0.947408761035913,-0.948411967832195,-0.945915222770643,-0.949415174628478,-0.944421684505373
ENSG00000166816,GSE203529_HEK293T_WT,3,1.63785744603522,1.63213878325785,1.81677395692398,1.62642012048048,1.99569046781274
ENSG00000167588,GSE203529_HEK293T_WT,3,0.141368268340521,-0.080512171648333,0.258314555337638,-0.302392611637187,0.375260842334755
ENSG00000167701,GSE203529_HEK293T_WT,3,0.827917464174444,0.813920389164038,1.02790825691386,0.799923314153632,1.22789904965328
ENSG00000167985,GSE203529_HEK293T_WT,3,5.6654004124242,5.58092377866127,5.68988623622072,5.49644714489835,5.71437206001725
ENSG00000168291,GSE203529_HEK293T_WT,3,6.83676959063284,6.79724838936533,6.83842487906586,6.75772718809783,6.84008016749887
ENSG00000170525,GSE203529_HEK293T_WT,3,5.89002239271658,5.87302640693659,5.9144798286475,5.8560304211566,5.93893726457842
ENSG00000170571,GSE203529_HEK293T_WT,3,5.03070216484975,4.98929356595989,5.04173887605098,4.94788496707002,5.05277558725221
ENSG00000170950,GSE203529_HEK293T_WT,3,-0.947408761035913,-0.948411967832195,-0.945915222770643,-0.949415174628478,-0.944421684505373
