ConnGroup,LogLoss,Model,Candidate,InnerFold,OuterGroup
17,0.553695340483636,SHRINK,group_2,5,15
10,0.608262739285504,SHRINK_CAL,group_2,5,15
16,0.624821507073491,SHRINK_CAL,group_2,5,15
17,0.62210497145123,SHRINK_CAL,group_2,5,15
3,0.504799409426338,SHRINK,group_8,1,15
7,0.595732720749838,SHRINK,group_8,1,15
11,0.561347142566811,SHRINK,group_8,1,15
12,0.917493328246232,SHRINK,group_8,1,15
3,0.49315289038662,SHRINK_CAL,group_8,1,15
7,0.595842332122342,SHRINK_CAL,group_8,1,15
11,0.559706484870983,SHRINK_CAL,group_8,1,15
12,0.972317862885736,SHRINK_CAL,group_8,1,15
6,0.485197740625889,SHRINK,group_8,2,15
14,0.484046893288648,SHRINK,group_8,2,15
18,0.594485714739108,SHRINK,group_8,2,15
19,0.638338043719815,SHRINK,group_8,2,15
6,0.459258193242527,SHRINK_CAL,group_8,2,15
14,0.453615380027421,SHRINK_CAL,group_8,2,15
18,0.59209228503225,SHRINK_CAL,group_8,2,15
19,0.648482711584824,SHRINK_CAL,group_8,2,15
4,0.512301394338279,SHRINK,group_8,3,15
5,0.482304589935842,SHRINK,group_8,3,15
8,0.605127264806441,SHRINK,group_8,3,15
13,0.551343002872257,SHRINK,group_8,3,15
4,0.503421518420471,SHRINK_CAL,group_8,3,15
5,0.465716855997911,SHRINK_CAL,group_8,3,15
8,0.605909870941951,SHRINK_CAL,group_8,3,15
13,0.524095376128739,SHRINK_CAL,group_8,3,15
1,0.50935597984274,SHRINK,group_8,4,15
2,0.477419471184566,SHRINK,group_8,4,15
9,0.52962242851775,SHRINK,group_8,4,15
1,0.488311424311426,SHRINK_CAL,group_8,4,15
2,0.443251106118348,SHRINK_CAL,group_8,4,15
9,0.506598858496175,SHRINK_CAL,group_8,4,15
10,0.580296157365031,SHRINK,group_8,5,15
16,0.602161718791075,SHRINK,group_8,5,15
17,0.599160288589369,SHRINK,group_8,5,15
10,0.623440521015951,SHRINK_CAL,group_8,5,15
16,0.629466883742497,SHRINK_CAL,group_8,5,15
17,0.634928190985221,SHRINK_CAL,group_8,5,15
3,0.530638255108102,SHRINK,group_32,1,15
7,0.658631831700539,SHRINK,group_32,1,15
11,0.582044449170703,SHRINK,group_32,1,15
12,0.914729480490403,SHRINK,group_32,1,15
3,0.511450206292197,SHRINK_CAL,group_32,1,15
7,0.644633535933542,SHRINK_CAL,group_32,1,15
11,0.570802165197803,SHRINK_CAL,group_32,1,15
12,0.93473636266514,SHRINK_CAL,group_32,1,15
6,0.461674390549628,SHRINK,group_32,2,15
14,0.501146328010723,SHRINK,group_32,2,15
18,0.670225699385374,SHRINK,group_32,2,15
19,0.691413620511518,SHRINK,group_32,2,15
6,0.44433990415616,SHRINK_CAL,group_32,2,15
14,0.470086054853924,SHRINK_CAL,group_32,2,15
18,0.642002034750254,SHRINK_CAL,group_32,2,15
19,0.67612328913906,SHRINK_CAL,group_32,2,15
4,0.517901397416419,SHRINK,group_32,3,15
5,0.46843178400012,SHRINK,group_32,3,15
8,0.654658520289811,SHRINK,group_32,3,15
13,0.632305062692344,SHRINK,group_32,3,15
4,0.497876591482644,SHRINK_CAL,group_32,3,15
5,0.457675484941667,SHRINK_CAL,group_32,3,15
8,0.615872469090835,SHRINK_CAL,group_32,3,15
13,0.568084726709177,SHRINK_CAL,group_32,3,15
1,0.53028399389774,SHRINK,group_32,4,15
2,0.491477954859672,SHRINK,group_32,4,15
9,0.566537430948005,SHRINK,group_32,4,15
1,0.49994443711216,SHRINK_CAL,group_32,4,15
2,0.460982130315717,SHRINK_CAL,group_32,4,15
9,0.531165345252356,SHRINK_CAL,group_32,4,15
10,0.678149635513502,SHRINK,group_32,5,15
16,0.660836281926924,SHRINK,group_32,5,15
17,0.675255950317896,SHRINK,group_32,5,15
10,0.713054090039626,SHRINK_CAL,group_32,5,15
16,0.685242532178139,SHRINK_CAL,group_32,5,15
17,0.702706839082823,SHRINK_CAL,group_32,5,15
3,0.576350538224015,SHRINK,row_0.5,1,15
7,0.564066638029327,SHRINK,row_0.5,1,15
11,0.641401943417043,SHRINK,row_0.5,1,15
12,1.11451328009511,SHRINK,row_0.5,1,15
3,0.501194369781672,SHRINK_CAL,row_0.5,1,15
7,0.591425117745761,SHRINK_CAL,row_0.5,1,15
11,0.577128443359829,SHRINK_CAL,row_0.5,1,15
12,1.02602232346986,SHRINK_CAL,row_0.5,1,15
6,0.571151137503346,SHRINK,row_0.5,2,15
14,0.486358511014811,SHRINK,row_0.5,2,15
18,0.539236832766138,SHRINK,row_0.5,2,15
19,0.619668880346744,SHRINK,row_0.5,2,15
6,0.456420073196298,SHRINK_CAL,row_0.5,2,15
14,0.442622026715159,SHRINK_CAL,row_0.5,2,15
18,0.593089205937644,SHRINK_CAL,row_0.5,2,15
19,0.646863702734064,SHRINK_CAL,row_0.5,2,15
4,0.593489094513903,SHRINK,row_0.5,3,15
5,0.551899858055562,SHRINK,row_0.5,3,15
8,0.60196075938198,SHRINK,row_0.5,3,15
13,0.484928470735254,SHRINK,row_0.5,3,15
4,0.510773415990007,SHRINK_CAL,row_0.5,3,15
5,0.460271657863213,SHRINK_CAL,row_0.5,3,15
8,0.604418293396698,SHRINK_CAL,row_0.5,3,15
13,0.530327088846172,SHRINK_CAL,row_0.5,3,15
1,0.515680178904042,SHRINK,row_0.5,4,15
2,0.488969891537083,SHRINK,row_0.5,4,15
9,0.537171628501251,SHRINK,row_0.5,4,15
1,0.474371482381088,SHRINK_CAL,row_0.5,4,15
2,0.44255813768873,SHRINK_CAL,row_0.5,4,15
9,0.521506183128101,SHRINK_CAL,row_0.5,4,15
10,0.493507662125266,SHRINK,row_0.5,5,15
16,0.607557022519348,SHRINK,row_0.5,5,15
17,0.528636895348858,SHRINK,row_0.5,5,15
10,0.610106692492824,SHRINK_CAL,row_0.5,5,15
16,0.640856048726214,SHRINK_CAL,row_0.5,5,15
17,0.617180356980814,SHRINK_CAL,row_0.5,5,15
3,0.556266761558546,SHRINK,row_2,1,15
7,0.548258597772178,SHRINK,row_2,1,15
11,0.594295037013958,SHRINK,row_2,1,15
12,0.956659946634601,SHRINK,row_2,1,15
3,0.500342311576725,SHRINK_CAL,row_2,1,15
7,0.589343587894791,SHRINK_CAL,row_2,1,15
11,0.568544622589311,SHRINK_CAL,row_2,1,15
12,1.00424504030934,SHRINK_CAL,row_2,1,15
6,0.544031838141575,SHRINK,row_2,2,15
14,0.480231201388628,SHRINK,row_2,2,15
18,0.534282406243355,SHRINK,row_2,2,15
19,0.610735995026588,SHRINK,row_2,2,15
6,0.461350060603685,SHRINK_CAL,row_2,2,15
14,0.437758617433891,SHRINK_CAL,row_2,2,15
18,0.579691990729695,SHRINK_CAL,row_2,2,15
19,0.644723390544749,SHRINK_CAL,row_2,2,15
4,0.563887516438138,SHRINK,row_2,3,15
5,0.537208034226516,SHRINK,row_2,3,15
8,0.58092230743663,SHRINK,row_2,3,15
13,0.486744525178879,SHRINK,row_2,3,15
4,0.511254027361254,SHRINK_CAL,row_2,3,15
5,0.468815809332683,SHRINK_CAL,row_2,3,15
8,0.594880321646915,SHRINK_CAL,row_2,3,15
13,0.516364625241855,SHRINK_CAL,row_2,3,15
1,0.510954078703025,SHRINK,row_2,4,15
2,0.48097990460781,SHRINK,row_2,4,15
9,0.525400669317169,SHRINK,row_2,4,15
1,0.47404172474887,SHRINK_CAL,row_2,4,15
2,0.438340731854888,SHRINK_CAL,row_2,4,15
9,0.513325216209791,SHRINK_CAL,row_2,4,15
10,0.504886891957824,SHRINK,row_2,5,15
16,0.597086103917384,SHRINK,row_2,5,15
17,0.535759610077643,SHRINK,row_2,5,15
10,0.595764181032533,SHRINK_CAL,row_2,5,15
16,0.632578953407423,SHRINK_CAL,row_2,5,15
17,0.609070446190503,SHRINK_CAL,row_2,5,15
3,0.527711027379751,SHRINK,row_8,1,15
7,0.570482245637697,SHRINK,row_8,1,15
11,0.564516640660492,SHRINK,row_8,1,15
12,0.87098683258471,SHRINK,row_8,1,15
3,0.503925046646467,SHRINK_CAL,row_8,1,15
7,0.591663252351449,SHRINK_CAL,row_8,1,15
11,0.560980468609412,SHRINK_CAL,row_8,1,15
12,0.968624863683851,SHRINK_CAL,row_8,1,15
6,0.505051611529058,SHRINK,row_8,2,15
14,0.474050719237799,SHRINK,row_8,2,15
18,0.561610899976405,SHRINK,row_8,2,15
19,0.622448635522609,SHRINK,row_8,2,15
6,0.466633213237988,SHRINK_CAL,row_8,2,15
14,0.438482459226308,SHRINK_CAL,row_8,2,15
18,0.573573495450432,SHRINK_CAL,row_8,2,15
19,0.644417900098311,SHRINK_CAL,row_8,2,15
4,0.52990386424539,SHRINK,row_8,3,15
5,0.50682348577364,SHRINK,row_8,3,15
8,0.579143695107723,SHRINK,row_8,3,15
13,0.514837189684785,SHRINK,row_8,3,15
4,0.517799081128378,SHRINK_CAL,row_8,3,15
5,0.481578624806479,SHRINK_CAL,row_8,3,15
8,0.587083921289793,SHRINK_CAL,row_8,3,15
13,0.505520811517456,SHRINK_CAL,row_8,3,15
1,0.503879066243802,SHRINK,row_8,4,15
2,0.477530074331687,SHRINK,row_8,4,15
9,0.524959816826997,SHRINK,row_8,4,15
1,0.478880657265214,SHRINK_CAL,row_8,4,15
2,0.43965309796227,SHRINK_CAL,row_8,4,15
9,0.50891855972488,SHRINK_CAL,row_8,4,15
10,0.550042591834429,SHRINK,row_8,5,15
16,0.6028082794398,SHRINK,row_8,5,15
17,0.572170807208683,SHRINK,row_8,5,15
10,0.597994851656982,SHRINK_CAL,row_8,5,15
16,0.630112344296079,SHRINK_CAL,row_8,5,15
17,0.613583217901221,SHRINK_CAL,row_8,5,15
3,0.530126548550802,SHRINK,row_32,1,15
7,0.635737884911407,SHRINK,row_32,1,15
11,0.574663598931671,SHRINK,row_32,1,15
12,0.881985041010408,SHRINK,row_32,1,15
3,0.50724815184986,SHRINK_CAL,row_32,1,15
7,0.622117068922408,SHRINK_CAL,row_32,1,15
11,0.561144305103551,SHRINK_CAL,row_32,1,15
12,0.925464154931993,SHRINK_CAL,row_32,1,15
6,0.471655671262993,SHRINK,row_32,2,15
14,0.487085887681636,SHRINK,row_32,2,15
18,0.63476767801975,SHRINK,row_32,2,15
19,0.669848820824934,SHRINK,row_32,2,15
6,0.455152829104553,SHRINK_CAL,row_32,2,15
14,0.447614392360892,SHRINK_CAL,row_32,2,15
18,0.59987464032329,SHRINK_CAL,row_32,2,15
19,0.656505440969243,SHRINK_CAL,row_32,2,15
4,0.517773819975361,SHRINK,row_32,3,15
5,0.478931897276056,SHRINK,row_32,3,15
8,0.622860581311925,SHRINK,row_32,3,15
13,0.591460802169165,SHRINK,row_32,3,15
4,0.511179929166161,SHRINK_CAL,row_32,3,15
5,0.476945229279286,SHRINK_CAL,row_32,3,15
8,0.586484000682259,SHRINK_CAL,row_32,3,15
13,0.523873726068035,SHRINK_CAL,row_32,3,15
1,0.515493973292117,SHRINK,row_32,4,15
2,0.486445160680422,SHRINK,row_32,4,15
9,0.552355219556563,SHRINK,row_32,4,15
1,0.484640660200673,SHRINK_CAL,row_32,4,15
2,0.45005178080351,SHRINK_CAL,row_32,4,15
9,0.517328466489422,SHRINK_CAL,row_32,4,15
10,0.643178955250728,SHRINK,row_32,5,15
16,0.646031547758451,SHRINK,row_32,5,15
17,0.647522505888411,SHRINK,row_32,5,15
10,0.664312222619869,SHRINK_CAL,row_32,5,15
16,0.660340255847557,SHRINK_CAL,row_32,5,15
17,0.665693700358368,SHRINK_CAL,row_32,5,15
3,0.602865624682153,SHRINK,original,1,16
7,0.529989420813147,SHRINK,original,1,16
11,0.598236099220302,SHRINK,original,1,16
12,0.784826617957371,SHRINK,original,1,16
3,0.506494333786504,SHRINK_CAL,original,1,16
7,0.591022867595819,SHRINK_CAL,original,1,16
11,0.554911513948999,SHRINK_CAL,original,1,16
12,0.941677403436367,SHRINK_CAL,original,1,16
6,0.630560926014222,SHRINK,original,2,16
14,0.527772586818521,SHRINK,original,2,16
18,0.49325880482366,SHRINK,original,2,16
19,0.587557595930674,SHRINK,original,2,16
6,0.486419790238388,SHRINK_CAL,original,2,16
14,0.443906455716911,SHRINK_CAL,original,2,16
18,0.56053442134474,SHRINK_CAL,original,2,16
19,0.640159277949404,SHRINK_CAL,original,2,16
4,0.600002222303053,SHRINK,original,3,16
5,0.619269363466551,SHRINK,original,3,16
8,0.564275599019848,SHRINK,original,3,16
13,0.483110365220962,SHRINK,original,3,16
4,0.515776092188293,SHRINK_CAL,original,3,16
5,0.495755585375538,SHRINK_CAL,original,3,16
8,0.588429723539528,SHRINK_CAL,original,3,16
13,0.518233673805961,SHRINK_CAL,original,3,16
1,0.535868575766514,SHRINK,original,4,16
2,0.560958615070011,SHRINK,original,4,16
9,0.574109608727042,SHRINK,original,4,16
1,0.471074617843311,SHRINK_CAL,original,4,16
2,0.468366881001517,SHRINK_CAL,original,4,16
9,0.538231900567331,SHRINK_CAL,original,4,16
10,0.494858896365731,SHRINK,original,5,16
15,0.70722894407563,SHRINK,original,5,16
17,0.526760755452548,SHRINK,original,5,16
10,0.595096694550474,SHRINK_CAL,original,5,16
15,0.799901549550767,SHRINK_CAL,original,5,16
17,0.611266994551606,SHRINK_CAL,original,5,16
3,0.538732010310187,SHRINK,group_0.5,1,16
7,0.552459736429408,SHRINK,group_0.5,1,16
11,0.596778277165391,SHRINK,group_0.5,1,16
12,1.0460814706396,SHRINK,group_0.5,1,16
3,0.503398594180315,SHRINK_CAL,group_0.5,1,16
7,0.582252107649683,SHRINK_CAL,group_0.5,1,16
11,0.564266300745902,SHRINK_CAL,group_0.5,1,16
12,0.964152218354028,SHRINK_CAL,group_0.5,1,16
6,0.59952298469113,SHRINK,group_0.5,2,16
14,0.519150993241829,SHRINK,group_0.5,2,16
18,0.513696758453277,SHRINK,group_0.5,2,16
19,0.614348844500289,SHRINK,group_0.5,2,16
6,0.4791821898869,SHRINK_CAL,group_0.5,2,16
14,0.464277284344417,SHRINK_CAL,group_0.5,2,16
18,0.576591526946862,SHRINK_CAL,group_0.5,2,16
19,0.643869726284448,SHRINK_CAL,group_0.5,2,16
4,0.574423985982342,SHRINK,group_0.5,3,16
5,0.566682084683635,SHRINK,group_0.5,3,16
8,0.600018349104341,SHRINK,group_0.5,3,16
13,0.500653752351455,SHRINK,group_0.5,3,16
4,0.50836199312353,SHRINK_CAL,group_0.5,3,16
5,0.478439512638624,SHRINK_CAL,group_0.5,3,16
8,0.607136242417273,SHRINK_CAL,group_0.5,3,16
13,0.538017123551436,SHRINK_CAL,group_0.5,3,16
1,0.518376943065725,SHRINK,group_0.5,4,16
2,0.52908964129555,SHRINK,group_0.5,4,16
9,0.56587991836613,SHRINK,group_0.5,4,16
1,0.481227970511111,SHRINK_CAL,group_0.5,4,16
2,0.473598184449815,SHRINK_CAL,group_0.5,4,16
9,0.542654448713431,SHRINK_CAL,group_0.5,4,16
10,0.49997178499205,SHRINK,group_0.5,5,16
15,0.793365480546867,SHRINK,group_0.5,5,16
17,0.543373455713236,SHRINK,group_0.5,5,16
10,0.619051793306167,SHRINK_CAL,group_0.5,5,16
15,0.802373565660234,SHRINK_CAL,group_0.5,5,16
17,0.627820204122554,SHRINK_CAL,group_0.5,5,16
3,0.525882855099595,SHRINK,group_2,1,16
7,0.553454005713943,SHRINK,group_2,1,16
11,0.56810981000358,SHRINK,group_2,1,16
12,0.930784347362734,SHRINK,group_2,1,16
3,0.502627838688962,SHRINK_CAL,group_2,1,16
7,0.580445466805251,SHRINK_CAL,group_2,1,16
11,0.557995643834159,SHRINK_CAL,group_2,1,16
12,0.945702387696259,SHRINK_CAL,group_2,1,16
6,0.559983057634316,SHRINK,group_2,2,16
14,0.507489672093575,SHRINK,group_2,2,16
18,0.52346971657408,SHRINK,group_2,2,16
19,0.607534259249156,SHRINK,group_2,2,16
6,0.483287392531196,SHRINK_CAL,group_2,2,16
14,0.464193360027024,SHRINK_CAL,group_2,2,16
18,0.565520325731353,SHRINK_CAL,group_2,2,16
19,0.638808146286378,SHRINK_CAL,group_2,2,16
4,0.550213238516126,SHRINK,group_2,3,16
5,0.546109811806745,SHRINK,group_2,3,16
8,0.584726538756099,SHRINK,group_2,3,16
13,0.509907490666062,SHRINK,group_2,3,16
4,0.511576516413038,SHRINK_CAL,group_2,3,16
5,0.487458107483577,SHRINK_CAL,group_2,3,16
8,0.599702430924717,SHRINK_CAL,group_2,3,16
13,0.527647932750563,SHRINK_CAL,group_2,3,16
1,0.513442872313191,SHRINK,group_2,4,16
2,0.51776222264076,SHRINK,group_2,4,16
9,0.552091537452366,SHRINK,group_2,4,16
1,0.481807336744842,SHRINK_CAL,group_2,4,16
2,0.472469797950339,SHRINK_CAL,group_2,4,16
9,0.536018020686674,SHRINK_CAL,group_2,4,16
10,0.519200826411216,SHRINK,group_2,5,16
15,0.762687696137647,SHRINK,group_2,5,16
17,0.553695340483636,SHRINK,group_2,5,16
10,0.608262739285504,SHRINK_CAL,group_2,5,16
15,0.800313138756051,SHRINK_CAL,group_2,5,16
17,0.62210497145123,SHRINK_CAL,group_2,5,16
3,0.516350179257078,SHRINK,group_8,1,16
7,0.586641898428395,SHRINK,group_8,1,16
11,0.558090466956831,SHRINK,group_8,1,16
12,0.870273129709011,SHRINK,group_8,1,16
3,0.504588731077579,SHRINK_CAL,group_8,1,16
7,0.588080563580971,SHRINK_CAL,group_8,1,16
11,0.55367562445689,SHRINK_CAL,group_8,1,16
12,0.917060371574179,SHRINK_CAL,group_8,1,16
6,0.51063649752553,SHRINK,group_8,2,16
14,0.497843720413183,SHRINK,group_8,2,16
18,0.573032033559135,SHRINK,group_8,2,16
19,0.628856991773067,SHRINK,group_8,2,16
6,0.483569357369818,SHRINK_CAL,group_8,2,16
14,0.467714200900472,SHRINK_CAL,group_8,2,16
18,0.567493004691504,SHRINK_CAL,group_8,2,16
19,0.636883518187624,SHRINK_CAL,group_8,2,16
4,0.526185353928852,SHRINK,group_8,3,16
5,0.511221098916976,SHRINK,group_8,3,16
8,0.594553351229669,SHRINK,group_8,3,16
13,0.550129003557589,SHRINK,group_8,3,16
4,0.517981149160173,SHRINK_CAL,group_8,3,16
5,0.498228534626774,SHRINK_CAL,group_8,3,16
8,0.591956706831182,SHRINK_CAL,group_8,3,16
13,0.522567684719634,SHRINK_CAL,group_8,3,16
1,0.512903125412215,SHRINK,group_8,4,16
2,0.506505621961928,SHRINK,group_8,4,16
9,0.55025740066129,SHRINK,group_8,4,16
1,0.48752134977746,SHRINK_CAL,group_8,4,16
2,0.474282501572439,SHRINK_CAL,group_8,4,16
9,0.531141348701969,SHRINK_CAL,group_8,4,16
10,0.580296157365031,SHRINK,group_8,5,16
15,0.76070402446857,SHRINK,group_8,5,16
17,0.599160288589369,SHRINK,group_8,5,16
10,0.623440521015951,SHRINK_CAL,group_8,5,16
15,0.799723749075187,SHRINK_CAL,group_8,5,16
17,0.634928190985221,SHRINK_CAL,group_8,5,16
3,0.538394304788377,SHRINK,group_32,1,16
7,0.651566107106057,SHRINK,group_32,1,16
11,0.581380430428662,SHRINK,group_32,1,16
12,0.884890292878532,SHRINK,group_32,1,16
3,0.523902069511688,SHRINK_CAL,group_32,1,16
7,0.642861378944959,SHRINK_CAL,group_32,1,16
11,0.571915908389269,SHRINK_CAL,group_32,1,16
12,0.902331976041414,SHRINK_CAL,group_32,1,16
6,0.480720858000137,SHRINK,group_32,2,16
14,0.512223302933881,SHRINK,group_32,2,16
18,0.656946760975529,SHRINK,group_32,2,16
19,0.682872662743698,SHRINK,group_32,2,16
6,0.465590326202014,SHRINK_CAL,group_32,2,16
14,0.485415591960907,SHRINK_CAL,group_32,2,16
18,0.629758524192881,SHRINK_CAL,group_32,2,16
19,0.668926219741193,SHRINK_CAL,group_32,2,16
4,0.529327031556576,SHRINK,group_32,3,16
5,0.48897507036239,SHRINK,group_32,3,16
8,0.647036901526079,SHRINK,group_32,3,16
13,0.62915686724623,SHRINK,group_32,3,16
4,0.510384258956222,SHRINK_CAL,group_32,3,16
5,0.48277261244232,SHRINK_CAL,group_32,3,16
8,0.604609301287201,SHRINK_CAL,group_32,3,16
13,0.565001522463764,SHRINK_CAL,group_32,3,16
1,0.536369585599541,SHRINK,group_32,4,16
2,0.510662142946362,SHRINK,group_32,4,16
9,0.577345150577285,SHRINK,group_32,4,16
1,0.50245352876023,SHRINK_CAL,group_32,4,16
2,0.48312058248513,SHRINK_CAL,group_32,4,16
9,0.546258585463079,SHRINK_CAL,group_32,4,16
10,0.678149635513502,SHRINK,group_32,5,16
15,0.796768110320473,SHRINK,group_32,5,16
17,0.675255950317896,SHRINK,group_32,5,16
10,0.713054090039626,SHRINK_CAL,group_32,5,16
15,0.822375731261967,SHRINK_CAL,group_32,5,16
17,0.702706839082823,SHRINK_CAL,group_32,5,16
3,0.607462221688477,SHRINK,row_0.5,1,16
7,0.537519920121343,SHRINK,row_0.5,1,16
11,0.627653981530166,SHRINK,row_0.5,1,16
12,0.965955964399388,SHRINK,row_0.5,1,16
3,0.509062198001789,SHRINK_CAL,row_0.5,1,16
7,0.587374552874417,SHRINK_CAL,row_0.5,1,16
11,0.563564214930682,SHRINK_CAL,row_0.5,1,16
12,0.959841287675975,SHRINK_CAL,row_0.5,1,16
6,0.631030861073811,SHRINK,row_0.5,2,16
14,0.517978640164701,SHRINK,row_0.5,2,16
18,0.496056355975723,SHRINK,row_0.5,2,16
19,0.602769035583077,SHRINK,row_0.5,2,16
6,0.482693701903956,SHRINK_CAL,row_0.5,2,16
14,0.453773564056722,SHRINK_CAL,row_0.5,2,16
18,0.570635678063288,SHRINK_CAL,row_0.5,2,16
19,0.639830264402153,SHRINK_CAL,row_0.5,2,16
4,0.610342446323253,SHRINK,row_0.5,3,16
5,0.612413982203886,SHRINK,row_0.5,3,16
8,0.587779723931001,SHRINK,row_0.5,3,16
13,0.477848310348866,SHRINK,row_0.5,3,16
4,0.517243799155301,SHRINK_CAL,row_0.5,3,16
5,0.492509351130312,SHRINK_CAL,row_0.5,3,16
8,0.595464585067005,SHRINK_CAL,row_0.5,3,16
13,0.525844347456593,SHRINK_CAL,row_0.5,3,16
1,0.528929084482795,SHRINK,row_0.5,4,16
2,0.546960332689508,SHRINK,row_0.5,4,16
9,0.578374773286576,SHRINK,row_0.5,4,16
1,0.475797215150805,SHRINK_CAL,row_0.5,4,16
2,0.470465709546007,SHRINK_CAL,row_0.5,4,16
9,0.543627767244234,SHRINK_CAL,row_0.5,4,16
10,0.493507662125266,SHRINK,row_0.5,5,16
15,0.776306682217921,SHRINK,row_0.5,5,16
17,0.528636895348858,SHRINK,row_0.5,5,16
10,0.610106692492824,SHRINK_CAL,row_0.5,5,16
15,0.797044234713383,SHRINK_CAL,row_0.5,5,16
17,0.617180356980814,SHRINK_CAL,row_0.5,5,16
3,0.584526692979301,SHRINK,row_2,1,16
7,0.535315055791947,SHRINK,row_2,1,16
11,0.592816426857601,SHRINK,row_2,1,16
12,0.858955694209288,SHRINK,row_2,1,16
3,0.5113144860399,SHRINK_CAL,row_2,1,16
7,0.584494384136019,SHRINK_CAL,row_2,1,16
11,0.55829594350983,SHRINK_CAL,row_2,1,16
12,0.939843085179263,SHRINK_CAL,row_2,1,16
6,0.596919387137024,SHRINK,row_2,2,16
14,0.509235238131567,SHRINK,row_2,2,16
18,0.499742116202526,SHRINK,row_2,2,16
19,0.595996652820598,SHRINK,row_2,2,16
6,0.487894695582118,SHRINK_CAL,row_2,2,16
14,0.4517558775011,SHRINK_CAL,row_2,2,16
18,0.556896872558453,SHRINK_CAL,row_2,2,16
19,0.63500731971662,SHRINK_CAL,row_2,2,16
4,0.585626369028697,SHRINK,row_2,3,16
5,0.592275580427695,SHRINK,row_2,3,16
8,0.571268079966135,SHRINK,row_2,3,16
13,0.483912137716038,SHRINK,row_2,3,16
4,0.521619805197497,SHRINK_CAL,row_2,3,16
5,0.501877988234105,SHRINK_CAL,row_2,3,16
8,0.587026158995876,SHRINK_CAL,row_2,3,16
13,0.514313369622171,SHRINK_CAL,row_2,3,16
1,0.523447305889523,SHRINK,row_2,4,16
2,0.53519186480135,SHRINK,row_2,4,16
9,0.563273762558661,SHRINK,row_2,4,16
1,0.476169517300339,SHRINK_CAL,row_2,4,16
2,0.469321133314733,SHRINK_CAL,row_2,4,16
9,0.537669443109374,SHRINK_CAL,row_2,4,16
10,0.504886891957824,SHRINK,row_2,5,16
15,0.746937523927654,SHRINK,row_2,5,16
17,0.535759610077643,SHRINK,row_2,5,16
10,0.595764181032533,SHRINK_CAL,row_2,5,16
15,0.793637081665287,SHRINK_CAL,row_2,5,16
17,0.609070446190503,SHRINK_CAL,row_2,5,16
3,0.548334166500945,SHRINK,row_8,1,16
7,0.560266318041238,SHRINK,row_8,1,16
11,0.565992919971266,SHRINK,row_8,1,16
12,0.808906661211612,SHRINK,row_8,1,16
3,0.516678365429841,SHRINK_CAL,row_8,1,16
7,0.585749328709305,SHRINK_CAL,row_8,1,16
11,0.554875700578729,SHRINK_CAL,row_8,1,16
12,0.910577582053051,SHRINK_CAL,row_8,1,16
6,0.544486552824493,SHRINK,row_8,2,16
14,0.496417035459954,SHRINK,row_8,2,16
18,0.53466714768277,SHRINK,row_8,2,16
19,0.608245680740769,SHRINK,row_8,2,16
6,0.493321749239561,SHRINK_CAL,row_8,2,16
14,0.454776782331931,SHRINK_CAL,row_8,2,16
18,0.54998368657076,SHRINK_CAL,row_8,2,16
19,0.631721048562524,SHRINK_CAL,row_8,2,16
4,0.550212110012437,SHRINK,row_8,3,16
5,0.549358052812206,SHRINK,row_8,3,16
8,0.569980060463323,SHRINK,row_8,3,16
13,0.511415616232503,SHRINK,row_8,3,16
4,0.5324179751462,SHRINK_CAL,row_8,3,16
5,0.516058428558719,SHRINK_CAL,row_8,3,16
8,0.579191205510701,SHRINK_CAL,row_8,3,16
13,0.504303008086723,SHRINK_CAL,row_8,3,16
1,0.514657064536229,SHRINK,row_8,4,16
2,0.518072985832294,SHRINK,row_8,4,16
9,0.551170679756551,SHRINK,row_8,4,16
1,0.482045543692867,SHRINK_CAL,row_8,4,16
2,0.471401526012915,SHRINK_CAL,row_8,4,16
9,0.532904972293635,SHRINK_CAL,row_8,4,16
10,0.550042591834429,SHRINK,row_8,5,16
15,0.740567597812559,SHRINK,row_8,5,16
17,0.572170807208683,SHRINK,row_8,5,16
10,0.597994851656982,SHRINK_CAL,row_8,5,16
15,0.790390792358987,SHRINK_CAL,row_8,5,16
17,0.613583217901221,SHRINK_CAL,row_8,5,16
3,0.540526148614908,SHRINK,row_32,1,16
7,0.625136187461139,SHRINK,row_32,1,16
11,0.574258447919027,SHRINK,row_32,1,16
12,0.842112850064458,SHRINK,row_32,1,16
3,0.519710294069261,SHRINK_CAL,row_32,1,16
7,0.617116494800559,SHRINK_CAL,row_32,1,16
11,0.560320862220199,SHRINK_CAL,row_32,1,16
12,0.886213461607294,SHRINK_CAL,row_32,1,16
6,0.497183145769658,SHRINK,row_32,2,16
14,0.501215536461643,SHRINK,row_32,2,16
18,0.615553557584952,SHRINK,row_32,2,16
19,0.656945617072172,SHRINK,row_32,2,16
6,0.480197601725799,SHRINK_CAL,row_32,2,16
14,0.46437575466196,SHRINK_CAL,row_32,2,16
18,0.580464902381838,SHRINK_CAL,row_32,2,16
19,0.644015261498704,SHRINK_CAL,row_32,2,16
4,0.532114423384595,SHRINK,row_32,3,16
5,0.506215346319942,SHRINK,row_32,3,16
8,0.61331484598584,SHRINK,row_32,3,16
13,0.585024727537998,SHRINK,row_32,3,16
4,0.527547037653737,SHRINK_CAL,row_32,3,16
5,0.50864058298256,SHRINK_CAL,row_32,3,16
8,0.576981774681787,SHRINK_CAL,row_32,3,16
