Dropped,Test,Model,LogLoss,MPLogLoss,OriginalLogLoss,DeltaVsMP,ChangeVsOriginal
2,13,SHRINK,0.50151314530887,0.472900174228938,0.504344263616386,0.0286129710799319,-0.00283111830751526
2,13,SHRINK_CAL,0.506563760023142,0.472900174228938,0.519988299682991,0.0336635857942033,-0.0134245396598495
2,14,SHRINK,0.525621069512207,0.553606205262189,0.50660413489529,-0.027985135749982,0.0190169346169163
2,14,SHRINK_CAL,0.48626380878166,0.553606205262189,0.46850351800763,-0.0673423964805292,0.0177602907740297
2,15,SHRINK,0.666121024837134,0.646932780600119,0.687220786705446,0.0191882442370155,-0.0210997618683119
2,15,SHRINK_CAL,0.709103053713695,0.646932780600119,0.73018196616158,0.0621702731135764,-0.0210789124478845
2,16,SHRINK,0.582801357669658,0.583967647636903,0.581056138607808,-0.00116628996724522,0.00174521906184988
2,16,SHRINK_CAL,0.59370889323518,0.583967647636903,0.594474514572152,0.00974124559827649,-0.000765621336972
2,17,SHRINK,0.501758800759178,0.462144935700049,0.507540108699824,0.0396138650591292,-0.00578130794064613
2,17,SHRINK_CAL,0.507396932666337,0.462144935700049,0.525245048705133,0.0452519969662873,-0.0178481160387967
2,18,SHRINK,0.532970651004808,0.495520662074531,0.541411504530336,0.0374499889302778,-0.00844085352552781
2,18,SHRINK_CAL,0.546361881841897,0.495520662074531,0.564714773846678,0.0508412197673661,-0.0183528920047811
2,19,SHRINK,0.598496130034334,0.577480966672784,0.60654198226852,0.0210151633615502,-0.00804585223418597
2,19,SHRINK_CAL,0.624372652119307,0.577480966672784,0.637572178826561,0.0468916854465227,-0.0131995267072544
3,1,SHRINK,0.515270128500387,0.542269377813215,0.504111045300602,-0.0269992493128279,0.0111590831997855
3,1,SHRINK_CAL,0.484738562333119,0.542269377813215,0.472822149803365,-0.0575308154800961,0.0119164125297538
3,2,SHRINK,0.49949358326624,0.535291902290302,0.493503329704093,-0.0357983190240618,0.00599025356214722
3,2,SHRINK_CAL,0.453555147193478,0.535291902290302,0.445239203676264,-0.0817367550968244,0.00831594351721332
3,4,SHRINK,0.560623829929271,0.606096052269066,0.549142973921217,-0.0454722223397952,0.0114808560080533
3,4,SHRINK_CAL,0.535081751500427,0.606096052269066,0.511785708846286,-0.0710143007686386,0.0232960426541415
3,5,SHRINK,0.564864505531136,0.626324956473728,0.554770664673808,-0.0614604509425926,0.0100938408573278
3,5,SHRINK_CAL,0.521935701908373,0.626324956473728,0.500760130370691,-0.104389254565355,0.0211755715376817
3,6,SHRINK,0.578672087588783,0.659488406945279,0.568542616473014,-0.0808163193564965,0.0101294711157689
3,6,SHRINK_CAL,0.532209581070579,0.659488406945279,0.508914151821406,-0.1272788258747,0.0232954292491726
3,7,SHRINK,0.547271993783841,0.539410599924018,0.562916433946877,0.00786139385982287,-0.0156444401630366
3,7,SHRINK_CAL,0.567812072828209,0.539410599924018,0.577040735967006,0.0284014729041913,-0.00922866313879667
3,8,SHRINK,0.587522363190502,0.562018193660713,0.576037086062776,0.0255041695297882,0.0114852771277256
3,8,SHRINK_CAL,0.584904171004482,0.562018193660713,0.593978024596987,0.0228859773437682,-0.0090738535925049
3,9,SHRINK,0.513825165617492,0.542083385636849,0.526477395611344,-0.0282582200193569,-0.0126522299938522
3,9,SHRINK_CAL,0.507939653897471,0.542083385636849,0.509206182640851,-0.034143731739378,-0.00126652874338007
3,10,SHRINK,0.469472722540414,0.453170902905897,0.504213864131095,0.0163018196345167,-0.0347411415906813
3,10,SHRINK_CAL,0.506819403635686,0.453170902905897,0.519249761971312,0.0536485007297887,-0.0124303583356258
