Model,Tuning,InnerMeanGroupMAE,OuterConnGroup
GO6_ridge,10,8.39073994729745,10
GO6_knn,7,8.42548742433221,10
Core4_ridge,10,8.47775867123248,10
Mechanism10_ridge,100,8.47792182436505,10
MedianBaseline,0,8.48118602652651,10
GO6_huber,0.03,8.49616069792451,10
Core4_huber,0.03,8.5098613550335,10
Core4_ridge,3,8.55541133511332,10
All16_ridge,100,8.55814648060956,10
GO6_ridge,30,8.57237505169477,10
Core4_ridge,30,8.65015269156135,10
GO6_ridge,100,8.69598185827848,10
Core4_ridge,100,8.73225586447327,10
RNA128_knn,7,8.73406974269335,10
GO6_huber,0.1,8.87014678210467,10
Core4_huber,0.1,8.9274369276573,10
GO6_huber,0.3,8.94666434838064,10
Core4_huber,0.3,8.98367389982827,10
GO6_huber,1,9.00392306195276,10
Core4_huber,1,9.01742278044094,10
GO6_ridge,1,9.01943800333467,10
Core4_ridge,1,9.0195726263408,10
All16_ridge,0.3,9.34028060032178,10
Core4_ridge,0.3,9.55494020201943,10
GO6_knn,5,9.60747491545841,10
RNA128_knn,5,9.93229300369206,10
Core4_ridge,0.1,10.0111648296367,10
GO6_ridge,0.3,10.2367635267236,10
GO6_knn,3,10.3201295012203,10
BalancedMedianBaseline,0,10.4563263130175,10
All16_ridge,0.1,10.8769375796033,10
RNA128_knn,3,11.7705367079223,10
GO6_ridge,0.1,11.7770955071414,10
All16_ridge,10,7.7266522626807,11
Mechanism10_ridge,10,7.79498099954193,11
Mechanism10_ridge,30,7.92598580016262,11
All16_ridge,30,8.15680798508315,11
BalancedMedianBaseline,0,8.20870035628077,11
Core4_huber,0.01,8.27302578864618,11
GO6_huber,0.01,8.31807282004505,11
Mechanism10_ridge,100,8.35615715607265,11
GO6_ridge,3,8.3905409231974,11
All16_ridge,100,8.44738886230046,11
Core4_ridge,3,8.45927142968437,11
RNA128_knn,7,8.50501717873833,11
GO6_ridge,10,8.52129323937834,11
Core4_ridge,10,8.58344411865214,11
GO6_ridge,30,8.58802593517778,11
GO6_ridge,100,8.6047508816664,11
Core4_ridge,100,8.621732933718,11
Core4_ridge,30,8.62838451034005,11
Mechanism10_ridge,3,8.66257783049118,11
All16_ridge,3,8.66375954692219,11
GO6_ridge,1,8.66874658665589,11
GO6_huber,0.03,8.67878880229108,11
GO6_huber,1,8.70102313778639,11
Core4_huber,1,8.70972548929926,11
GO6_huber,0.3,8.72036092113881,11
Core4_huber,0.3,8.74486186538866,11
Core4_huber,0.03,8.74906756157777,11
GO6_huber,0.1,8.76212265407285,11
Core4_huber,0.1,8.81073405934445,11
Core4_ridge,1,8.84189440432134,11
MedianBaseline,0,9.03926970522069,11
Mechanism10_ridge,0.1,9.11111878930756,11
Core4_ridge,0.3,9.28392796877627,11
Mechanism10_ridge,1,9.31233512256583,11
Mechanism10_ridge,0.3,9.42967154178351,11
GO6_knn,7,9.55896235169035,11
Core4_ridge,0.1,9.69872716770515,11
RNA128_knn,5,9.80682927614554,11
All16_ridge,1,9.86201486755534,11
GO6_knn,5,9.90648662922925,11
GO6_ridge,0.3,10.1218928484945,11
GO6_knn,3,10.8497986706583,11
RNA128_knn,3,11.0676321931257,11
All16_ridge,0.3,11.2219409566931,11
GO6_ridge,0.1,11.5709019839009,11
All16_ridge,0.1,12.515109589935,11
Mechanism10_ridge,10,8.46718951925602,12
All16_ridge,10,8.50732606624445,12
Mechanism10_ridge,0.1,8.73092647263767,12
Mechanism10_ridge,30,8.74892213050953,12
All16_ridge,30,8.99501601144128,12
Mechanism10_ridge,100,9.13009668240282,12
All16_ridge,100,9.22581247084654,12
GO6_ridge,100,9.39167579245018,12
Core4_ridge,100,9.39602002903292,12
Mechanism10_ridge,3,9.42007125226199,12
Core4_huber,0.01,9.42964459097901,12
All16_ridge,3,9.43619683598702,12
GO6_ridge,30,9.4625112766577,12
Core4_ridge,30,9.47305372705718,12
GO6_huber,0.01,9.49679174911187,12
GO6_ridge,10,9.53377939817345,12
Core4_ridge,10,9.54764573905464,12
RNA128_knn,7,9.54838996491124,12
GO6_ridge,3,9.59097035080725,12
GO6_huber,0.03,9.60248305139516,12
MedianBaseline,0,9.6313318019398,12
Mechanism10_ridge,0.3,9.72783185059602,12
GO6_knn,7,9.74573126902828,12
Core4_ridge,3,9.7578559159767,12
Core4_huber,0.03,9.76433170016822,12
GO6_huber,1,9.7887268359559,12
Core4_huber,1,9.79663630024862,12
GO6_huber,0.3,9.80803184532786,12
GO6_huber,0.1,9.82270824729118,12
Core4_huber,0.3,9.83410338850426,12
GO6_ridge,1,9.88984304947845,12
Core4_huber,0.1,9.91929403365828,12
Mechanism10_ridge,1,10.0230290160295,12
Core4_ridge,1,10.2461306026459,12
GO6_knn,5,10.5544710020843,12
All16_ridge,1,10.635752103744,12
Core4_ridge,0.3,10.791608174413,12
BalancedMedianBaseline,0,11.0097600902522,12
GO6_knn,3,11.1746433279132,12
GO6_ridge,0.3,11.2468605496997,12
Core4_ridge,0.1,11.2634200657903,12
RNA128_knn,5,11.5795869265608,12
All16_ridge,0.3,11.7057541009393,12
All16_ridge,0.1,12.3954079731735,12
RNA128_knn,3,12.6099243892765,12
GO6_ridge,0.1,12.7379430580791,12
Mechanism10_ridge,10,8.8291336227997,13
All16_ridge,10,8.82956004515411,13
Mechanism10_ridge,30,9.10979166391637,13
All16_ridge,30,9.33609981264532,13
Core4_huber,0.01,9.43415819623788,13
Mechanism10_ridge,100,9.49687506543398,13
GO6_huber,0.01,9.5802579148133,13
All16_ridge,100,9.58619160965208,13
GO6_ridge,3,9.60888415518449,13
Core4_ridge,100,9.73905266207752,13
GO6_ridge,100,9.74182253682611,13
Core4_ridge,10,9.74587554322533,13
GO6_ridge,10,9.74874460640533,13
GO6_knn,7,9.75955582161027,13
Core4_ridge,30,9.76712256337525,13
GO6_ridge,30,9.77203079952081,13
All16_ridge,3,9.77649607570609,13
Mechanism10_ridge,3,9.80718584034046,13
GO6_ridge,1,9.81432229500995,13
Core4_ridge,3,9.81933326364263,13
GO6_knn,5,9.91800014460151,13
RNA128_knn,7,10.0178354466415,13
Core4_huber,0.03,10.0771096246056,13
GO6_huber,1,10.1389457840452,13
Core4_huber,1,10.1424379016591,13
GO6_huber,0.03,10.1442334240876,13
GO6_huber,0.3,10.1707775683313,13
Core4_huber,0.3,10.1803305505801,13
Core4_ridge,1,10.1943285705121,13
GO6_huber,0.1,10.2347896730805,13
MedianBaseline,0,10.2463572660937,13
Core4_huber,0.1,10.2516680181217,13
Mechanism10_ridge,0.1,10.3984797476421,13
Mechanism10_ridge,1,10.5568757236888,13
Core4_ridge,0.3,10.6137650397005,13
Mechanism10_ridge,0.3,10.7072618762446,13
Core4_ridge,0.1,11.0256501166815,13
GO6_ridge,0.3,11.0589393000982,13
All16_ridge,1,11.0604354002285,13
BalancedMedianBaseline,0,11.5395330649244,13
RNA128_knn,5,11.7729167148133,13
All16_ridge,0.3,12.3559076892817,13
GO6_ridge,0.1,12.6498198537967,13
GO6_knn,3,12.681612639149,13
All16_ridge,0.1,13.444301509703,13
RNA128_knn,3,13.8360888369058,13
All16_ridge,10,8.33754901426558,14
Mechanism10_ridge,10,8.49856684960316,14
Mechanism10_ridge,30,8.75602685993669,14
All16_ridge,30,8.92558427309622,14
Mechanism10_ridge,0.1,8.99223966959485,14
MedianBaseline,0,9.06041607282995,14
GO6_ridge,10,9.07554051913834,14
GO6_huber,0.01,9.08332886779211,14
Core4_huber,0.03,9.11249509695819,14
Core4_ridge,10,9.13216682249887,14
Mechanism10_ridge,100,9.15146063124597,14
Core4_ridge,30,9.19955048001846,14
All16_ridge,100,9.22298659945764,14
GO6_huber,0.03,9.23052652361443,14
All16_ridge,3,9.24175193711523,14
GO6_ridge,30,9.2867560805518,14
GO6_ridge,3,9.31374790057607,14
Core4_ridge,100,9.31673714653661,14
GO6_ridge,100,9.35144086952639,14
Mechanism10_ridge,3,9.39444219147621,14
Core4_huber,0.1,9.46284058251084,14
Core4_huber,0.3,9.5726128763631,14
GO6_huber,0.1,9.5819956068549,14
Core4_huber,0.01,9.60523814702361,14
Core4_huber,1,9.6054230841689,14
GO6_ridge,1,9.60759765892851,14
GO6_huber,0.3,9.61526974685167,14
GO6_huber,1,9.61932907175307,14
Mechanism10_ridge,0.3,9.65722324604882,14
Core4_ridge,3,9.66350049185777,14
GO6_knn,7,9.68474142328993,14
Mechanism10_ridge,1,9.87679113049208,14
Core4_ridge,1,10.0339415190319,14
Core4_ridge,0.3,10.2817166900406,14
All16_ridge,1,10.3827192489857,14
GO6_knn,3,10.4028758200265,14
GO6_ridge,0.3,10.4497504799017,14
Core4_ridge,0.1,10.5805627943888,14
GO6_knn,5,10.6189443314464,14
RNA128_knn,7,10.8963465506392,14
BalancedMedianBaseline,0,11.035556359321,14
All16_ridge,0.3,11.4770141473844,14
GO6_ridge,0.1,11.491184781958,14
RNA128_knn,5,11.5519869479152,14
All16_ridge,0.1,12.6014980034373,14
RNA128_knn,3,13.5032451637717,14
Mechanism10_ridge,10,8.49454474186692,15
All16_ridge,10,8.50839663719873,15
Mechanism10_ridge,30,8.77860332544961,15
All16_ridge,30,9.03298727119322,15
MedianBaseline,0,9.15233676620763,15
Mechanism10_ridge,100,9.21497703716671,15
All16_ridge,100,9.31635875832642,15
Mechanism10_ridge,3,9.41684340501241,15
Core4_ridge,100,9.48846695513027,15
GO6_huber,0.01,9.4920133049744,15
GO6_ridge,100,9.49425496870794,15
All16_ridge,3,9.49697881365534,15
Core4_ridge,10,9.51411708672896,15
Core4_ridge,30,9.51712445249788,15
GO6_ridge,30,9.53279475187168,15
GO6_ridge,3,9.54039517350987,15
GO6_ridge,10,9.54760088526021,15
Core4_huber,0.01,9.59012816693469,15
Core4_huber,0.03,9.71265770042766,15
Core4_huber,1,9.74955705227112,15
GO6_huber,1,9.75037194902763,15
Core4_huber,0.3,9.78583062371542,15
Core4_ridge,3,9.78730176959311,15
