RowOrder,PXD,SampleGroup,Category,DisplayGroup,Dataset,SampleID,ConditionLabel,SampleClass,ObservationType,SourceMode,SourceFile,ReferencePXD,ProteinCount,DdrProteinCount,DdrFraction,DdrFractionPercentage,FrozenKlaProteinCount,FrozenKlaDdrProteinCount,FrozenKlaDdrFraction,FrozenReferenceProteinCount,FrozenReferenceDdrProteinCount,FrozenReferenceDdrFraction
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-073T,ESCC-073T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4552,256,0.0562390158172232,5.62390158172232,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-074T,ESCC-074T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5411,303,0.0559970430604325,5.59970430604325,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-075T,ESCC-075T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5000,257,0.0514,5.14,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-076T,ESCC-076T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4555,256,0.0562019758507135,5.62019758507135,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-077T,ESCC-077T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4998,257,0.0514205682272909,5.14205682272909,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-078T,ESCC-078T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5000,257,0.0514,5.14,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-079T,ESCC-079T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5413,303,0.0559763532237207,5.59763532237207,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-080T,ESCC-080T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4998,257,0.0514205682272909,5.14205682272909,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-081T,ESCC-081T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5003,257,0.0513691784929043,5.13691784929043,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-082T,ESCC-082T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5415,303,0.0559556786703601,5.59556786703601,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-083T,ESCC-083T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5415,302,0.0557710064635272,5.57710064635272,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-084T,ESCC-084T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5416,303,0.0559453471196455,5.59453471196455,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-085T,ESCC-085T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4556,256,0.0561896400351185,5.61896400351185,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-086T,ESCC-086T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5417,303,0.0559350193834226,5.59350193834226,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-087T,ESCC-087T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4553,256,0.0562266637381946,5.62266637381946,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-088T,ESCC-088T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5415,303,0.0559556786703601,5.59556786703601,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-089T,ESCC-089T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5412,303,0.0559866962305987,5.59866962305987,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-090T,ESCC-090T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5411,302,0.0558122343374607,5.58122343374607,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-091T,ESCC-091T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,4998,257,0.0514205682272909,5.14205682272909,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-092T,ESCC-092T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5002,257,0.0513794482207117,5.13794482207117,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-093T,ESCC-093T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5001,257,0.0513897220555889,5.13897220555889,1239,92,7.42534301856336,8083,420,5.19609056043548
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Whole proteome,ESCC-094T,ESCC-094T,ESCC tumor tissue,sample,external_tumor_reference_sample,data/PXD065830/supplementary/Dataset1.xlsx,PXD065830,5002,257,0.0513794482207117,5.13794482207117,1239,92,7.42534301856336,8083,420,5.19609056043548
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa1,PCa1,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,PXD066054,2028,137,0.0675542406311637,6.75542406311637,2125,143,6.72941176470588,8203,412,5.02255272461295
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa2,PCa2,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,PXD066054,1877,127,0.0676611614278103,6.76611614278103,2125,143,6.72941176470588,8203,412,5.02255272461295
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa3,PCa3,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,PXD066054,2052,141,0.0687134502923977,6.87134502923977,2125,143,6.72941176470588,8203,412,5.02255272461295
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa4,PCa4,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,PXD066054,2035,137,0.0673218673218673,6.73218673218673,2125,143,6.72941176470588,8203,412,5.02255272461295
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa5,PCa5,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,PXD066054,2102,143,0.0680304471931494,6.80304471931494,2125,143,6.72941176470588,8203,412,5.02255272461295
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Whole proteome,PCa1,PCa1,replicate,sample,deposited_sample_table,PXD066054/search_results/extracted/DA/Protein_Quant.tsv,PXD066054,7760,398,0.0512886597938144,5.12886597938144,2125,143,6.72941176470588,8203,412,5.02255272461295
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Whole proteome,PCa2,PCa2,replicate,sample,deposited_sample_table,PXD066054/search_results/extracted/DA/Protein_Quant.tsv,PXD066054,7213,366,0.0507417163454873,5.07417163454873,2125,143,6.72941176470588,8203,412,5.02255272461295
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Whole proteome,PCa3,PCa3,replicate,sample,deposited_sample_table,PXD066054/search_results/extracted/DA/Protein_Quant.tsv,PXD066054,7791,406,0.0521114106019766,5.21114106019766,2125,143,6.72941176470588,8203,412,5.02255272461295
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Whole proteome,PCa4,PCa4,replicate,sample,deposited_sample_table,PXD066054/search_results/extracted/DA/Protein_Quant.tsv,PXD066054,7675,387,0.0504234527687297,5.04234527687297,2125,143,6.72941176470588,8203,412,5.02255272461295
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Whole proteome,PCa5,PCa5,replicate,sample,deposited_sample_table,PXD066054/search_results/extracted/DA/Protein_Quant.tsv,PXD066054,7833,395,0.0504276777735223,5.04276777735223,2125,143,6.72941176470588,8203,412,5.02255272461295
12,PXD075377,HCC,cancer_tissue,HCC tissue,Whole proteome,Non-rec1,Non-rec1,Non-rec,sample,deposited_supplementary_table,PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,PXD065775,5188,271,0.0522359290670779,5.22359290670779,1798,121,6.72969966629588,5188,271,5.22359290670779
12,PXD075377,HCC,cancer_tissue,HCC tissue,Whole proteome,Non-rec2,Non-rec2,Non-rec,sample,deposited_supplementary_table,PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,PXD065775,5188,271,0.0522359290670779,5.22359290670779,1798,121,6.72969966629588,5188,271,5.22359290670779
12,PXD075377,HCC,cancer_tissue,HCC tissue,Whole proteome,Non-rec3,Non-rec3,Non-rec,sample,deposited_supplementary_table,PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,PXD065775,5188,271,0.0522359290670779,5.22359290670779,1798,121,6.72969966629588,5188,271,5.22359290670779
12,PXD075377,HCC,cancer_tissue,HCC tissue,Whole proteome,Non-rec4,Non-rec4,Non-rec,sample,deposited_supplementary_table,PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,PXD065775,5188,271,0.0522359290670779,5.22359290670779,1798,121,6.72969966629588,5188,271,5.22359290670779
12,PXD075377,HCC,cancer_tissue,HCC tissue,Whole proteome,Rec1,Rec1,Rec,sample,deposited_supplementary_table,PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,PXD065775,5188,271,0.0522359290670779,5.22359290670779,1798,121,6.72969966629588,5188,271,5.22359290670779
12,PXD075377,HCC,cancer_tissue,HCC tissue,Whole proteome,Rec2,Rec2,Rec,sample,deposited_supplementary_table,PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,PXD065775,5188,271,0.0522359290670779,5.22359290670779,1798,121,6.72969966629588,5188,271,5.22359290670779
12,PXD075377,HCC,cancer_tissue,HCC tissue,Whole proteome,Rec3,Rec3,Rec,sample,deposited_supplementary_table,PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,PXD065775,5188,271,0.0522359290670779,5.22359290670779,1798,121,6.72969966629588,5188,271,5.22359290670779
12,PXD075377,HCC,cancer_tissue,HCC tissue,Whole proteome,Rec4,Rec4,Rec,sample,deposited_supplementary_table,PXD065775/search_results/20170330_01-24_patients_iTRAQ.xlsx,PXD065775,5188,271,0.0522359290670779,5.22359290670779,1798,121,6.72969966629588,5188,271,5.22359290670779
14,PXD060185,MCF7,cancer_cells,MCF7 cells,Lactylome (Kla),A,A,single,sample,deposited_sample_table,PXD060185/search_results/RESULT/combined/txt/La (K)Sites.txt,PXD030304,1235,132,0.106882591093117,10.6882591093117,1235,132,10.6882591093117,3099,209,6.74411100354953
17,PXD066351,HCT116 control and Roseburia co-culture,cancer_cells,HCT116 cells (control and Roseburia co-culture),Whole proteome,NC116,NC116,control,sample,deposited_sample_table,PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv,PXD066351,8075,504,0.0624148606811146,6.24148606811146,2398,253,10.5504587155963,8130,504,6.19926199261993
17,PXD066351,HCT116 control and Roseburia co-culture,cancer_cells,HCT116 cells (control and Roseburia co-culture),Whole proteome,R116,R116,Roseburia co-culture,sample,deposited_sample_table,PXD066351/search_results/XB01472B1DA-Protein_Quant.tsv,PXD066351,8048,499,0.0620029821073559,6.20029821073559,2398,253,10.5504587155963,8130,504,6.19926199261993
18,PXD028488,TALL-104,cancer_cells,TALL-104 cells (sodium lactate),Lactylome (Kla),Sample 1,Sample 1,replicate,sample,deposited_sample_table,PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/proteins.csv,PXD028488,1662,29,0.0174488567990373,1.74488567990373,368,37,10.054347826087,3734,253,6.77557579003749
18,PXD028488,TALL-104,cancer_cells,TALL-104 cells (sodium lactate),Lactylome (Kla),Sample 2,Sample 2,replicate,sample,deposited_sample_table,PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/proteins.csv,PXD028488,1686,30,0.0177935943060498,1.77935943060498,368,37,10.054347826087,3734,253,6.77557579003749
18,PXD028488,TALL-104,cancer_cells,TALL-104 cells (sodium lactate),Lactylome (Kla),Sample 3,Sample 3,replicate,sample,deposited_sample_table,PXD028488/search_results/Enrichment-Search files/TALL-NALAC-Search files/proteins.csv,PXD028488,1678,31,0.0184743742550656,1.84743742550656,368,37,10.054347826087,3734,253,6.77557579003749
18,PXD028488,TALL-104,cancer_cells,TALL-104 cells (sodium lactate),Whole proteome,Sample 1,Sample 1,replicate,sample,deposited_sample_table,PXD028488/search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/proteins.csv,PXD028488,3109,220,0.0707623029913155,7.07623029913155,368,37,10.054347826087,3734,253,6.77557579003749
18,PXD028488,TALL-104,cancer_cells,TALL-104 cells (sodium lactate),Whole proteome,Sample 2,Sample 2,replicate,sample,deposited_sample_table,PXD028488/search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/proteins.csv,PXD028488,3176,215,0.0676952141057935,6.76952141057935,368,37,10.054347826087,3734,253,6.77557579003749
18,PXD028488,TALL-104,cancer_cells,TALL-104 cells (sodium lactate),Whole proteome,Sample 3,Sample 3,replicate,sample,deposited_sample_table,PXD028488/search_results/Nonenrichment-Search files/TALL-Nonenrichment-Search files/proteins.csv,PXD028488,3110,210,0.067524115755627,6.7524115755627,368,37,10.054347826087,3734,253,6.77557579003749
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT1KO_rep1,SIRT1KO_rep1,SIRT1 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,PXD050147,1825,212,0.116164383561644,11.6164383561644,2602,285,10.9531129900077,6772,450,6.64500886001181
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT1KO_rep2,SIRT1KO_rep2,SIRT1 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,PXD050147,1885,218,0.115649867374005,11.5649867374005,2602,285,10.9531129900077,6772,450,6.64500886001181
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT1KO_rep3,SIRT1KO_rep3,SIRT1 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,PXD050147,1708,197,0.115339578454333,11.5339578454333,2602,285,10.9531129900077,6772,450,6.64500886001181
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT3KO_rep1,SIRT3KO_rep1,SIRT3 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,PXD050147,1831,214,0.116876024030584,11.6876024030584,2602,285,10.9531129900077,6772,450,6.64500886001181
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT3KO_rep2,SIRT3KO_rep2,SIRT3 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,PXD050147,1596,188,0.117794486215539,11.7794486215539,2602,285,10.9531129900077,6772,450,6.64500886001181
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),SIRT3KO_rep3,SIRT3KO_rep3,SIRT3 KO,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,PXD050147,1898,223,0.117492096944152,11.7492096944152,2602,285,10.9531129900077,6772,450,6.64500886001181
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),WT_rep1,WT_rep1,WT,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,PXD050147,1222,144,0.117839607201309,11.7839607201309,2602,285,10.9531129900077,6772,450,6.64500886001181
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),WT_rep2,WT_rep2,WT,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,PXD050147,1191,140,0.117548278757347,11.7548278757347,2602,285,10.9531129900077,6772,450,6.64500886001181
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Lactylome (Kla),WT_rep3,WT_rep3,WT,sample,deposited_sample_table,PXD050147/search_results/Lactyl_K_Sites.txt,PXD050147,1339,158,0.117998506348021,11.7998506348021,2602,285,10.9531129900077,6772,450,6.64500886001181
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Whole proteome,SIRT1KO_pro_rep1,SIRT1KO_pro_rep1,SIRT1 KO,sample,deposited_sample_table,PXD050147/search_results/SIRT_proteinGroups.txt,PXD050147,5921,411,0.0694139503462253,6.94139503462253,2602,285,10.9531129900077,6772,450,6.64500886001181
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Whole proteome,SIRT1KO_pro_rep2,SIRT1KO_pro_rep2,SIRT1 KO,sample,deposited_sample_table,PXD050147/search_results/SIRT_proteinGroups.txt,PXD050147,5955,399,0.0670025188916877,6.70025188916877,2602,285,10.9531129900077,6772,450,6.64500886001181
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Whole proteome,SIRT1KO_pro_rep3,SIRT1KO_pro_rep3,SIRT1 KO,sample,deposited_sample_table,PXD050147/search_results/SIRT_proteinGroups.txt,PXD050147,6005,406,0.0676103247293922,6.76103247293922,2602,285,10.9531129900077,6772,450,6.64500886001181
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Whole proteome,SIRT3KO_pro_rep1,SIRT3KO_pro_rep1,SIRT3 KO,sample,deposited_sample_table,PXD050147/search_results/SIRT_proteinGroups.txt,PXD050147,6036,418,0.0692511597084162,6.92511597084162,2602,285,10.9531129900077,6772,450,6.64500886001181
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Whole proteome,SIRT3KO_pro_rep2,SIRT3KO_pro_rep2,SIRT3 KO,sample,deposited_sample_table,PXD050147/search_results/SIRT_proteinGroups.txt,PXD050147,6099,416,0.0682079029349074,6.82079029349074,2602,285,10.9531129900077,6772,450,6.64500886001181
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Whole proteome,SIRT3KO_pro_rep3,SIRT3KO_pro_rep3,SIRT3 KO,sample,deposited_sample_table,PXD050147/search_results/SIRT_proteinGroups.txt,PXD050147,6078,419,0.068937150378414,6.8937150378414,2602,285,10.9531129900077,6772,450,6.64500886001181
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Whole proteome,WT_pro_rep1,WT_pro_rep1,WT,sample,deposited_sample_table,PXD050147/search_results/SIRT_proteinGroups.txt,PXD050147,6069,406,0.0668973471741638,6.68973471741638,2602,285,10.9531129900077,6772,450,6.64500886001181
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Whole proteome,WT_pro_rep2,WT_pro_rep2,WT,sample,deposited_sample_table,PXD050147/search_results/SIRT_proteinGroups.txt,PXD050147,5938,398,0.0670259346581341,6.70259346581341,2602,285,10.9531129900077,6772,450,6.64500886001181
19,PXD050147,HepG2 WT and SIRT1 or SIRT3 KO,cancer_cells,"HepG2 cells (WT, SIRT1 KO and SIRT3 KO)",Whole proteome,WT_pro_rep3,WT_pro_rep3,WT,sample,deposited_sample_table,PXD050147/search_results/SIRT_proteinGroups.txt,PXD050147,5970,400,0.067001675041876,6.7001675041876,2602,285,10.9531129900077,6772,450,6.64500886001181
20,PXD054919,A549,cancer_cells,A549 cells,Lactylome (Kla),A549-1,A549-1,replicate,sample,deposited_supplementary_table,PXD054919/supplementary/41419_2025_8113_MOESM2_ESM.xlsx,PXD030304,1150,110,0.0956521739130435,9.56521739130435,1220,116,9.50819672131148,3448,226,6.55452436194896
20,PXD054919,A549,cancer_cells,A549 cells,Lactylome (Kla),A549-2,A549-2,replicate,sample,deposited_supplementary_table,PXD054919/supplementary/41419_2025_8113_MOESM2_ESM.xlsx,PXD030304,1202,115,0.0956738768718802,9.56738768718802,1220,116,9.50819672131148,3448,226,6.55452436194896
20,PXD054919,A549,cancer_cells,A549 cells,Lactylome (Kla),A549-3,A549-3,replicate,sample,deposited_supplementary_table,PXD054919/supplementary/41419_2025_8113_MOESM2_ESM.xlsx,PXD030304,1206,115,0.0953565505804312,9.53565505804312,1220,116,9.50819672131148,3448,226,6.55452436194896
21,PXD060185,MDA-MB-468,cancer_cells,MDA-MB-468 cells,Lactylome (Kla),B,B,single,sample,deposited_sample_table,PXD060185/search_results/RESULT/combined/txt/La (K)Sites.txt,PXD030304,1612,196,0.121588089330025,12.1588089330025,1612,196,12.1588089330025,3760,230,6.11702127659574
22,PXD060185,T-47D,cancer_cells,T-47D cells,Lactylome (Kla),D,D,single,sample,deposited_sample_table,PXD060185/search_results/RESULT/combined/txt/La (K)Sites.txt,PXD030304,1301,159,0.122213681783244,12.2213681783244,1301,159,12.2213681783244,3516,228,6.48464163822526
23,PXD063266,PC-3M,cancer_cells,PC-3M cells,Lactylome (Kla),1,1,replicate,sample,deposited_supplementary_table,PXD063266/search_results/LactylSites.xlsx,PXD022005,348,41,0.117816091954023,11.7816091954023,384,41,10.6770833333333,8049,262,3.25506274071313
23,PXD063266,PC-3M,cancer_cells,PC-3M cells,Lactylome (Kla),2,2,replicate,sample,deposited_supplementary_table,PXD063266/search_results/LactylSites.xlsx,PXD022005,145,24,0.16551724137931,16.551724137931,384,41,10.6770833333333,8049,262,3.25506274071313
23,PXD063266,PC-3M,cancer_cells,PC-3M cells,Lactylome (Kla),3,3,replicate,sample,deposited_supplementary_table,PXD063266/search_results/LactylSites.xlsx,PXD022005,216,28,0.12962962962963,12.962962962963,384,41,10.6770833333333,8049,262,3.25506274071313
24,PXD070007,glioblastoma stem cells,cancer_cells,Glioblastoma stem-cell models,Whole proteome,G2907,G2907,model,sample,deposited_supplementary_table,PXD069969/search_results/SA206LQB1_Annotation.xlsx,PXD069969,6966,442,0.063451047947172,6.3451047947172,2564,238,9.2823712948518,8374,495,5.91115357057559
24,PXD070007,glioblastoma stem cells,cancer_cells,Glioblastoma stem-cell models,Whole proteome,G3028,G3028,model,sample,deposited_supplementary_table,PXD069969/search_results/SA206LQB1_Annotation.xlsx,PXD069969,6877,439,0.0638359749890941,6.38359749890941,2564,238,9.2823712948518,8374,495,5.91115357057559
24,PXD070007,glioblastoma stem cells,cancer_cells,Glioblastoma stem-cell models,Whole proteome,G3264,G3264,model,sample,deposited_supplementary_table,PXD069969/search_results/SA206LQB1_Annotation.xlsx,PXD069969,6870,436,0.0634643377001456,6.34643377001456,2564,238,9.2823712948518,8374,495,5.91115357057559
24,PXD070007,glioblastoma stem cells,cancer_cells,Glioblastoma stem-cell models,Whole proteome,GSC23,GSC23,model,sample,deposited_supplementary_table,PXD069969/search_results/SA206LQB1_Annotation.xlsx,PXD069969,6928,451,0.0650981524249423,6.50981524249423,2564,238,9.2823712948518,8374,495,5.91115357057559
24,PXD070007,glioblastoma stem cells,cancer_cells,Glioblastoma stem-cell models,Whole proteome,MES28,MES28,model,sample,deposited_supplementary_table,PXD069969/search_results/SA206LQB1_Annotation.xlsx,PXD069969,6947,456,0.0656398445372103,6.56398445372103,2564,238,9.2823712948518,8374,495,5.91115357057559
24,PXD070007,glioblastoma stem cells,cancer_cells,Glioblastoma stem-cell models,Whole proteome,RKI,RKI,model,sample,deposited_supplementary_table,PXD069969/search_results/SA206LQB1_Annotation.xlsx,PXD069969,7228,452,0.0625345877144438,6.25345877144438,2564,238,9.2823712948518,8374,495,5.91115357057559
