ConnGroup,LogLoss,Model,candidate_lambda,OuterConnGroup
4,0.539962678438023,ME_P,0.3,10
17,0.497421805374059,ME_P,0.3,10
2,0.419148563418744,ME_P,0.3,10
14,0.496402816319594,ME_P,0.3,10
15,0.704375521397321,ME_P,0.3,10
5,0.502677759483768,ME_P,0.3,10
13,0.531374258746304,ME_P,0.3,10
16,0.58961355317517,ME_P,0.3,10
19,0.615476986504164,ME_P,0.3,10
7,0.6101735897984,ME_P,1,10
8,0.638630794374361,ME_P,1,10
9,0.535914651924335,ME_P,1,10
18,0.606520180278274,ME_P,1,10
6,0.44155790376408,ME_P,1,10
11,0.60195470396216,ME_P,1,10
12,0.947119406654722,ME_P,1,10
1,0.518841839424896,ME_P,1,10
3,0.576579139383793,ME_P,1,10
4,0.539904230658778,ME_P,1,10
17,0.497516478532178,ME_P,1,10
2,0.419167452228487,ME_P,1,10
14,0.496397819007381,ME_P,1,10
15,0.704362993455896,ME_P,1,10
5,0.502627980695774,ME_P,1,10
13,0.531450253592341,ME_P,1,10
16,0.589635225277527,ME_P,1,10
19,0.615513763778061,ME_P,1,10
7,0.594866080200654,ME2P,0.05,10
8,0.611538768595922,ME2P,0.05,10
9,0.531689691297157,ME2P,0.05,10
18,0.655061352198595,ME2P,0.05,10
6,0.389002951120464,ME2P,0.05,10
11,0.612268479014758,ME2P,0.05,10
12,1.02447822853225,ME2P,0.05,10
1,0.515328905659777,ME2P,0.05,10
3,0.579617476131451,ME2P,0.05,10
4,0.543419013735342,ME2P,0.05,10
17,0.499396011119677,ME2P,0.05,10
2,0.40856859123808,ME2P,0.05,10
14,0.473268560808748,ME2P,0.05,10
15,0.723174801998881,ME2P,0.05,10
5,0.506831335965395,ME2P,0.05,10
13,0.536722327488744,ME2P,0.05,10
16,0.583887937363783,ME2P,0.05,10
19,0.620647768181682,ME2P,0.05,10
7,0.594870927076421,ME2P,0.1,10
8,0.611543686468082,ME2P,0.1,10
9,0.5316923499338,ME2P,0.1,10
18,0.655060666635164,ME2P,0.1,10
6,0.389003302232177,ME2P,0.1,10
11,0.612265065005982,ME2P,0.1,10
12,1.0244596479776,ME2P,0.1,10
1,0.515327217940862,ME2P,0.1,10
3,0.579612797275319,ME2P,0.1,10
4,0.543414801203294,ME2P,0.1,10
17,0.499402683727427,ME2P,0.1,10
2,0.408571402536251,ME2P,0.1,10
14,0.473270349402585,ME2P,0.1,10
15,0.723171076534078,ME2P,0.1,10
5,0.506827904271158,ME2P,0.1,10
13,0.53672762541577,ME2P,0.1,10
16,0.583890165220723,ME2P,0.1,10
19,0.620650093648558,ME2P,0.1,10
7,0.594890309376006,ME2P,0.3,10
8,0.611563353136342,ME2P,0.3,10
9,0.531702982455377,ME2P,0.3,10
18,0.65505793435751,ME2P,0.3,10
6,0.38900471186273,ME2P,0.3,10
11,0.612251422234246,ME2P,0.3,10
12,1.02438536899919,ME2P,0.3,10
1,0.515320474491722,ME2P,0.3,10
3,0.579594094529699,ME2P,0.3,10
4,0.543397962496075,ME2P,0.3,10
17,0.499429368694501,ME2P,0.3,10
2,0.408582647113176,ME2P,0.3,10
14,0.473277505258688,ME2P,0.3,10
15,0.723156189411147,ME2P,0.3,10
5,0.506814185694237,ME2P,0.3,10
13,0.536748813867491,ME2P,0.3,10
16,0.583899077626253,ME2P,0.3,10
19,0.620659396039278,ME2P,0.3,10
7,0.594958081952821,ME2P,1,10
8,0.611632125809624,ME2P,1,10
9,0.531740170794233,ME2P,1,10
18,0.655048496708241,ME2P,1,10
6,0.389009710710981,ME2P,1,10
11,0.612203839177021,ME2P,1,10
12,1.02412593600444,ME2P,1,10
1,0.515296965782882,ME2P,1,10
3,0.579528794339673,ME2P,1,10
4,0.543339170624417,ME2P,1,10
17,0.499522697309719,ME2P,1,10
2,0.408621995348002,ME2P,1,10
14,0.47330256931572,ME2P,1,10
15,0.723104269641234,ME2P,1,10
5,0.506766273787339,ME2P,1,10
13,0.536822932441219,ME2P,1,10
16,0.583930283302092,ME2P,1,10
19,0.620691960945685,ME2P,1,10
7,0.692644870657748,XEN,0.05,10
8,0.712181982390074,XEN,0.05,10
9,0.583391130931497,XEN,0.05,10
18,0.749705901676374,XEN,0.05,10
6,0.39298804605884,XEN,0.05,10
11,0.673508456608673,XEN,0.05,10
12,0.980959414252241,XEN,0.05,10
1,0.558165160833643,XEN,0.05,10
3,0.602726198789233,XEN,0.05,10
4,0.546803102182618,XEN,0.05,10
17,0.689043803800634,XEN,0.05,10
2,0.435547340060273,XEN,0.05,10
14,0.576313796056344,XEN,0.05,10
15,0.841960611797017,XEN,0.05,10
5,0.46940499084344,XEN,0.05,10
13,0.690863238107495,XEN,0.05,10
16,0.675122473474277,XEN,0.05,10
19,0.734372248571966,XEN,0.05,10
7,0.692646654739491,XEN,0.1,10
8,0.712183925462138,XEN,0.1,10
9,0.583393015860018,XEN,0.1,10
18,0.749702648678065,XEN,0.1,10
6,0.392991094946614,XEN,0.1,10
11,0.673506524243967,XEN,0.1,10
12,0.980952459593265,XEN,0.1,10
1,0.558166880185294,XEN,0.1,10
3,0.602726575604091,XEN,0.1,10
4,0.5468042475673,XEN,0.1,10
17,0.689044418999158,XEN,0.1,10
2,0.435552718536061,XEN,0.1,10
14,0.576312846256187,XEN,0.1,10
15,0.841953091324316,XEN,0.1,10
5,0.469406914084894,XEN,0.1,10
13,0.690863750549895,XEN,0.1,10
16,0.675124147257996,XEN,0.1,10
19,0.734371546183922,XEN,0.1,10
7,0.69265378750665,XEN,0.3,10
8,0.712191693893131,XEN,0.3,10
9,0.583400552706569,XEN,0.3,10
18,0.749689647043229,XEN,0.3,10
6,0.393003290662498,XEN,0.3,10
11,0.673498797758125,XEN,0.3,10
12,0.980924646915694,XEN,0.3,10
1,0.558173755158972,XEN,0.3,10
3,0.602728082950459,XEN,0.3,10
4,0.546808827910971,XEN,0.3,10
17,0.689046879763475,XEN,0.3,10
2,0.435574224004647,XEN,0.3,10
14,0.576309049524339,XEN,0.3,10
15,0.841923026043924,XEN,0.3,10
5,0.46941460445676,XEN,0.3,10
13,0.690865800674839,XEN,0.3,10
16,0.67513084031566,XEN,0.3,10
19,0.734368738577213,XEN,0.3,10
7,0.692678707416601,XEN,1,10
8,0.712218834879109,XEN,1,10
9,0.583426895595689,XEN,1,10
18,0.749644271513478,XEN,1,10
6,0.393045977692388,XEN,1,10
11,0.673471792447976,XEN,1,10
12,0.980827377551003,XEN,1,10
1,0.558197786957773,XEN,1,10
3,0.602733359746099,XEN,1,10
4,0.546824844075158,XEN,1,10
17,0.689055492051254,XEN,1,10
2,0.435649387055684,XEN,1,10
14,0.576295791979472,XEN,1,10
15,0.841818006395828,XEN,1,10
5,0.469441488124747,XEN,1,10
13,0.69087298056701,XEN,1,10
16,0.675154239876109,XEN,1,10
19,0.734358936413002,XEN,1,10
7,0.565773024111049,MP_cal,0.05,11
8,0.590987771764503,MP_cal,0.05,11
9,0.542976865941805,MP_cal,0.05,11
18,0.517943007544057,MP_cal,0.05,11
6,0.551493977040291,MP_cal,0.05,11
10,0.475521874079961,MP_cal,0.05,11
12,0.786611249254026,MP_cal,0.05,11
1,0.588707289598184,MP_cal,0.05,11
3,0.636875080890703,MP_cal,0.05,11
4,0.623844524208172,MP_cal,0.05,11
17,0.458354578984785,MP_cal,0.05,11
2,0.524377066555974,MP_cal,0.05,11
14,0.58280191183302,MP_cal,0.05,11
15,0.633962576482592,MP_cal,0.05,11
5,0.59519074040842,MP_cal,0.05,11
13,0.500788286783845,MP_cal,0.05,11
16,0.581277060341331,MP_cal,0.05,11
19,0.571588892446685,MP_cal,0.05,11
7,0.565776902571328,MP_cal,0.1,11
8,0.590989541413929,MP_cal,0.1,11
9,0.542978237694254,MP_cal,0.1,11
18,0.51795197988942,MP_cal,0.1,11
6,0.551487650942251,MP_cal,0.1,11
10,0.475532301570239,MP_cal,0.1,11
12,0.786605820000684,MP_cal,0.1,11
1,0.58870094567132,MP_cal,0.1,11
3,0.636865675114555,MP_cal,0.1,11
4,0.623835624054814,MP_cal,0.1,11
17,0.458362864880965,MP_cal,0.1,11
2,0.524373599951408,MP_cal,0.1,11
14,0.582793940879181,MP_cal,0.1,11
15,0.63396105240837,MP_cal,0.1,11
5,0.595184001058941,MP_cal,0.1,11
13,0.500794289578941,MP_cal,0.1,11
16,0.58127736334677,MP_cal,0.1,11
19,0.571591986057451,MP_cal,0.1,11
7,0.565792416219886,MP_cal,0.3,11
8,0.590996625094409,MP_cal,0.3,11
9,0.542983728433744,MP_cal,0.3,11
18,0.517987860065196,MP_cal,0.3,11
6,0.551462363843593,MP_cal,0.3,11
10,0.4755740003541,MP_cal,0.3,11
12,0.786584121058597,MP_cal,0.3,11
1,0.588675590009897,MP_cal,0.3,11
3,0.636828078666333,MP_cal,0.3,11
4,0.623800047974677,MP_cal,0.3,11
17,0.458396001317706,MP_cal,0.3,11
2,0.524359750479198,MP_cal,0.3,11
14,0.582762085822617,MP_cal,0.3,11
15,0.633954970840806,MP_cal,0.3,11
5,0.595157060849639,MP_cal,0.3,11
13,0.500818298113331,MP_cal,0.3,11
16,0.58127858257125,MP_cal,0.3,11
19,0.571604362046741,MP_cal,0.3,11
7,0.565846711468392,MP_cal,1,11
8,0.591021481763191,MP_cal,1,11
9,0.543002992825171,MP_cal,1,11
18,0.518113324833865,MP_cal,1,11
6,0.551374076349296,MP_cal,1,11
10,0.475719805465176,MP_cal,1,11
12,0.78650840186075,MP_cal,1,11
1,0.588587097131887,MP_cal,1,11
3,0.636696826133772,MP_cal,1,11
4,0.623675840049204,MP_cal,1,11
17,0.458511888883573,MP_cal,1,11
2,0.52431149015966,MP_cal,1,11
14,0.582650954387777,MP_cal,1,11
15,0.633933870306315,MP_cal,1,11
5,0.595062986182024,MP_cal,1,11
13,0.50090229461845,MP_cal,1,11
16,0.581282940331518,MP_cal,1,11
19,0.571647697365127,MP_cal,1,11
7,0.674281277552722,ME,0.05,11
8,0.715096229939575,ME,0.05,11
9,0.598438785500949,ME,0.05,11
18,0.696707997291872,ME,0.05,11
6,0.37025308813222,ME,0.05,11
10,0.694640874173521,ME,0.05,11
12,1.0333416264374,ME,0.05,11
1,0.609666811375475,ME,0.05,11
3,0.643500898914433,ME,0.05,11
4,0.566408580469151,ME,0.05,11
17,0.677341530840673,ME,0.05,11
2,0.5183937986088,ME,0.05,11
14,0.670603816364959,ME,0.05,11
15,0.770709966697235,ME,0.05,11
5,0.514141428399309,ME,0.05,11
13,0.673645223153006,ME,0.05,11
16,0.665646986854273,ME,0.05,11
19,0.693837826014487,ME,0.05,11
7,0.674282078366843,ME,0.1,11
8,0.715095212205641,ME,0.1,11
9,0.598440153816353,ME,0.1,11
18,0.696708834165044,ME,0.1,11
6,0.370259953559629,ME,0.1,11
10,0.694640779633845,ME,0.1,11
12,1.03332696210183,ME,0.1,11
1,0.609667096548431,ME,0.1,11
3,0.64350013342437,ME,0.1,11
4,0.566410377099691,ME,0.1,11
17,0.677341864183345,ME,0.1,11
2,0.518396351367954,ME,0.1,11
14,0.670599168326184,ME,0.1,11
15,0.77070697883163,ME,0.1,11
5,0.514143717165932,ME,0.1,11
13,0.673646036220348,ME,0.1,11
16,0.665647820673957,ME,0.1,11
19,0.693838487040093,ME,0.1,11
7,0.674285281055551,ME,0.3,11
8,0.715091143089907,ME,0.3,11
9,0.59844562585736,ME,0.3,11
18,0.696712181328228,ME,0.3,11
6,0.370287408751845,ME,0.3,11
10,0.694640403239279,ME,0.3,11
12,1.03326832476628,ME,0.3,11
1,0.609668237167349,ME,0.3,11
3,0.643497072747794,ME,0.3,11
4,0.566417562218774,ME,0.3,11
17,0.67734319785695,ME,0.3,11
2,0.518406559944634,ME,0.3,11
14,0.670580582583442,ME,0.3,11
15,0.770695032105789,ME,0.3,11
5,0.514152870152106,ME,0.3,11
13,0.673649288133161,ME,0.3,11
16,0.665651155581363,ME,0.3,11
19,0.693841130732101,ME,0.3,11
7,0.674296483315843,ME,1,11
8,0.715076924081732,ME,1,11
9,0.598464762634743,ME,1,11
18,0.696723892244549,ME,1,11
6,0.370383419888743,ME,1,11
10,0.694639108038777,ME,1,11
12,1.03306334583072,ME,1,11
1,0.60967222841358,ME,1,11
3,0.643486376532233,ME,1,11
4,0.566442692470634,ME,1,11
17,0.67734786952096,ME,1,11
2,0.518442258999883,ME,1,11
14,0.670515613168783,ME,1,11
15,0.770653278158656,ME,1,11
5,0.514184879415824,ME,1,11
13,0.673660665335069,ME,1,11
16,0.665662823078442,ME,1,11
19,0.693850378485393,ME,1,11
7,0.671542379772775,ME2,0.05,11
8,0.706512457662719,ME2,0.05,11
9,0.596872481324655,ME2,0.05,11
18,0.710150693586221,ME2,0.05,11
6,0.359749639240261,ME2,0.05,11
10,0.696444446637104,ME2,0.05,11
12,1.04951684935193,ME2,0.05,11
1,0.604620443864791,ME2,0.05,11
3,0.643528807343738,ME2,0.05,11
4,0.56799381836021,ME2,0.05,11
17,0.677146780565722,ME2,0.05,11
2,0.510268385228853,ME2,0.05,11
14,0.652772270659335,ME2,0.05,11
15,0.779419108811073,ME2,0.05,11
5,0.514863937860376,ME2,0.05,11
13,0.674638327536359,ME2,0.05,11
16,0.663980095792847,ME2,0.05,11
19,0.698065025021848,ME2,0.05,11
7,0.671543568899077,ME2,0.1,11
8,0.706512633830406,ME2,0.1,11
9,0.596874121035385,ME2,0.1,11
18,0.710149505630852,ME2,0.1,11
6,0.359753047450724,ME2,0.1,11
10,0.69644510936528,ME2,0.1,11
12,1.04950730338041,ME2,0.1,11
1,0.604621508102932,ME2,0.1,11
3,0.643527919095137,ME2,0.1,11
4,0.567995438695077,ME2,0.1,11
17,0.677147180314792,ME2,0.1,11
2,0.51027251501758,ME2,0.1,11
14,0.652770803128543,ME2,0.1,11
15,0.779414198004479,ME2,0.1,11
5,0.514866332643246,ME2,0.1,11
13,0.674639164999295,ME2,0.1,11
16,0.663981124145929,ME2,0.1,11
19,0.698065201728524,ME2,0.1,11
7,0.671548324198616,ME2,0.3,11
8,0.706513338347769,ME2,0.3,11
9,0.596880678085609,ME2,0.3,11
18,0.7101447578537,ME2,0.3,11
6,0.359766680528422,ME2,0.3,11
10,0.696447761490342,ME2,0.3,11
12,1.04946912770103,ME2,0.3,11
1,0.604625763692067,ME2,0.3,11
3,0.643524367968481,ME2,0.3,11
4,0.568001918795207,ME2,0.3,11
17,0.677148779492541,ME2,0.3,11
2,0.510289028656461,ME2,0.3,11
14,0.652764934264057,ME2,0.3,11
15,0.779394564207013,ME2,0.3,11
5,0.514875909228395,ME2,0.3,11
13,0.674642514350384,ME2,0.3,11
16,0.663985236957582,ME2,0.3,11
19,0.698065909006198,ME2,0.3,11
7,0.671564952568848,ME2,1,11
8,0.706515802221703,ME2,1,11
9,0.59690360519899,ME2,1,11
18,0.710128191477828,ME2,1,11
6,0.359814399224245,ME2,1,11
10,0.696457059129778,ME2,1,11
12,1.04933561611852,ME2,1,11
1,0.604640641095863,ME2,1,11
3,0.643511962517333,ME2,1,11
4,0.568024583542279,ME2,1,11
17,0.677154378890883,ME2,1,11
2,0.510346756987002,ME2,1,11
14,0.652744409070571,ME2,1,11
15,0.779325964506646,ME2,1,11
5,0.514909395229532,ME2,1,11
13,0.674654230772741,ME2,1,11
16,0.66399962423083,ME2,1,11
19,0.69806839014468,ME2,1,11
7,0.55476554773895,ME_P,0.05,11
8,0.596022964569125,ME_P,0.05,11
9,0.525050626382773,ME_P,0.05,11
18,0.507122375364808,ME_P,0.05,11
6,0.441596164183208,ME_P,0.05,11
10,0.468318185493052,ME_P,0.05,11
12,0.947385350648796,ME_P,0.05,11
1,0.591344685048659,ME_P,0.05,11
3,0.657751620543644,ME_P,0.05,11
4,0.586174073555702,ME_P,0.05,11
17,0.449306891850174,ME_P,0.05,11
2,0.486780955519988,ME_P,0.05,11
14,0.644034287071824,ME_P,0.05,11
15,0.666310880498689,ME_P,0.05,11
5,0.557570007252483,ME_P,0.05,11
13,0.48606435825799,ME_P,0.05,11
16,0.559876449838035,ME_P,0.05,11
19,0.561089172546961,ME_P,0.05,11
7,0.554769896511546,ME_P,0.1,11
8,0.596024736101912,ME_P,0.1,11
9,0.525052600580946,ME_P,0.1,11
18,0.507131524447554,ME_P,0.1,11
6,0.441594140566217,ME_P,0.1,11
10,0.468328169023002,ME_P,0.1,11
12,0.947371324646448,ME_P,0.1,11
1,0.591337763476116,ME_P,0.1,11
3,0.657740268610671,ME_P,0.1,11
4,0.586166990946366,ME_P,0.1,11
17,0.449315284783758,ME_P,0.1,11
2,0.486779055789606,ME_P,0.1,11
14,0.644021529077077,ME_P,0.1,11
15,0.666306568892347,ME_P,0.1,11
5,0.557564772065812,ME_P,0.1,11
13,0.486070761088842,ME_P,0.1,11
16,0.559877707397073,ME_P,0.1,11
19,0.561092646627611,ME_P,0.1,11
7,0.554787290415028,ME_P,0.3,11
8,0.596031826489607,ME_P,0.3,11
9,0.525060500255517,ME_P,0.3,11
18,0.507168111122576,ME_P,0.3,11
6,0.441586057132056,ME_P,0.3,11
10,0.468368092365914,ME_P,0.3,11
12,0.947315252862728,ME_P,0.3,11
1,0.591310098510557,ME_P,0.3,11
3,0.657694891370974,ME_P,0.3,11
4,0.586138682020799,ME_P,0.3,11
17,0.449348849002656,ME_P,0.3,11
2,0.486771471369772,ME_P,0.3,11
14,0.643970538084469,ME_P,0.3,11
15,0.666289344113663,ME_P,0.3,11
5,0.557543846437289,ME_P,0.3,11
13,0.486096369034224,ME_P,0.3,11
16,0.559882743160935,ME_P,0.3,11
19,0.5611065437562,ME_P,0.3,11
7,0.554848154057378,ME_P,1,11
8,0.596056696255647,ME_P,1,11
9,0.525088185260628,ME_P,1,11
18,0.507296042981735,ME_P,1,11
6,0.44155790376408,ME_P,1,11
10,0.468507688478236,ME_P,1,11
12,0.947119406654722,ME_P,1,11
1,0.591213539136231,ME_P,1,11
3,0.657536454283758,ME_P,1,11
4,0.586039871146175,ME_P,1,11
17,0.449466229190188,ME_P,1,11
2,0.486745107991835,ME_P,1,11
14,0.643792584445465,ME_P,1,11
15,0.666229329217711,ME_P,1,11
5,0.557470796765588,ME_P,1,11
13,0.486185954276423,ME_P,1,11
16,0.559900437749127,ME_P,1,11
19,0.561155193756564,ME_P,1,11
7,0.552442627347668,ME2P,0.05,11
8,0.589771512116858,ME2P,0.05,11
9,0.523847758207594,ME2P,0.05,11
18,0.518375717771263,ME2P,0.05,11
6,0.389002951120464,ME2P,0.05,11
10,0.477073863831092,ME2P,0.05,11
12,1.02447822853225,ME2P,0.05,11
1,0.589178650445109,ME2P,0.05,11
3,0.658125498267131,ME2P,0.05,11
4,0.586904093850224,ME2P,0.05,11
17,0.449773178763801,ME2P,0.05,11
2,0.485871163651856,ME2P,0.05,11
14,0.64171075185968,ME2P,0.05,11
15,0.667428528366825,ME2P,0.05,11
5,0.557680694721394,ME2P,0.05,11
13,0.486122676501064,ME2P,0.05,11
16,0.559332787833321,ME2P,0.05,11
19,0.562463601131304,ME2P,0.05,11
7,0.552447353352327,ME2P,0.1,11
8,0.589774139573853,ME2P,0.1,11
9,0.523849967950734,ME2P,0.1,11
18,0.518383157081197,ME2P,0.1,11
6,0.389003302232177,ME2P,0.1,11
10,0.47708361185034,ME2P,0.1,11
12,1.0244596479776,ME2P,0.1,11
1,0.589172167249571,ME2P,0.1,11
3,0.658113984306878,ME2P,0.1,11
4,0.586896910825121,ME2P,0.1,11
17,0.44978147110515,ME2P,0.1,11
2,0.485869878670026,ME2P,0.1,11
14,0.641699538080812,ME2P,0.1,11
15,0.667423437889046,ME2P,0.1,11
5,0.557675514710394,ME2P,0.1,11
13,0.486129138359063,ME2P,0.1,11
16,0.559334146212393,ME2P,0.1,11
19,0.562466922176225,ME2P,0.1,11
7,0.552466255224785,ME2P,0.3,11
8,0.589784651902368,ME2P,0.3,11
9,0.523858809125011,ME2P,0.3,11
18,0.518412908839429,ME2P,0.3,11
6,0.38900471186273,ME2P,0.3,11
10,0.477122594007557,ME2P,0.3,11
12,1.02438536899919,ME2P,0.3,11
1,0.589146254818809,ME2P,0.3,11
3,0.658067959683331,ME2P,0.3,11
4,0.586868200308679,ME2P,0.3,11
17,0.449814633210619,ME2P,0.3,11
2,0.485864751498435,ME2P,0.3,11
14,0.641654719904563,ME2P,0.3,11
15,0.667403100144799,ME2P,0.3,11
5,0.557654809550979,ME2P,0.3,11
13,0.486154982182531,ME2P,0.3,11
16,0.559339584986566,ME2P,0.3,11
19,0.562480207409146,ME2P,0.3,11
7,0.552532384702555,ME2P,1,11
8,0.58982147638294,ME2P,1,11
9,0.523889780831891,ME2P,1,11
18,0.518516970956012,ME2P,1,11
6,0.389009710710981,ME2P,1,11
10,0.477258906728692,ME2P,1,11
12,1.02412593600444,ME2P,1,11
1,0.589055817081955,ME2P,1,11
3,0.657907265859298,ME2P,1,11
4,0.586767984775298,ME2P,1,11
17,0.44993060921234,ME2P,1,11
2,0.485846966556751,ME2P,1,11
14,0.641498320274589,ME2P,1,11
15,0.667332221519665,ME2P,1,11
5,0.557582528585866,ME2P,1,11
13,0.486245390101202,ME2P,1,11
16,0.5593586867197,ME2P,1,11
19,0.562526718883676,ME2P,1,11
7,0.674112973801836,XEN,0.05,11
8,0.703624090017406,XEN,0.05,11
9,0.590306782829553,XEN,0.05,11
18,0.70368982584916,XEN,0.05,11
6,0.39298804605884,XEN,0.05,11
10,0.699584954607073,XEN,0.05,11
12,0.980959414252241,XEN,0.05,11
1,0.593549171310386,XEN,0.05,11
3,0.637785389066787,XEN,0.05,11
4,0.562895918192733,XEN,0.05,11
17,0.675930062296328,XEN,0.05,11
2,0.472480480728209,XEN,0.05,11
14,0.690497686973152,XEN,0.05,11
15,0.811341690481741,XEN,0.05,11
5,0.502715179741012,XEN,0.05,11
13,0.666967385575886,XEN,0.05,11
16,0.661480370576208,XEN,0.05,11
19,0.700035210910571,XEN,0.05,11
7,0.674114167088372,XEN,0.1,11
8,0.703624834239887,XEN,0.1,11
9,0.590309125898692,XEN,0.1,11
18,0.703688111628728,XEN,0.1,11
6,0.392991094946614,XEN,0.1,11
10,0.699586229322453,XEN,0.1,11
12,0.980952459593265,XEN,0.1,11
1,0.593551073142969,XEN,0.1,11
3,0.637784889735453,XEN,0.1,11
4,0.562897971114025,XEN,0.1,11
17,0.675930119981353,XEN,0.1,11
2,0.472487730508218,XEN,0.1,11
14,0.690490881294784,XEN,0.1,11
15,0.8113317533157,XEN,0.1,11
5,0.502718527265385,XEN,0.1,11
13,0.666968244878518,XEN,0.1,11
16,0.661481545295366,XEN,0.1,11
19,0.700034872811698,XEN,0.1,11
7,0.674118938705424,XEN,0.3,11
8,0.703627809599294,XEN,0.3,11
9,0.590318494985483,XEN,0.3,11
18,0.703681261652736,XEN,0.3,11
6,0.393003290662498,XEN,0.3,11
10,0.699591328031535,XEN,0.3,11
12,0.980924646915694,XEN,0.3,11
1,0.593558677685398,XEN,0.3,11
3,0.637782893770144,XEN,0.3,11
4,0.562906180705224,XEN,0.3,11
17,0.675930352033239,XEN,0.3,11
2,0.472516717700527,XEN,0.3,11
14,0.690463674362426,XEN,0.3,11
15,0.811292028728992,XEN,0.3,11
5,0.502731913051722,XEN,0.3,11
13,0.666971682134431,XEN,0.3,11
16,0.661486243424611,XEN,0.3,11
19,0.700033522243711,XEN,0.3,11
7,0.674135620123413,XEN,1,11
8,0.703638204103571,XEN,1,11
9,0.590351246657678,XEN,1,11
18,0.703657373528389,XEN,1,11
6,0.393045977692388,XEN,1,11
10,0.699609171545919,XEN,1,11
12,0.980827377551003,XEN,1,11
1,0.593585258507836,XEN,1,11
3,0.637775924993018,XEN,1,11
4,0.562934887923497,XEN,1,11
17,0.675931180698334,XEN,1,11
2,0.472618022859989,XEN,1,11
14,0.690368648433765,XEN,1,11
15,0.811153295332208,XEN,1,11
5,0.502778709061727,XEN,1,11
13,0.666983713082743,XEN,1,11
16,0.661502677461427,XEN,1,11
19,0.700028818228053,XEN,1,11
7,0.574534086265011,MP_cal,0.05,12
8,0.597175516191826,MP_cal,0.05,12
9,0.518387328202279,MP_cal,0.05,12
18,0.549861858110298,MP_cal,0.05,12
6,0.551493977040291,MP_cal,0.05,12
10,0.475521874079961,MP_cal,0.05,12
11,0.57666689310772,MP_cal,0.05,12
1,0.518514098097956,MP_cal,0.05,12
3,0.59237165725861,MP_cal,0.05,12
4,0.570029220407233,MP_cal,0.05,12
17,0.477533618953843,MP_cal,0.05,12
2,0.432337926791922,MP_cal,0.05,12
14,0.476236513682694,MP_cal,0.05,12
15,0.686025251483318,MP_cal,0.05,12
5,0.506806100937533,MP_cal,0.05,12
13,0.516220341469228,MP_cal,0.05,12
16,0.589014238596638,MP_cal,0.05,12
19,0.614219798262028,MP_cal,0.05,12
7,0.574537098904307,MP_cal,0.1,12
8,0.597176779059147,MP_cal,0.1,12
9,0.518388391180203,MP_cal,0.1,12
18,0.549868590000424,MP_cal,0.1,12
6,0.551487650942251,MP_cal,0.1,12
10,0.475532301570239,MP_cal,0.1,12
11,0.57666565871102,MP_cal,0.1,12
1,0.518510131607023,MP_cal,0.1,12
3,0.592363957650713,MP_cal,0.1,12
4,0.570021665546312,MP_cal,0.1,12
17,0.477540459110534,MP_cal,0.1,12
2,0.432339113124158,MP_cal,0.1,12
14,0.476236430312616,MP_cal,0.1,12
15,0.6860248842789,MP_cal,0.1,12
5,0.506802302869617,MP_cal,0.1,12
13,0.516225708056391,MP_cal,0.1,12
16,0.589015038295293,MP_cal,0.1,12
19,0.614221411513019,MP_cal,0.1,12
7,0.574549150476551,MP_cal,0.3,12
8,0.597181836047067,MP_cal,0.3,12
9,0.518392646759296,MP_cal,0.3,12
18,0.549895512692819,MP_cal,0.3,12
6,0.551462363843593,MP_cal,0.3,12
10,0.4755740003541,MP_cal,0.3,12
11,0.576660730160164,MP_cal,0.3,12
1,0.518494279449106,MP_cal,0.3,12
3,0.592333180322489,MP_cal,0.3,12
4,0.569991465888647,MP_cal,0.3,12
17,0.477567814873169,MP_cal,0.3,12
2,0.432343860472784,MP_cal,0.3,12
14,0.476236101682328,MP_cal,0.3,12
15,0.686023421158603,MP_cal,0.3,12
5,0.506787119711453,MP_cal,0.3,12
13,0.516247171778467,MP_cal,0.3,12
16,0.589018241126393,MP_cal,0.3,12
19,0.614227866996028,MP_cal,0.3,12
7,0.574591343664387,MP_cal,1,12
8,0.597199604801933,MP_cal,1,12
9,0.518407587330657,MP_cal,1,12
18,0.549989680820173,MP_cal,1,12
6,0.551374076349296,MP_cal,1,12
10,0.475719805465176,MP_cal,1,12
11,0.576643593749834,MP_cal,1,12
1,0.518438970422754,MP_cal,1,12
3,0.592225724951796,MP_cal,1,12
4,0.569886015809926,MP_cal,1,12
17,0.477663498807193,MP_cal,1,12
2,0.432360501551226,MP_cal,1,12
14,0.476235012423692,MP_cal,1,12
15,0.686018371839643,MP_cal,1,12
5,0.506734093248445,MP_cal,1,12
13,0.516322261714461,MP_cal,1,12
16,0.589029501751653,MP_cal,1,12
19,0.614250492315721,MP_cal,1,12
7,0.69336857087255,ME,0.05,12
8,0.763430942165415,ME,0.05,12
9,0.565331239981523,ME,0.05,12
18,0.720359261832206,ME,0.05,12
6,0.37025308813222,ME,0.05,12
10,0.694640874173521,ME,0.05,12
11,0.670368940945062,ME,0.05,12
1,0.556915036852015,ME,0.05,12
3,0.59737916490821,ME,0.05,12
4,0.516336565328425,ME,0.05,12
17,0.682280735847557,ME,0.05,12
2,0.430977412299967,ME,0.05,12
14,0.605473203085917,ME,0.05,12
15,0.854511004127905,ME,0.05,12
5,0.426214657583043,ME,0.05,12
13,0.678803842435005,ME,0.05,12
16,0.666266606479412,ME,0.05,12
19,0.721472828658588,ME,0.05,12
7,0.693368743461703,ME,0.1,12
