ConnGroup,dropped_train_group,Model,N,Pos,AP_new,LogLoss_new,Brier_new,ROC_new,AP_orig,LogLoss_orig,Brier_orig,ROC_orig,diff_AP,diff_LogLoss,diff_Brier,diff_ROC
14,5,MP,177,28,0.663889175812223,0.554783914669851,0.189404270382278,0.917066155321189,0.675545566033652,0.533620992501976,0.180645434912642,0.919103547459252,-0.0116563902214293,0.0211629221678749,0.00875883546963566,-0.0020373921380632
15,5,MP,627,384,0.87725496830999,0.650284793214539,0.224641824360956,0.818512088477366,0.875118076715491,0.668298079394011,0.232117472868872,0.815725737311385,0.00213689159449859,-0.0180132861794717,-0.00747564850791613,0.00278635116598125
16,5,MP,193,90,0.775580363820737,0.580174539733676,0.192948586051367,0.772761596548004,0.778268195285482,0.579335039004122,0.192355742983181,0.775728155339806,-0.00268783146474516,0.000839500729553855,0.000592843068186383,-0.00296655879180163
17,5,MP,287,141,0.911979779906237,0.456264798841946,0.144846762072567,0.912173321674925,0.91014612933295,0.466104700375446,0.149272002347979,0.909963081706014,0.00183365057328722,-0.00983990153350017,-0.00442524027541177,0.00221023996891068
18,5,MP,432,230,0.900925171173276,0.493194399436439,0.161064938462727,0.887860525182953,0.901948090038083,0.5031924618743,0.165606420245448,0.888570813603099,-0.00102291886480721,-0.00999806243786128,-0.00454148178272137,-0.000710288420145866
19,5,MP,323,172,0.852099499365497,0.575552694195454,0.19314401799169,0.815724626520869,0.854340229869587,0.583236574485018,0.196421938838919,0.817476513168027,-0.00224073050409013,-0.00768388028956379,-0.00327792084722867,-0.00175188664715842
1,5,ME_P,112,22,0.74973498788981,0.518754907413603,0.172883435908742,0.866666666666667,0.756541260671696,0.508862951014907,0.168929663480133,0.867676767676768,-0.00680627278188584,0.00989195639869567,0.00395377242860939,-0.00101010101010135
2,5,ME_P,280,21,0.610422274865001,0.525066375772193,0.175381021334166,0.910645339216768,0.662189103945433,0.491659150396886,0.160622837328073,0.92388306674021,-0.0517668290804322,0.0334072253753073,0.0147581840060932,-0.0132377275234422
3,5,ME_P,146,39,0.632120645944734,0.598310350963885,0.206106178910013,0.799424874191229,0.637367803369133,0.591494652945118,0.203226191025108,0.806853582554517,-0.00524715742439863,0.0068156980187668,0.00287998788490512,-0.00742870836328768
4,5,ME_P,146,25,0.53846248300078,0.563393552960974,0.193048669319381,0.770909090909091,0.522462982469667,0.546116454535335,0.185514465042654,0.775206611570248,0.0159995005311125,0.0172770984256387,0.0075342042767273,-0.00429752066115707
6,5,ME_P,276,5,0.0443299634381989,0.608541039055582,0.211691165975227,0.719557195571956,0.0486234180549762,0.568377411539884,0.194662216158458,0.719557195571956,-0.00429345461677726,0.0401636275156977,0.0170289498167688,-2.22044604925031e-16
7,5,ME_P,561,257,0.814826497659919,0.541644563069791,0.180180514952317,0.816967028466107,0.822408560812974,0.545021957546932,0.181782846085472,0.824352344869957,-0.00758206315305543,-0.00337739447714103,-0.00160233113315547,-0.0073853164038501
8,5,ME_P,320,157,0.817823186917009,0.567863709736306,0.190987985740765,0.794146379586573,0.821638018584694,0.575740355172383,0.194339120457988,0.796569106326443,-0.0038148316676847,-0.00787664543607736,-0.00335113471722343,-0.00242272673986954
9,5,ME_P,288,82,0.619260472814586,0.532115333108357,0.176371846438815,0.78149419843713,0.646098737686954,0.515205835639023,0.16870867908056,0.794873312810798,-0.0268382648723682,0.0169094974693337,0.0076631673582554,-0.013379114373668
10,5,ME_P,677,358,0.925796939387867,0.473036904361989,0.150513465844126,0.923144953678569,0.926077463006704,0.485491686549352,0.15626385550896,0.922251799443092,-0.000280523618837347,-0.0124547821873633,-0.00575038966483404,0.000893154235477534
11,5,ME_P,1193,375,0.571379063594126,0.628350295238971,0.218854211691282,0.716829665851671,0.565178305084781,0.61750899150165,0.214220617422439,0.71320782396088,0.00620075850934454,0.0108413037373212,0.00463359426884324,0.00362184189079073
12,5,ME_P,303,228,0.914992781220812,0.957452825139891,0.34956367202204,0.76672514619883,0.914536113686531,0.992882047418664,0.359573026389496,0.767076023391813,0.000456667534280864,-0.0354292222787732,-0.0100093543674556,-0.000350877192982657
13,5,ME_P,175,86,0.847697399338699,0.493788651071529,0.160014595407289,0.876143193101646,0.853248456413857,0.486437488152638,0.158104087453918,0.877711000783904,-0.00555105707515824,0.00735116291889093,0.001910507953371,-0.00156780768225773
14,5,ME_P,177,28,0.671253498070106,0.537784470308331,0.179850128425214,0.912032598274209,0.664776908094356,0.523539779084723,0.174492126200586,0.912032598274209,0.00647658997575018,0.0142446912236075,0.00535800222462843,0
15,5,ME_P,627,384,0.883274258052312,0.698385170871449,0.249162651562651,0.819337277091907,0.880395830327317,0.714422671215809,0.254759841038867,0.815554269547325,0.00287842772499491,-0.0160375003443598,-0.00559718947621604,0.00378300754458172
16,5,ME_P,193,90,0.789224996259743,0.561419844423108,0.188629700473052,0.789428263214671,0.791053707368294,0.559700332174447,0.187891187690379,0.789859762675297,-0.00182871110855132,0.00171951224866063,0.000738512782673007,-0.000431499460626039
17,5,ME_P,287,141,0.917677846309585,0.488225663313077,0.156315093503991,0.91338773924026,0.915368394369211,0.488718009321256,0.156924670941088,0.911007480812203,0.0023094519403738,-0.000492346008179323,-0.000609577437096998,0.00238025842805745
18,5,ME_P,432,230,0.901083323896025,0.528496805292813,0.174902670114232,0.887774429616875,0.901664370465652,0.530053269908332,0.175932241519331,0.887171760654326,-0.000581046569626653,-0.00155646461551895,-0.00102957140509893,0.00060266896254868
19,5,ME_P,323,172,0.858825040849831,0.593349910807102,0.202682991222448,0.823309718158016,0.862206266999923,0.593684127782039,0.202973256543068,0.825773910365009,-0.00338122615009184,-0.000334216974937074,-0.000290265320620264,-0.00246419220699268
1,5,ME2P,112,22,0.748282095127032,0.509582031328187,0.168975772935447,0.866666666666667,0.755355861041057,0.501773858163091,0.16589521773778,0.866161616161616,-0.00707376591402498,0.00780817316509574,0.00308055519766676,0.000505050505050675
2,5,ME2P,280,21,0.601934208489506,0.513315232756228,0.170263317080888,0.914874057731201,0.665452222737127,0.482650110195261,0.156690718338541,0.92719249862107,-0.0635180142476206,0.0306651225609669,0.0135725987423473,-0.0123184408898694
3,5,ME2P,146,39,0.637804975501156,0.602263641611004,0.207717803669205,0.8058950395399,0.64983746565309,0.594939571251682,0.204625306752901,0.812604840642224,-0.0120324901519344,0.0073240703593217,0.00309249691630414,-0.00670980110232466
4,5,ME2P,146,25,0.534824643874221,0.571143104223275,0.196032729156248,0.771900826446281,0.53283853610193,0.552560159447606,0.187993742499596,0.778842975206612,0.00198610777229058,0.0185829447756686,0.00803898665665242,-0.00694214876033106
6,5,ME2P,276,5,0.0470146728138875,0.761715826616494,0.272147504621385,0.718081180811808,0.0506447137271747,0.69473754432561,0.245014420184808,0.719557195571956,-0.00363004091328718,0.0669782822908839,0.0271330844365766,-0.0014760147601478
7,5,ME2P,561,257,0.817877763901651,0.535379912539016,0.177508782606954,0.819693323776367,0.823205241561504,0.539196827502467,0.179189374676423,0.825376305549867,-0.00532747765985286,-0.00381691496345127,-0.00168059206946855,-0.00568298177350002
8,5,ME2P,320,157,0.819210848249383,0.557387923913453,0.187215830537419,0.795357742956508,0.821006757592706,0.565579913837062,0.190476400043794,0.795904810284866,-0.00179590934332341,-0.00819198992360903,-0.00326056950637527,-0.000547067328357853
9,5,ME2P,288,82,0.628085358475425,0.530178870568577,0.175596153482992,0.786585365853659,0.650840196247561,0.513423371872941,0.168012026656376,0.800201278711816,-0.0227548377721358,0.0167554986956362,0.00758412682661552,-0.0136159128581574
10,5,ME2P,677,358,0.923450397970485,0.465951336476508,0.147011775172942,0.921244811824662,0.923614484214656,0.479662827983902,0.153368768659331,0.920202798549938,-0.000164086244170636,-0.0137114915073941,-0.00635699348638916,0.00104201327472353
11,5,ME2P,1193,375,0.571345872874146,0.629620762728856,0.219390410532048,0.716207008964955,0.566614520043223,0.616102718278329,0.21361471832538,0.714081499592502,0.00473135283092296,0.0135180444505267,0.00577569220666829,0.00212550937245315
12,5,ME2P,303,228,0.915003569650863,0.963069687144238,0.351584997079684,0.766842105263158,0.914722671666483,1.02655357733836,0.371022626760274,0.768245614035088,0.000280897984380468,-0.0634838901941225,-0.0194376296805902,-0.00140350877193007
13,5,ME2P,175,86,0.850159414265881,0.503090041906095,0.165505076080707,0.87797230206428,0.855431403689369,0.493850063050507,0.162295393237431,0.879148157825973,-0.00527198942348806,0.00923997885558819,0.0032096828432758,-0.00117585576169288
14,5,ME2P,177,28,0.672025240826154,0.511422533323546,0.168447817437116,0.910834132310642,0.667133224230253,0.509946333710376,0.168684324213984,0.911073825503356,0.00489201659590055,0.00147619961317003,-0.000236506776868484,-0.000239693192713664
15,5,ME2P,627,384,0.87488758426797,0.732844670230818,0.262584839812943,0.805319787379973,0.874211980245963,0.744493625671347,0.266126179544137,0.805062585733882,0.00067560402200717,-0.0116489554405295,-0.00354133973119447,0.000257201646090555
16,5,ME2P,193,90,0.793291225240816,0.556408040518148,0.186774791882541,0.793959007551241,0.792546466218427,0.555930995535174,0.186517362117134,0.792880258899676,0.000744759022388686,0.000477044982974406,0.000257429765407324,0.00107874865156465
17,5,ME2P,287,141,0.917988291726221,0.494816941192688,0.15996005769376,0.912756242106286,0.915960427439367,0.494296912950374,0.159900089701203,0.910958904109589,0.0020278642868542,0.000520028242313508,5.99679925570307e-05,0.00179733799669679
18,5,ME2P,432,230,0.898795285140114,0.627515501042488,0.221543413186993,0.885019371502368,0.898655197635507,0.611119033148079,0.214280336121954,0.884761084804133,0.000140087504607145,0.0163964678944089,0.00726307706503904,0.000258286698234689
19,5,ME2P,323,172,0.8612473336915,0.608880615784297,0.209595659346696,0.826929000462036,0.863179797257055,0.60299307180648,0.207181996361023,0.828161096565532,-0.00193246356555488,0.00588754397781666,0.00241366298567283,-0.00123209610349606
1,6,MP,112,22,0.755055816451116,0.547291381362383,0.18824863808332,0.866666666666667,0.760214831257374,0.526578558308318,0.179012648370709,0.869444444444445,-0.00515901480625769,0.0207128230540654,0.00923598971261141,-0.00277777777777832
2,6,MP,280,21,0.584698138447947,0.563177082942488,0.193603348795381,0.908347122632837,0.618967467720808,0.530761573324404,0.180152846459861,0.909450266593124,-0.0342693292728611,0.032415509618084,0.0134505023355198,-0.0011031439602871
3,6,MP,146,39,0.634430807620657,0.638521104582958,0.218515183771122,0.790438533429188,0.634921249570518,0.60885899698863,0.209979844859851,0.790678169182842,-0.000490441949861364,0.029662107594328,0.00853533891127076,-0.000239635753654266
4,6,MP,146,25,0.507075574756493,0.621655200462771,0.215646613886417,0.767438016528926,0.507072153692925,0.590105149151892,0.204734924557639,0.768595041322314,3.42106356754357e-06,0.0315500513108793,0.010911689328778,-0.00115702479338842
5,6,MP,228,8,0.320706432291786,0.654358582950911,0.230311307951965,0.79375,0.292081554191196,0.614748611284955,0.215313284783294,0.790056818181818,0.0286248781005896,0.0396099716659558,0.014998023168671,0.0036931818181819
7,6,MP,561,257,0.809426440875542,0.539975957759664,0.178809512098859,0.809831302477985,0.809641730255759,0.543535576692664,0.180027778653934,0.812634394839238,-0.000215289380217309,-0.00355961893299983,-0.00121826655507501,-0.0028030923612532
8,6,MP,320,157,0.816305766669809,0.561008329192803,0.186906410949845,0.791860419678793,0.816005108355322,0.567939233434807,0.188962877424044,0.791430581063655,0.000300658314487334,-0.00693090424200404,-0.00205646647419899,0.000429838615138234
9,6,MP,288,82,0.6284514495635,0.554647526125672,0.185494887839427,0.772022259057542,0.630780549548471,0.542515776736445,0.179919264453227,0.775455837082643,-0.00232909998497055,0.0121317493892272,0.0055756233862001,-0.00343357802510091
10,6,MP,677,358,0.919777519907971,0.447404397769428,0.141375055647873,0.917676573089788,0.921148186153207,0.457852184983101,0.145889675587365,0.918928740302271,-0.00137066624523607,-0.010447787213673,-0.00451461993949157,-0.00125216721248278
11,6,MP,1193,375,0.554141401885881,0.629432380681621,0.217716778748007,0.721323553382233,0.556786508886677,0.612091531791435,0.211281295622712,0.721066014669927,-0.0026451070007959,0.0173408488901863,0.00643548312529538,0.000257538712306049
12,6,MP,303,228,0.92144075303435,0.801825564946693,0.279936170689278,0.791491228070175,0.921265319834541,0.827472610090691,0.289478325240095,0.791023391812866,0.000175433199808617,-0.0256470451439985,-0.00954215455081664,0.000467836257309506
13,6,MP,175,86,0.842974458638174,0.469586908946533,0.153174697357407,0.868434805330546,0.842616443006938,0.474984934236286,0.155333547580898,0.868630781290828,0.000358015631235942,-0.00539802528975264,-0.00215885022349058,-0.00019597596028198
14,6,MP,177,28,0.677534271474084,0.558966678943361,0.190625992100916,0.920421860019175,0.675545566033652,0.533620992501976,0.180645434912642,0.919103547459252,0.00198870544043195,0.0253456864413846,0.00998055718827359,0.00131831255992343
15,6,MP,627,384,0.875627645860089,0.6481958128036,0.223918342213601,0.816020447530864,0.875118076715491,0.668298079394011,0.232117472868872,0.815725737311385,0.000509569144597766,-0.0201022665904109,-0.00819913065527142,0.000294710219479244
16,6,MP,193,90,0.774409520529639,0.578385782469521,0.19262369718036,0.773678532901834,0.778268195285482,0.579335039004122,0.192355742983181,0.775728155339806,-0.00385867475584301,-0.000949256534601317,0.000267954197178594,-0.00204962243797213
17,6,MP,287,141,0.914370050755105,0.455105659401979,0.144424750397093,0.9131691440785,0.91014612933295,0.466104700375446,0.149272002347979,0.909963081706014,0.00422392142215466,-0.0109990409734673,-0.00484725195088603,0.00320606237248589
18,6,MP,432,230,0.901529746834034,0.491764293911061,0.160768664050679,0.888075764098149,0.901948090038083,0.5031924618743,0.165606420245448,0.888570813603099,-0.000418343204048655,-0.0114281679632386,-0.00483775619476892,-0.000495049504950051
19,6,MP,323,172,0.851360362050993,0.57373999093811,0.192815845549646,0.813587709841368,0.854340229869587,0.583236574485018,0.196421938838919,0.817476513168027,-0.00297986781859405,-0.00949658354690786,-0.00360609328927311,-0.00388880332665942
1,6,ME_P,112,22,0.75180632733149,0.526416906829153,0.17665531692376,0.867171717171717,0.756541260671696,0.508862951014907,0.168929663480133,0.867676767676768,-0.00473493334020603,0.017553955814246,0.00772565344362686,-0.000505050505050897
2,6,ME_P,280,21,0.605005537664738,0.534278467573169,0.179362588255166,0.911380768523626,0.662189103945433,0.491659150396886,0.160622837328073,0.92388306674021,-0.057183566280695,0.042619317176283,0.0187397509270935,-0.0125022982165843
3,6,ME_P,146,39,0.62837909796153,0.600536153849353,0.207030844244309,0.797507788161994,0.637367803369133,0.591494652945118,0.203226191025108,0.806853582554517,-0.00898870540760255,0.00904150090423528,0.00380465321920065,-0.00934579439252325
4,6,ME_P,146,25,0.526924919088693,0.582912246895007,0.201399331006559,0.767933884297521,0.522462982469667,0.546116454535335,0.185514465042654,0.775206611570248,0.00446193661902605,0.0367957923596722,0.0158848659639049,-0.00727272727272732
5,6,ME_P,228,8,0.321546948576351,0.604454797384543,0.211040859930181,0.795454545454545,0.310782340757036,0.555375279516176,0.189584020516142,0.805681818181818,0.010764607819315,0.0490795178683667,0.0214568394140389,-0.0102272727272726
7,6,ME_P,561,257,0.81542302764364,0.543227308527084,0.180615968586398,0.813511161171411,0.822408560812974,0.545021957546932,0.181782846085472,0.824352344869957,-0.00698553316933404,-0.00179464901984827,-0.00116687749907407,-0.010841183698546
8,6,ME_P,320,157,0.819516875901367,0.563017635200193,0.188847476485736,0.79488882810363,0.821638018584694,0.575740355172383,0.194339120457988,0.796569106326443,-0.00212114268332675,-0.0127227199721898,-0.00549164397225191,-0.0016802782228128
9,6,ME_P,288,82,0.635837801439498,0.533532747062287,0.176989724170954,0.778830215486621,0.646098737686954,0.515205835639023,0.16870867908056,0.794873312810798,-0.0102609362474561,0.018326911423264,0.00828104509039387,-0.0160430973241771
10,6,ME_P,677,358,0.92283369673293,0.475044682077586,0.151432819767584,0.919484772595927,0.926077463006704,0.485491686549352,0.15626385550896,0.922251799443092,-0.00324376627377376,-0.0104470044717664,-0.00483103574137583,-0.00276702684716545
11,6,ME_P,1193,375,0.566890380270905,0.62618525757218,0.217832905537989,0.717660961695192,0.565178305084781,0.61750899150165,0.214220617422439,0.71320782396088,0.00171207518612437,0.00867626607052974,0.00361228811555023,0.00445313773431155
12,6,ME_P,303,228,0.915854963696098,0.92334215371849,0.337161330760977,0.771754385964912,0.914536113686531,0.992882047418664,0.359573026389496,0.767076023391813,0.00131885000956677,-0.0695398937001742,-0.0224116956285187,0.00467836257309928
13,6,ME_P,175,86,0.849216245879602,0.495023856328845,0.160985200980775,0.873268879017507,0.853248456413857,0.486437488152638,0.158104087453918,0.877711000783904,-0.00403221053425551,0.00858636817620651,0.00288111352685655,-0.0044421217663968
14,6,ME_P,177,28,0.6675567280097,0.53354520541007,0.178103691356884,0.915148609779482,0.664776908094356,0.523539779084723,0.174492126200586,0.912032598274209,0.00277981991534393,0.0100054263253474,0.0036115651562981,0.0031160115052733
15,6,ME_P,627,384,0.881065202915021,0.686692078075725,0.244118672389908,0.817268947187929,0.880395830327317,0.714422671215809,0.254759841038867,0.815554269547325,0.000669372587703609,-0.0277305931400838,-0.0106411686489591,0.00171467764060362
16,6,ME_P,193,90,0.781349723380298,0.565921269000922,0.190308716326909,0.78133764832794,0.791053707368294,0.559700332174447,0.187891187690379,0.789859762675297,-0.00970398398799577,0.00622093682647518,0.00241752863653003,-0.00852211434735739
17,6,ME_P,287,141,0.918421061537208,0.488534148053131,0.156674721923615,0.914213543184689,0.915368394369211,0.488718009321256,0.156924670941088,0.911007480812203,0.00305266716799646,-0.000183861268125196,-0.000249949017472634,0.00320606237248566
18,6,ME_P,432,230,0.902303698933561,0.528954363484442,0.175336242726943,0.88751614291864,0.901664370465652,0.530053269908332,0.175932241519331,0.887171760654326,0.000639328467909262,-0.00109890642389021,-0.000595998792387725,0.000344382264313659
19,6,ME_P,323,172,0.855591663685701,0.592531018622142,0.202247762509313,0.817842291698753,0.862206266999923,0.593684127782039,0.202973256543068,0.825773910365009,-0.00661460331422226,-0.00115310915989686,-0.000725494033755492,-0.00793161866625647
1,6,ME2P,112,22,0.762080599172467,0.511896871811794,0.170546341271069,0.866666666666667,0.755355861041057,0.501773858163091,0.16589521773778,0.866161616161616,0.00672473813140995,0.0101230136487031,0.00465112353328875,0.000505050505050675
2,6,ME2P,280,21,0.631316728027874,0.516010936376937,0.171460583201389,0.919286633572348,0.665452222737127,0.482650110195261,0.156690718338541,0.92719249862107,-0.0341354947092527,0.0333608261816756,0.0147698648628477,-0.00790586504872215
3,6,ME2P,146,39,0.643915528760157,0.61027088658335,0.210909772839069,0.807093218308172,0.64983746565309,0.594939571251682,0.204625306752901,0.812604840642224,-0.00592193689293286,0.0153313153316682,0.00628446608616826,-0.00551162233405245
4,6,ME2P,146,25,0.517678743223602,0.604668651206541,0.209913381045504,0.771900826446281,0.53283853610193,0.552560159447606,0.187993742499596,0.778842975206612,-0.0151597928783281,0.0521084917589354,0.0219196385459079,-0.00694214876033106
5,6,ME2P,228,8,0.344239552376345,0.63328154460143,0.222658470556815,0.804545454545455,0.310434981684982,0.563899534327492,0.192945730502343,0.809090909090909,0.0338045706913628,0.069382010273938,0.0297127400544715,-0.00454545454545441
7,6,ME2P,561,257,0.819018316219081,0.532165816002617,0.176013230068699,0.817466209297563,0.823205241561504,0.539196827502467,0.179189374676423,0.825376305549867,-0.00418692534242326,-0.00703101149985019,-0.0031761446077237,-0.00791009625230399
8,6,ME2P,320,157,0.821978323903202,0.546134567780422,0.183199066417624,0.797116173654801,0.821006757592706,0.565579913837062,0.190476400043794,0.795904810284866,0.000971566310495997,-0.0194453460566397,-0.00727733362617045,0.00121136336993444
9,6,ME2P,288,82,0.642302734261099,0.532468330569349,0.176678962067744,0.786170968505802,0.650840196247561,0.513423371872941,0.168012026656376,0.800201278711816,-0.00853746198646177,0.0190449586964083,0.00866693541136848,-0.0140303102060144
10,6,ME2P,677,358,0.916538844934441,0.459029410665868,0.143649995964696,0.914406052433407,0.923614484214656,0.479662827983902,0.153368768659331,0.920202798549938,-0.00707563928021493,-0.0206334173180336,-0.00971877269463528,-0.00579674611653058
11,6,ME2P,1193,375,0.574381903789445,0.613418517950826,0.212420207485685,0.725116544417278,0.566614520043223,0.616102718278329,0.21361471832538,0.714081499592502,0.00776738374622243,-0.00268420032750338,-0.00119451083969552,0.0110350448247759
12,6,ME2P,303,228,0.915162428498892,0.864500850073512,0.315148527462935,0.770350877192982,0.914722671666483,1.02655357733836,0.371022626760274,0.768245614035088,0.0004397568324086,-0.162052727264848,-0.0558740992973386,0.0021052631578945
13,6,ME2P,175,86,0.853411431051379,0.516102014635464,0.172816277600471,0.877580350143716,0.855431403689369,0.493850063050507,0.162295393237431,0.879148157825973,-0.00201997263798981,0.0222519515849574,0.0105208843630398,-0.00156780768225728
14,6,ME2P,177,28,0.656475113050677,0.479165787624968,0.15481220287982,0.910594439117929,0.667133224230253,0.509946333710376,0.168684324213984,0.911073825503356,-0.0106581111795757,-0.0307805460854085,-0.0138721213341644,-0.000479386385426994
15,6,ME2P,627,384,0.865948146684421,0.73431936384473,0.262358111984157,0.79281335733882,0.874211980245963,0.744493625671347,0.266126179544137,0.805062585733882,-0.0082638335615417,-0.0101742618266173,-0.0037680675599796,-0.0122492283950617
16,6,ME2P,193,90,0.785807107043847,0.557223532875502,0.187096217346896,0.789104638619202,0.792546466218427,0.555930995535174,0.186517362117134,0.792880258899676,-0.00673935917457991,0.00129253734032764,0.000578855229762226,-0.00377562028047418
17,6,ME2P,287,141,0.918547588949705,0.500771125795909,0.16345782967653,0.912999125619353,0.915960427439367,0.494296912950374,0.159900089701203,0.910958904109589,0.00258716151033811,0.00647421284553501,0.00355773997532707,0.00204022150976391
18,6,ME2P,432,230,0.900572478558623,0.71175513937576,0.256618178974578,0.886310804993543,0.898655197635507,0.611119033148079,0.214280336121954,0.884761084804133,0.00191728092311583,0.10063610622768,0.0423378428526242,0.00154972018940991
19,6,ME2P,323,172,0.859971813574636,0.615726141501409,0.212346341196714,0.823733251193593,0.863179797257055,0.60299307180648,0.207181996361023,0.828161096565532,-0.00320798368241926,0.0127330696949285,0.00516434483569064,-0.00442784537193897
1,7,MP,112,22,0.757365764457847,0.512053037031841,0.169669286407265,0.863383838383838,0.760214831257374,0.526578558308318,0.179012648370709,0.869444444444445,-0.00284906679952668,-0.0145255212764767,-0.00934336196344424,-0.00606060606060666
2,7,MP,280,21,0.616329759266341,0.531063347375376,0.180197387935089,0.902463688177974,0.618967467720808,0.530761573324404,0.180152846459861,0.909450266593124,-0.00263770845446687,0.000301774050972314,4.45414752276441e-05,-0.00698657841515016
3,7,MP,146,39,0.631034634969835,0.592441099201099,0.203785926223235,0.787562904385334,0.634921249570518,0.60885899698863,0.209979844859851,0.790678169182842,-0.00388661460068285,-0.0164178977875307,-0.0061939186366157,-0.00311526479750768
4,7,MP,146,25,0.501172122073942,0.577763734407376,0.199616198949759,0.76,0.507072153692925,0.590105149151892,0.204734924557639,0.768595041322314,-0.00590003161898345,-0.012341414744516,-0.00511872560788035,-0.00859504132231404
5,7,MP,228,8,0.300270446880859,0.606234483916022,0.212118360119706,0.799147727272727,0.292081554191196,0.614748611284955,0.215313284783294,0.790056818181818,0.00818889268966272,-0.0085141273689332,-0.00319492466358789,0.00909090909090926
6,7,MP,276,5,0.0413677819090256,0.636551974771886,0.218182243742506,0.687822878228782,0.0445351791264003,0.645505496730541,0.221390882791666,0.721033210332103,-0.00316739721737466,-0.00895352195865473,-0.00320863904915977,-0.0332103321033207
8,7,MP,320,157,0.815433861846613,0.584183832640362,0.194184980843423,0.785471454808331,0.816005108355322,0.567939233434807,0.188962877424044,0.791430581063655,-0.0005712465087091,0.0162445992055554,0.00522210341937904,-0.00595912625532402
9,7,MP,288,82,0.608705503760236,0.558936460080018,0.185626831621051,0.750591996211224,0.630780549548471,0.542515776736445,0.179919264453227,0.775455837082643,-0.0220750457882347,0.0164206833435727,0.00570756716782392,-0.0248638408714187
10,7,MP,677,358,0.922926329042335,0.467415635028563,0.15026995282914,0.919821894537749,0.921148186153207,0.457852184983101,0.145889675587365,0.918928740302271,0.00177814288912748,0.00956345004546166,0.00438027724177498,0.000893154235477867
11,7,MP,1193,375,0.552011288839323,0.606674203927551,0.209597763341271,0.721714751426243,0.556786508886677,0.612091531791435,0.211281295622712,0.721066014669927,-0.00477522004735376,-0.00541732786388383,-0.00168353228144058,0.000648736756315826
12,7,MP,303,228,0.92166316845797,0.824755246604083,0.29031697931402,0.795233918128655,0.921265319834541,0.827472610090691,0.289478325240095,0.791023391812866,0.000397848623429398,-0.00271736348660756,0.000838654073924527,0.004210526315789
13,7,MP,175,86,0.839394781266958,0.483877869334189,0.159372209861152,0.863404755683303,0.842616443006938,0.474984934236286,0.155333547580898,0.868630781290828,-0.0032216617399804,0.00889293509790257,0.00403866228025443,-0.00522602560752516
14,7,MP,177,28,0.66014657646273,0.526868698763328,0.178026224802409,0.906879194630872,0.675545566033652,0.533620992501976,0.180645434912642,0.919103547459252,-0.0153989895709222,-0.00675229373864794,-0.00261921011023322,-0.0122243528283795
15,7,MP,627,384,0.873947484380609,0.672513914127553,0.235129918477972,0.816068672839506,0.875118076715491,0.668298079394011,0.232117472868872,0.815725737311385,-0.00117059233488215,0.00421583473354192,0.00301244560909994,0.000342935528121147
16,7,MP,193,90,0.781552459786132,0.587953803205677,0.194503881417152,0.775620280474649,0.778268195285482,0.579335039004122,0.192355742983181,0.775728155339806,0.00328426450064956,0.00861876420155483,0.00214813843397063,-0.000107874865156621
17,7,MP,287,141,0.911679403757187,0.470725159994115,0.151549207718878,0.914213543184689,0.91014612933295,0.466104700375446,0.149272002347979,0.909963081706014,0.00153327442423734,0.00462045961866864,0.00227720537089851,0.00425046147867458
18,7,MP,432,230,0.910278681569526,0.504669804218445,0.166304658560395,0.897051226861817,0.901948090038083,0.5031924618743,0.165606420245448,0.888570813603099,0.00833059153144333,0.00147734234414509,0.000698238314946503,0.00848041325871762
19,7,MP,323,172,0.845178182708746,0.595407581739375,0.201443412006121,0.8093523794856,0.854340229869587,0.583236574485018,0.196421938838919,0.817476513168027,-0.00916204716084057,0.0121710072543572,0.00502147316720172,-0.00812413368242715
1,7,ME_P,112,22,0.755846315879575,0.484935533447162,0.157417604510582,0.863131313131313,0.756541260671696,0.508862951014907,0.168929663480133,0.867676767676768,-0.000694944792120733,-0.023927417567745,-0.0115120589695505,-0.00454545454545496
2,7,ME_P,280,21,0.657191194509894,0.48900658433418,0.158984863175544,0.915793344364773,0.662189103945433,0.491659150396886,0.160622837328073,0.92388306674021,-0.00499790943553857,-0.00265256606270597,-0.00163797415252934,-0.00808972237543715
3,7,ME_P,146,39,0.635323151134017,0.56875139628892,0.193666927281821,0.804457225017973,0.637367803369133,0.591494652945118,0.203226191025108,0.806853582554517,-0.00204465223511596,-0.022743256656198,-0.00955926374328656,-0.00239635753654432
4,7,ME_P,146,25,0.51566428606577,0.530755540983118,0.178420099755639,0.762644628099174,0.522462982469667,0.546116454535335,0.185514465042654,0.775206611570248,-0.00679869640389663,-0.015360913552217,-0.00709436528701535,-0.0125619834710744
5,7,ME_P,228,8,0.305687551437364,0.539766262458361,0.182496729063979,0.805681818181818,0.310782340757036,0.555375279516176,0.189584020516142,0.805681818181818,-0.00509478931967189,-0.0156090170578149,-0.00708729145216278,1.11022302462516e-16
6,7,ME_P,276,5,0.0438845358765334,0.55574249529446,0.188804394060719,0.690036900369004,0.0486234180549762,0.568377411539884,0.194662216158458,0.719557195571956,-0.00473888217844277,-0.0126349162454242,-0.00585782209773877,-0.0295202952029523
8,7,ME_P,320,157,0.820122459022857,0.588656379549764,0.198935014940031,0.788792935016217,0.821638018584694,0.575740355172383,0.194339120457988,0.796569106326443,-0.00151555956183713,0.0129160243773806,0.00459589448204295,-0.00777617131022634
