Model,Tuning,InnerMeanGroupMAE,OuterConnGroup
Core4_ridge,0.3,10.7985295067787,12
All16_ridge,1,10.9786641650702,12
BalancedMedianBaseline,0,11.0097600902522,12
GO6_knn,3,11.0149186944531,12
Core4_ridge,0.1,11.3152736393199,12
RNA128_knn,5,11.492227731121,12
GO6_ridge,0.3,11.4986752256343,12
All16_ridge,0.3,11.9404825830497,12
All16_ridge,0.1,12.5371626596478,12
GO6_ridge,0.1,12.9260728655185,12
RNA128_knn,3,13.3742556243102,12
All16_ridge,10,8.88739745401577,13
Mechanism10_ridge,30,8.99801855691303,13
Mechanism10_ridge,10,9.02245526033675,13
All16_ridge,30,9.26632798006755,13
Mechanism10_ridge,100,9.45668043775139,13
All16_ridge,100,9.56165436785177,13
GO6_ridge,3,9.66893891379708,13
GO6_ridge,100,9.74446853649164,13
Core4_ridge,100,9.75196528448094,13
Core4_huber,0.01,9.77269453231406,13
GO6_ridge,10,9.77416762143873,13
GO6_ridge,30,9.78094484516795,13
Core4_ridge,3,9.80348784919393,13
Core4_ridge,30,9.80607765647236,13
GO6_knn,7,9.82087626401265,13
Core4_ridge,10,9.83890157097141,13
GO6_huber,0.01,9.87675712096328,13
GO6_ridge,1,9.94534193616395,13
GO6_knn,5,10.0218823128415,13
All16_ridge,3,10.0566833364203,13
Core4_ridge,1,10.1302071126434,13
GO6_huber,1,10.1407275481392,13
Core4_huber,1,10.1488576463622,13
Mechanism10_ridge,3,10.1649548632456,13
GO6_huber,0.3,10.1766413923992,13
Core4_huber,0.3,10.2015979920276,13
GO6_huber,0.03,10.241374502498,13
MedianBaseline,0,10.2463572660937,13
GO6_huber,0.1,10.2532172890821,13
Core4_huber,0.1,10.316403704596,13
Core4_huber,0.03,10.3211133928255,13
Mechanism10_ridge,0.1,10.5277380258854,13
Core4_ridge,0.3,10.5906590815869,13
RNA128_knn,7,10.8898383151685,13
Mechanism10_ridge,1,10.9690852470013,13
Mechanism10_ridge,0.3,11.0063284881394,13
Core4_ridge,0.1,11.0357555859976,13
All16_ridge,1,11.3679145690708,13
GO6_ridge,0.3,11.4260969919532,13
BalancedMedianBaseline,0,11.5395330649244,13
RNA128_knn,5,11.5667498985429,13
GO6_knn,3,12.5377508429637,13
All16_ridge,0.3,12.5447585933328,13
GO6_ridge,0.1,13.0440834345707,13
All16_ridge,0.1,13.4597702271948,13
RNA128_knn,3,15.5931613938773,13
Mechanism10_ridge,0.1,8.04056069752394,14
All16_ridge,10,8.39544756988432,14
Mechanism10_ridge,10,8.65205551658833,14
Mechanism10_ridge,30,8.65679921228601,14
All16_ridge,30,8.86287267032795,14
GO6_huber,0.01,8.9772993858587,14
MedianBaseline,0,9.06041607282995,14
GO6_ridge,10,9.09101646517202,14
Core4_ridge,10,9.09264298814869,14
Mechanism10_ridge,100,9.11517760279515,14
Core4_huber,0.03,9.1267252729575,14
GO6_ridge,3,9.17311966820791,14
GO6_knn,7,9.17560026679327,14
All16_ridge,100,9.20056400189029,14
Mechanism10_ridge,0.3,9.22091450505057,14
Core4_ridge,30,9.23285503874176,14
GO6_ridge,30,9.29220349520894,14
GO6_huber,0.03,9.30323449577587,14
Core4_ridge,100,9.32792653208723,14
GO6_ridge,100,9.35306738902863,14
All16_ridge,3,9.40534791842378,14
Core4_huber,0.01,9.42806331812112,14
Core4_huber,0.1,9.51611290362712,14
GO6_ridge,1,9.5658668550675,14
Core4_huber,0.3,9.58984982453452,14
GO6_huber,0.1,9.59365567254309,14
Core4_ridge,3,9.59996691084748,14
Core4_huber,1,9.61067915560895,14
Mechanism10_ridge,3,9.61391003194369,14
GO6_huber,0.3,9.61858322143943,14
GO6_huber,1,9.62042312535186,14
Mechanism10_ridge,1,9.92395312363075,14
Core4_ridge,1,10.0598871737384,14
GO6_knn,3,10.1443374235286,14
All16_ridge,1,10.3527810166542,14
Core4_ridge,0.3,10.4577115520705,14
